Text ID;Comment;Target
lrytas_sql_806;Valatkos vakariniu misiu pamokslas skirtas bukaprociams runkeliams.Is serijos Prezidentes nepriveikem,tai bent Baznycia ir kunigus suesim.;Catholics
lrytas_sql_810;Nu tu cia ir sneki briedus. Dar ir uzgavenem antisemitizma pripaise, kad ten ne zydai o laumes ir velniai vaizduojami, o mes varom ne zydus o ziema is kiemo, vadinciau tai pagoniskais ritualais, kas tikrai turi zavesio siais laikais. Nu zodziu nezinau kas per glusius rase sita straipsni bet itariu kad depresija serganti klimaksine gluse. Straipsnis pilnas pykcio ir kaip tu dristi premjera vadint idiotu viesame straipsnyje?;Pagans 
lrytas_sql_811;Ką jūs,žurnalistai čia paistot apie šio vyro krikčioniškuma! Krikščionis negali padaryti tokio nusikaltimo.jei jis pakelia ranką prieš žmogaus gyvybę-jis nėra krikščionis, o tik apsimetėlis.;Catholics
lrytas_sql_811;"Sukelti priešpriešą... ,kas slypi už šio tipo nugaros,kokios organizacijos surengė akciją pavadine jį ""krikščionimi""iš kur tas bjaurus tikslas ,akivaizdžiai netikinti dar blogiau fanatiką pavadinti krikščionimi,kokiu čia gaisro kėlimu ketinama nustatinėti žmones,ypač žinant islamo pasaulį ,kad reagutu į tai,tikras masoninis tikslas supjūdinti ir trinti rankas iš laimės,koks čia krikščionis perkantis prostitutes:),rašantis neapykantos marazmus,eilinis kiršintojas su masoniniais veikėjais ir jų bjauriais tikslais.Tikras karų kurstymas ypač naftingoje šalyje ar tik nėra yroškimas pasipinigauti šių organizacijų,tikrai čia slypi kur kas daugiau ,nei deklaruojama.";Catholics
lrytas_sql_811;nera jis religingas, nekliedek;Religious people
lrytas_sql_811;Laikrastininkai neturėtų pasiduoti dar vienam orweliskam kairuolisko politkorektiskumo bandymui - tas nusikaltėlis nėra joks krikščionis fundamentalistas, jis kazkas kitas, tik ne krikščionis. Kirkscionybe neturi nikeo bendro su jo idėjomis.;Catholics
lrytas_sql_811;Tai ne paskutinis psichas, kuriam stogas nuvažiavo dėl viengungystės ir religijos.;General
lrytas_sql_811;taip, man tai net tie zurnalistai taip kalbedami atrodo kaip psichiniai ligoniai. krikscionis fundamentalistas yra ne muslimas fundamentalistas. Korane zudyt kvietimu ir leidimu yra, NT - ne. tegu isikala i galvas tie pridurkai.;Catholics
lrytas_sql_811;trumpam? tokiems psichopatinio tipo zmonems yra svarbu, kad ju neuzmirstu, kad stebetusi ju nusikaltimais, jie nori sukresti, sokiruoti, o jam tas pavyko. buna, kad tie psichai perdega, todel, jei jis taip patyre katarsi, taip issikraudamas, tai nieko nuostabaus. to norejo ir sieke, o issiliet juk kazkur reikia. juk apie 70 nuzude, ko gi dar noret. issiliejo, apie tai svajojo, jaute kraujo kvapa, mate lavonus, patyre orgazma gal net nuo to...ilgai kure planus, pilnus neapykantos, kaip atkersyt gal uz kokia vaikystes skriauda kokiam musulmonui, gal tiesiog palaipsniui musulmonams neapykanta susikaupe, kaip tokio psicho ego paminantiems, emigrantai jo ego pamindavo, kad valstybe pasalpom seria ne ji, o tuos atvykelius, na, su izeista ir nepatenkinta savimeile tas psichas prasinese, dabar pasitenkino ir ramiai sau kliedes apie savo ''zygi'' toliau...bet kazkas uz jo stovet gali, juk bendraminciu tai turi.;Muslims (Islam)
lrytas_sql_811;Aš esu krikščionis fundamentalistas,krikščionis fundamentalistas yra žmogus bibliją laikantis fundamentu-gyvenimo pamatu,kas gyvenančiam palaida seksualinį gyvenimą Breivikui neimanoma.Rasizmas kurį Breivikas propagavo,krikščionims sunku ,net pagalvoti evangelija skirta visiems,visoms tautoms ir rasėms,manau,kad šis krikščionių ižeidinėjimas panašus į Romos gaisrą,kada padeges imperatorius tikėjosi nušauti du zuikius t.y išvalyti miestą nuo lušnynų ir apkaltina krikščionis ,kaip padegėjus ir juos ima naikinti.Aš verčiau pats būčiau nužudytas,nei kitam taip padaryčiau,skaudus melas ir šmeižtas čia skleidžiamas vienu kriptingu tikslu.Tas pats ,kas policininkus ar narus pavadinti kraštutiniais narais vien dėl to,kad šis žudikas save pasivadino policininku ar naru prieš žudant,tamsa vis dar žurnalistų talkininkė.;Catholics
lrytas_sql_811;"Kaip žmogų, save vadinančiu nereligingu, besiremiančiu liberalų autoritetais ir išpažystančiu Darvinizmą, tvirtinančiu, kad Norvegijos bažnyčia turi būti reformuota, galima laikyti ""religiniu fundamentalistu""? Anksčiau ""religinis fundamentalistas"" reiškė, kad jis priklauso kokiai religinei sektai, šiandien matyt reiškia tik tai, kad jis pasisako prieš marksizmą? Orveliškoji naujakalbė...";Catholics
lrytas_sql_811;"Jis tikriausiai gyveno tokioje realybėje, kad jis paskelbtas vos ne šventu kankiniu, pasaulio gelbėtoju. Jis gyvena savo manifesto igivendintoje erdvėje. Norėtusi jo paklausti ko vertos jo bemiegės naktys, kad ateiti tiek trumpam. Neapkęsti islamą, emigrantų ir iki dantų ginklotam imti ir iššaudyti beginklius, negalinčius niekaip apsiginti, net pabėgti, savo tautiečius. Manau į šį klausimą turi atsakyti psicologai. Lai atsako į ką gali pavirsti žmogus kurdamas savo demonišką ""Manifestą"" svajodmas apie naują kuriamą pasaulį, save laikydamas nauju pranašu? Manau jis taip save laikė. Matomai jis gyvenimu buvo nusivylęs, pakankamai prisirūkęs ""žolies"" ir norėjo gal būt nusižudyti, be sugalvojo tai padaryti su trenksmų isiprasminti Norvegijos, Vikingų tautiniame folklore ateinančios kartoms kaip vienas iš piktųjų dvasdių, ar heroju. Manau jam šitai tikrai pavyko.";Muslims (Islam)
lrytas_sql_811;Policijos duomenimis, A.B.Breivikas yra krikščionis fundamentalistas.Nesąmonė: savo manifeste jis skelbiasi esąs nelabai tikintis, be to, reiškia simpatijas homoseksualizmui.;Catholics
lrytas_sql_811;NATO ir JAV išgamos, bombomis ir raketomis sėdami demokratines ir krikščioniškas vertybes musulmoniškuose kraštuose - stiprinate ne tik radikalų musulmoniškąjį judėjimą. Negi taip sunku įžvelgti - tuo pačiu steroidais šeriate iš tamsybių prisikėlusius nacius pačioje Europoje.Ir viskas dėl to, kad saujelė išrinktųjų vagių ir išnaudotojų dar labiau praturtėtų, o bepročiai politikieriai susikrautų politinį kapitalą?Turime tam kategoriškai pasipriešinti. Esame Europos gyventojai, kurių vardu jie žudo Libijos vaikus ir moteris. Todėl turime visas teises viešai pareikšti: ginklais barškinantys bepročiai, - gana už mūsų pinigus spręsti savo asmenines problemas!Neturime tylėti, kai demokratijos skraiste prisidengę išgamos žudo Libijos vaikus!Nesileiskime kvailinami J.Gebelso metodais veikiančios ES ir JAV propagandinės mašinos. Puikiai žinome kieno ji išlaikoma, kieno interesus atstovauja ir kiek kartų iki ausų apsimelavo.Visi silpnapročiai, mūsų resursus naudojantys ne mūsų gerovei kelti, o Libijos vaikų ir moterų žudynėms, visiems laikams turi būtų pašalinti iš politinės arenos.Visi išgamos, dirbtinai sukūrę pretekstą ir užpuolę niekam negrasinusią Libiją,- Tarptautinio tribunolo turi būti teisiami kaip karo nusikaltėliai. Šalin purvinas letenas nuo Libijos!;Muslims (Islam)
lrytas_sql_811;masonas negali būti krikščionis iš principo. Jo pažiūros nekrikščioniškos. Gal čia išties slaptas planas, nukreiptas prieš krikščionybę?;Catholics
lrytas_sql_811;vistiek jis daunas,tai jei nepatiko musulmonai-tai nx savus zude?:);Muslims (Islam)
lrytas_sql_815;Ką reiškia krikščionių fundamentalistas? Kodėl taip klaikiai neraštingai interpretuojama? Žurnalistai paskaitykit katekizmą pradinukams prieš rašydami paistalus.;Catholics
lrytas_sql_815;O tai kodel visi taip nusulmonus kaltina? Jei jau musulmonas ka padare,tai iskart jis patampa islamo ekstremistas ir t.t.;Muslims (Islam)
lrytas_sql_815;Ar buti nacionalistinių ir antimuslumoniškų pažiūrų reiškia krikščionį- fundamentalistą? Per kurią vietą jis ten krikščionis?? Ir iš viso, neteko girdėti apie kriščioniškus fundamentalistus. Kažkoks briedas, rimtai, ta žurnalistika,;Catholics
lrytas_sql_815;"Pirmiausia- užuojauta aukoms. Po to - keletas pastebėjimų:1) kažkaip pritilo tautiečiai, varantys ant Lietuvos. kad neva tik pas mus įmanomi panašūs žiaurumai, todėl, esą, reikia kuo greičiau bėgti vakarų europiečių senukams užpakalių šluostyti ar grybų ravėti. O laisvas žemes palikti atvyksiantiems ne tokiems išrankiems kolonistams.2) radau kiek kitokią informaciją apie žudiką; jis nepriklausė krikščioniškai bendruomenei ir, juo labiau, nesilaikė atitinkamų elgesio nuostatų. Jei neklystu, buvo kažkas panašaus į masonus...Bet kas gali paneigti, kad paprastas psichopatas, paverstas ""pavyzdingu krikščionimi"" netaps tolerastams patogiu precedentu toliau dusinti bet kokias krikščionybės apraiškas ? Juk net motina Teresė pagal tolerastų nuostatas būtų nusikaltėlė, nes nelaikė homoseksualumo geru dalyku.";Catholics
lrytas_sql_815;Tai musulmonai privede krikscionis iki tokios ribos.;Muslims (Islam)
lrytas_sql_815;Tai musulmonai privede krikscionis iki tokios ribos.;Catholics
lrytas_sql_815;Dabar metas kada setonas, blogis valdo pasauli, tai laikas kada zmogiskos vertybes nyksta, zmogus darosi blogesnis uz gyvuli......Tradicines religijos nieko kaltos, pabreziu, tradicines. Krikscionybe, islamas niekas neskelbia zudyti. Bet visos religijos aiskina kad paskutiniu laiku, setonas tures didelia galia, dievas leis jam, zmogui bus pasirinkimas. As tikiu tuo, nesu perdetai religingas zmogus bet tikintis. Bet man gaila musu pasaulio, vaiku, jie be ateities, musu grazi planeta zusta,bus karas kad sunaikinti velnio galia ir jo tarnus.;Catholics
lrytas_sql_815;Dabar metas kada setonas, blogis valdo pasauli, tai laikas kada zmogiskos vertybes nyksta, zmogus darosi blogesnis uz gyvuli......Tradicines religijos nieko kaltos, pabreziu, tradicines. Krikscionybe, islamas niekas neskelbia zudyti. Bet visos religijos aiskina kad paskutiniu laiku, setonas tures didelia galia, dievas leis jam, zmogui bus pasirinkimas. As tikiu tuo, nesu perdetai religingas zmogus bet tikintis. Bet man gaila musu pasaulio, vaiku, jie be ateities, musu grazi planeta zusta,bus karas kad sunaikinti velnio galia ir jo tarnus.;Muslims (Islam)
lrytas_sql_816;"Tu esi tik eilinis tūlas lietuvis, sugėdintas krikščionybės savo kūno, gyvenime į rankas nepaėmęs nei vienos socio-pschiloginės tematikos knygos; tu kalbi iš savo močiutės prietarų, iš tamsių kaimiečių išmonės.";Catholics
lrytas_sql_816;Ne tau, nuopisa mažas, suvartalioti 2000 metų senumo religiją... Ne per gerai apie savo galvoji?;General
lrytas_sql_838;Vietomis nusišnekėjai, DIDYSIS UŽKALNI. Pažiūrėk, kaip atrodo graikiškasis CENTRAS iš Prisikėlimo bažnyčios terasos, tai kitaip parašysi... O ar matei, kaip atrodys žiauriai nugriauto MERKURIJAUS vietoje suprojektuotas ir statomas stiklainis?;Catholics
lrytas_sql_845;seip baznycioje gerti sampana as bijociau , nesvarbu kad kunigas leidzia , VIESPATS- NE.Menu, is mandrumo ir Repcenkaites vestuvese buvo gurksnojamas sampanas, na ir issiro santuoka.....;Catholics
lrytas_sql_845;Ar jau Bosai Lietuvos karaliai? Kasdien vyksta krikštynos...bet spaudos atstovai nelaksto po visas bažnyčias.;Catholics
lrytas_sql_845;Kaip baisu. Kažkoks cirkas. Kam tos babkės, jei žmonės neturi jokio skonio? Ir dar - kada bus uždrausta krikštyti ir vesti prie pirmos komunijos vaikus? Pvz., mane prieš mano valią irgi pakrikštijo, o dabar, kaip užaugau, esu ateistė, bet mane bažnyčia traukia į savo statistikas. Svarbiausia - tai padaryta prieš mano valią ir norą.;Catholics
lrytas_sql_845;Kaip baisu. Kažkoks cirkas. Kam tos babkės, jei žmonės neturi jokio skonio? Ir dar - kada bus uždrausta krikštyti ir vesti prie pirmos komunijos vaikus? Pvz., mane prieš mano valią irgi pakrikštijo, o dabar, kaip užaugau, esu ateistė, bet mane bažnyčia traukia į savo statistikas. Svarbiausia - tai padaryta prieš mano valią ir norą.;Atheists 
lrytas_sql_845;"Argi galima su tokiomis atviromis suknelėmis eiti į bažnyčią. Jokio supratimo neturi mūsų ""elitas"".";Catholics
lrytas_sql_845;"Pastebėjimams:nuo kada Romos katalikų bažnyčioje krikštijami nebažnytinėje santuokoje gimę vaikai? Čia norėčiau išgirsti krikštynų mišių pamokslą (žinoma, jei mišios apskritai buvo);Nuo kada šventoriuje galima vartoti alkoholinius gėrimus? Bažnyčia ar jos prieigos - ne banketų vieta. Jei jau norisi pasivaišinti, manau galima iškęsti ir be alkoholio. Ir dar, ar parapinė funkciuonuojanti bažnyčia gali būti išnuomuojama ir aptveriama nuo tikinčiųjų bendruomenės? Gal Palangos kunigai prisimintų istoriją, apie prekeivius šventykloje?";Catholics
lrytas_sql_845;Akylai bažnyčios teritoriją saugantys apsaugos darbuotojai;Catholics
lrytas_sql_845;svente ant visos lietuvos!!! eina-na... o kunigas eis pragaran. kartu su visa bosu familija.;Catholics
lrytas_sql_845;kodėl šampanu vaišino šventoriuje,o ne pačioje bažnyčioje,juk kai tiek garbingų ponų susirinko,tai galėjo ir bažnyčioje stalą paruošti,juk čia visgi Boso vaikas ,o ne kokio varguolio;Catholics
lrytas_sql_845;Po krikšto sakramento bažnyčioje Bosai draugus šampanus vaišino šalia bažnyčios, o vakare puota persikels į vieną golfo klubą.DRAUGUS SAMPANUS :D :D :D :D kas cia dabar?;Catholics
lrytas_sql_847;GB - ne tipinė ES valstybė. Jinai stojo į ES su labai didelėm išlygom, net finansinėm. Taip kad čia ne rodiklis:)). Optimistu galima būti ir reikia. Bet dalykai patys savaime nepasidaro, net geri. Nebent žvakelę bažnyčioje uždegėt, kad taip tikite išsipildymu Jūsų lūkesčių:)). Putinas mums irgi ne rodiklis. Rusija didelė internacionalinė valstybė su labai didele teritorija ir labai didelėm problemom. Ten su ,,demokratijos'' eksperimentais tikrai negalima eksperimentuoti. Tik stipri valdžia gali padaryti tvarką posovietinėje šalyje. Taškas;Catholics
lrytas_sql_849;Ką turėtų žinoti kiekvienas ateistas: YouTube: /watch?v=3qK-H1yZXao;Atheists 
lrytas_sql_851;Dar beliko pralaimeti nykstukinems valstybems,kaip San Marinas,o Vatikanas rinktines neruosia-gal ir kunigams pralaimetume.;Catholics
lrytas_sql_853;KOKIA NNESAMONE RASOT, KAD VERSLININKAS TAI ELITAS. ELITAS GYDYTOJAS, MOKYTOJAS, KUNIGAS, BET TIK NE VERSLININKAS. KAS YR VERSLINIKAS-SPEKULIANTAS ARBE VAGIS. ELITAS...........;Catholics
lrytas_sql_855;"Tikrai tiki, kad nieko nebuvo, tada prieš 14 milijardų metų didelis BOOM, tada viskas atsirado, o po to, maždaug prieš 3,5 milijardų metų, įvyko atsitiktinumas ir atsirado gyvybė, kuri vėliau evoliucionavo? Didelis tavo tikėjimas; nieko nepridursi... Ne religiniams fanatikams (big bango ir evoliucionizmo šalininkams, kurie ignoruoja faktus prieš jų religiją): Ar bent žinote, kad Jėzus Kristus per savo gyvenimą išpildė virš 300 pranašysčių užrašytų Senajame Testamente? Ar bent suvokiate, kokia tikimybė yra, kad visa tai būtų išpildyta vieno žmogaus? Ir Jums tai nei kiek nerūpi, net nebandot pasiaiškinti apie tai, nes norit gyventi nuodėmėj... O Jis, juk, kentėjo, mirė ir prisikėlė DĖL JŪSŲ. Atgailaukit ir atverkit savo širdis Jam. Nedelskit. Beje, savišvietai apie dinozaurus ir jų ryšį su Biblijiniu mokymu rekomenduoju pažiūrėti ir šitai: youtube: /watch?v=AeHDCfRzrXk (pirma dalis iš 9) ir youtube: /watch?v=X4FOsxvCOc4 (vienas video virš 1 val)";General
lrytas_sql_857;121. jonaitis2012-05-30 17:44IP: 78.60.179.22 šakalų šalis....hienos... tikras susidorojimas iš visų pusių... ne veltui mūsų tautiečiai šaudė žydus, partizanus, nusove vargse jauna motina nuzude teiseja keitė ir keičia skūrą..vilkina byla ,smeizia jauna moteri.. viena žinokite, kad Dievas viską mato, už viską atsakysite, jei ne jūs, tai jūsų vaikai ---jo atsakys pries dieva uz zmoniu zudyma ir nuzudytu apsmeizima o taip pat tures atsakyti ir kunigai garbine geltona metala ir dangste neteisybe;Catholics
lrytas_sql_857;"Taip taip reikia jai pailseti ir tikiuosi pailses kalejime ne vienus metelius.Dar sededama kokia fioletinio sudo knygele(briosiura)parasys,galesite skaityti jos marazmus(kekviena vakara kaip kokia biblija).Kazkodel sveika buvo ir ""nepavargusi) kai koncertus kekviena vakara organizavo jums patvoriniai,plus virs 400 skundu supistu rasymu o jau nekalbu apie mitingus ir ttt.Puikiai supranta,kad jos anarchijai ateina pabaiga tai ir bando savo sikna isgelbeti.";Catholics
lrytas_sql_858;.Net kunigai buvo uzlauztomis rankomis vedami is privacios valdos.As pries VALSTYBINI BANDITIZMA, KUO BEPRISIDENGTU UNIFORMUOTAS BANDITAS ISTATYMU AR BIBLIJA, JIS YRA NUSIKALTELIS PRIES VISUOMENE.-policija gavo signala kad patalpoje su mergaite uzsidare du svetimni vyrai -todel ir sturmavo namus noredami islaisvinti mergaite o tu sakai kunigai -tai tuo baisiau zinant kaip baznycia globoja pedofilus;Catholics
lrytas_sql_868;"Citata iš straipsnelio :Bet mes kovojome ne už tokią Lietuvą. Mums reikalinga ne emigracija  mums reikalinga mūsų Tėvynė, kurioje galėtume jaustis saugūs, kurioje mūsų teises gintų įstatymai, kurioje mus saugotų policija, o teisėsauga būtų atsakinga už savo veiksmus. Tėvynė, kurioje mes nebūtume pažeminami, kurioje galėtume gyventi orūs, kurioje nebūtų viešai išniekinamos ne tik bendražmogiškos, krikščioniškos, bet ir tautinės vertybės. Mums reikalinga visa, kas lietuviams yra brangu - mūsų gimtoji žemė, mūsų kalba, mūsų tikėjimas. Mums reikalingi laimingi ir saugūs mūsų vaikai, - rašo ji ir pabrėžia, kad ir kaip bebūtų, lietuviai turi mylėti Lietuvą ir kovoti už kiekvieną jos centimetrą.""....Taigi, ""kovotoja už įstatymų galiojimą""... Ar tikrai poniutei reikia Lietuvos su galiojančiais įstatymais, visiems vienodai teisingais teismas, bendražmogiškisiomis vertybėmis, saugiais vaikais ir pan.? O ne už ""vieną vienos Venckienės tiesą"" poniutė kovoji? Mačiau tamstos elgesį, girdėjau pasisakymus. Ponia man keliat šiurpą- beširdė, kupina agresijos, be pasigailėjimo, nieko nepaisanti būtybė. Tamstai lipti per lavonus- tik leiskit, ar ne? Baisi žmogysta. O tamstos brolio dukrelė- su savo mama, jas abi saugo nuo tamstos ir tamstos sekėjų. Skaičiau tamstos palaikytojų komentarus- baisu. Arba nevispročiai, arba sadistai. Tamstos taip ""mylimos"" dukterėčios mamai grasina mirtimi, skleidžia visokius gandus, beje ir apie taip jūsų ""mylimą"" mergaitę... Jūs dar kraujo neatsigėrėt? Dar maža? Ar jums rūpi, kad vaikui su visom šitom jūsų paskleistom nesąmonėm reikės gyventi? Ar jūs tikitės, kad jūsų klejonių užpudrintomis smegenimis buduliai nužudys ir vaiką ir jos mamą? Neūpi tamstai niekas, nei mergaitė, nei Lietuva, nei niekas kitas. Jums rūpi išnešti sveiką iš jūsų pačios užvirtos košės, pageidautina dar ir atkeršijus visiems neįtikusiems.";Catholics
lrytas_sql_877;"blee Lietuveleje gyvenam mergaite ima su 250 nepilnaverciu vyru uz 1500 litu vyru per menesi pagalba,o situos laibom kojytem cieli 8 gina,man itarimas yra ,kad ar mentai negauna kysiu arba nera skatinami po tokiu ""mieraprejatiju"" ,kai Paulauskas su Sadecku turejo pagonus ant peciu ,jie tokius zmones i Nauja Vilnia isvezdavo ,vaistu i sikna ir atpalaiduodavo ju norus,o dabar Paradoksas ,tie patys kas juos dauze pries metu 20 ,dabr juos glosto :))))) stebina Lietuvele";Pagans 
lrytas_sql_882;Žinok ir man pirmas klausimas iskilo, kai perskaiciau apie tuos kunigus-ka jie ten veike? nu jau tikrai, kad ne velnio ekzekucija....;Catholics
lrytas_sql_905;tau rytas jau religija? gal ir smaukai ziuredamas ryto varzybas? tai gal ir nusizudyk vardan ryto busi kankinys...isprotejes;General
lrytas_sql_908;"Savaime taip niekas nesigauna. Visi spektaklio veiksmai nesunkiai išduoda esant kriminalinę kilmę. Puikiai žinom kokiais vardais apsidovanoja nusikalstamo pasaulio autoritetai, kuomet nepasidalina neva sau priklausančiomis bobomis: arba gaidžiai, arba pyd.... Kartais dar įsismaginę pasikviečia į talką savo sėbrus ir medžioja vieni kitus kur tik proga pasitaiko. Pas juos yra savas garbės kodeksas, yra kvalifikuoti patarėjai ir ilgametė patirtis. Bet išsilavinusiems giminaičiams iš to tik gėda, bėda ir jokios naudos. ""Nutekinus"" informaciją kad koks nors teisėjas buvo vienas iš virtinės (?) dviejų metų mergaitės tvirkintojas minimalaus intelekto violetinis broliukas įgauna visiškai kitokią prasmę. Galbūt buvo tikėtasi be problemų padaryti rokiruotes teisėjų korpuse, vėliau išsukti iš bėdos ""nuskriaustos ir pardavinėtos"" mergaitės tėtuką, ką ten žinai... Bet gyvenime nevisada viskas idealiai realizuojasi, kartais sumanyti spektakliai užstringa dėl peržengtų ribų. Kai Lingį nušovė juk irgi pareigūnams pasidarė nejauku kavutę gerti su žudikų sėbrais, ne visi ""pasirašo"" toliau kartu dirbti iki galbūt sekančio šūvio į nugarą. Skaitinėjant teisėją palaikančių komentarų tekstus susidaro kraupus vaizdas. Turint tokių gerbėjų minią ir prezidentės ""stogą"" išeitis tik viena: tvarkingai sulanksčius mantiją, gražiai padėjus ant jos grandinėlę nunešti ir atiduoti iš kur gavus. Po to eiti pas legalų kunigą, išpažinti savo nuodėmes ir laukti kolegų verdikto. Gana manipuliuoti tautos neva vardu.";Catholics
lrytas_sql_908;as irgi meldziuosi tik uz tiesa mano malda tik baznycioje ir jeigu is tikruju ten dvasininkai leis patvory juoktis is musu tikinciuju tai as tada jau stop su malda ir mano mintys apie kunigus is tikruju pasikeis kas darosi lietuvoje !gal jau pasaulio pabaiga ateina;Catholics
lrytas_sql_908;Manau, kad vietą maldai kiekvienas katalikas renkasi ne ten, kur šlovinamas žmogžudys ir laikoma įkalinta iš mamos atimta mergaitė, kur liejasi melas ir šmeižtas. Artėja motinos diena. Ar bažnyčia galės ramia sąžine apsimesti, kad nepastebi motinos kankinės Laimutės Stankūnaitės, iš kurios atimta mažametė mergaitė? Ar prezidentė sukviestų žurnalistų minioje demonstratyviai svikinsianti kelias senyvas mamas galės jaustis padoriai dėl to, kad su jos palaiminimu trypiama Laimutė Stankūnaitė?;Catholics
lrytas_sql_908;Klonio gatvėje vyks mišios .Kur žiūri Tamkevičius ir kiti aukšti dvasininkai? .Tamkevičius išplatintame laiške ,nepalaiko nei vienos pusės ,nors jaučiama jo kalboje ,kad jis visgi linkęs palaikyti motiną ,nes sako ''teismo sprendimus krikščionis privalo vykdyti''.O maldos yra garai ,jau geriau nei koncertai .Gal Dievas jų protus prablaivys .Aš taip pat meldžiuosi už šią situaciją .Tačiau prašau Dievo ,kad teisybė nugalėtų ,kuom aš ir tikiu .Mano giliu įsitikinimu teisybė-motinos pusėje .Žinau kad ten jokios pedofilijos nebuvo .O melstis už tai ,kad mergaitė nebūtų atiduota motinai ...Na žinot ...Trūksta žodžių.Venckienei su skučiene reikėtų rimtą išpažintį atlikti ,susitaikyti su Dievu ,atsiprašyti visų apšmeižtų žmonių,atgailauti visą likusį gyvenimą ,o ne melstis už melą ,šmeižtą.Nesuprantu ,kaip tokie žmonės nebijo Dievo .;Catholics
lrytas_sql_908;"Savo kvietime rašo iš didžiosios raidės rašo ""Marija"", ""Dievas"", ""Mergaitė"". Atrodo gimsta nauja krikščionybės kryptis, kur šv. trejybė bus šiek tiek kitokia.";Catholics
lrytas_sql_908;varkalai suspenduota kunigyste jis negali nei ispazinciu klausyti nei misiu laikyti. Joks jis ne kunigas o eilinis patvorinis. O ir kunigas budamas su boba gyveno kaip su zmona. Is cia jo noras protestuoti isplauke ... rado sau tinkama terpe ...;Catholics
lrytas_sql_908;kad susirenkate--aciu pasimelskite uz kunigus -pasimelskite uz ju nuodemes uz tuos kurie seksualiai isnaudojo vaikus,bet kiek zinoma amerikoje aukoms neliepe melstis---pardave lietuviska baznycia ir ismokejo kompensacijas;Catholics
lrytas_sql_908;Bažnyčia tai tikra pederosų kalvė ,kai rodo duomenys iš viso pasaulio tai jų bažnyčioj daugiausia.vaiką gražint motinai,prezidente ar bijai netekti reitingų;Catholics
lrytas_sql_908;Gaila, kad mes esame katalikų, o ne protestantų tauta. Nebūtume tokie kvaili kaip Klonio gatvės slampinėtojai.;Catholics
lrytas_sql_908;Gaila, kad mes esame katalikų, o ne protestantų tauta. Nebūtume tokie kvaili kaip Klonio gatvės slampinėtojai.;Other Christian
lrytas_sql_908;mano artimo žmogaus bažnyčia tarybiniais laikais nepriėmė, nes buvo išsiskyręs...;Catholics
lrytas_sql_908;pritariu tau,beje juk savizudziu ,zmogzudziu,laidojant i baznycia neileisdavo ,bet jei dabar paprastam zmogelui laidotuves kunigelui 200 lt kainuoja uz 20 min,tai jei venskiene dave koki 1000lt ir dar duoda kad butu ju kieme tai ko noreti,beje prie ruso jau seniai tas visas cirkas butu sutvarkyta;Catholics
lrytas_sql_908;rašo naktį, maT, RAŠO ŽMONĖS IŠ USA. Jiegu dar kas rašo. Bet matau jau ir aš (nesu labai kritiška, kiekvienam variantui man reikalingi įrodymai), matau, kad Venckams dega vadega. Tai nebežino ko griebtis.. Gaila man lietuviškos bažnyčios. Ne kartą ji yra išdavusi mūsų, paprastų žmonių šeimą praeityje. Užsitrauksit jūs Dievo rūstybę visi, nusidėjėliai;Catholics
lrytas_sql_908;tikrai,koks klaikus straipsnis,koks nusistatymas pries grazia ideja-MALDA,ar ne kataliku zemeje gyvename,kad net malda reikia niekinti tokiais straipsniais?Uz Lietuvos vaikus bus maldos,o ne uz pedofilus,tai reiskia,kad Lietuvos Rytas pries tokias maldas?;Catholics
lrytas_sql_909;"Siame pasaulyje,kiekvienos moters pareiga yra pagimdyti bent viena vaika. Manau pareiga ir pareigytei ... Zinoma kataliku visuomeneje -ytes turetu palaukti su gimdymais... Zurnalistai zinoma i viska ziuri kitaip,nes jiems net ir tariamas nestumas aikciojima sukelia ir katalikai cia jau ne prie ko... ""Bleblebai prakeikti""...";Catholics
lrytas_sql_912;tai ji įstatymiškai ir nėra veiksni bei teisi. Ji yra vaikas, už kurį atsako suaugę asmenys :) Teisnumą ir veiksnumą LR piliečiai įgauna tik sulaukę tam tikro amžiaus. Čia tik šiaip pastaba. Man tai labiausiai su savo nudailintu balseliu į vaikučių mylėtoja panašus tas grigas, kunigėlis. Toks miau kiau miau. Fe, kokie negudrūs tie Klonio gerbėjai.;Catholics
lrytas_sql_920;Negalima skatinti žmones nepasitikėti teismais  vertinu tai kaip valstybės pagrindų griovimo veiksmą. Ypač seimo nariai - plepiai turėtų tai įsisąmoninti, nes seimo narys - pilietis, davęs priesaiką. SKATINKIM PAGARBĄ TEISMAMS, BAŽNYČIAI, SEIMUI IR KITOMS VALSTYBĖS INSTITUCIJOMS...Lietuvi, nelaidyk liežuvio, neprovokuok pesimizmo, skleisk šviesą, apie kurią kalba Lietuvos himnas..Nepasiduok melui, kurį sąmoningai skleidžia Linčo teismo atgyvenos pakaunėje ir rusiškos spec.tarnybos.Aferistė Venckienė suvienijo Linčo teismo rėmėjus Lietuvoje,o tai yra valstybės pagrindų griovimas,neteisinės,totalitarinės sistemos kūrimas.;Catholics
lrytas_sql_933;Ponas, atseit, psichiatre,ar buvai tuose namuose, ar matei realią padėtį, kad čia pezi nesąmones. Gal pasiskaityk kunigo Grigo straipsnį ir atsiprašyk už savo liežuvio nelaikymą....;Catholics
