Text ID;Comment;Target
delfi_sql_85;Kinai masto kitaip nei Vakarai , kitaip nei Rusija . Tai kita civilizacija . Kalbos apie Kinijos - Rusijos sajunga yra absurdiskos . Tam tesiog nera pagrindo . O musu civilizacijoje suprantamas Saltasis karas tarp rytu ir vakaru , kurio seselius nori atgaivinti Rusija - jiems tesiog nusispjauti . Kinijos politines ambicijos ne smelio dezeje zaisti su rusais , kuriant planus kur vakarams pagali ikisti . Rusai tesiog neturi ka pasiulyti Kinams ilgoje perspektyvoje . Galia , jega , atsvara JAV ? taciau kam to reikia ? . Tai nepades susitaikyti su Taivanu , o ta galia bus tik popierine . Rusai negales padeti pries Japonija , P.Koreja , Taivana , Indija , Vietnama . Rusu istraukimas duos naudos tik tiek , kad JAV itrauks NATO ir visa Europa . Tai asies likimas . Kinai tvarkingai ir ramai tvarkosi , statosi pamatus , ju kulturoje nera asmeniniu stipriai isreikstu ambiciju , kas matyti V.Putine . Jie masto i ilga laikotarpi - jie pastatys ekonomika , ju vaikai kariuomene , o anuku - paims teritorijas . Aisku , progai pasitaikius svarstytu rizika . Taciau kam sudarineti ilgalaiki karini bloka , kuris neturi ateities , kam erzinti amerikonus , kuriems negaletu pasipriesinti , nuo kuriu priklauso ekonomika ir kartu viskas kita ? Ir galiausiai suvokdami , kad plesti valstybe bus lengviausiai ne i rytus ar pietus , ar vakarus , visos kryptis formuojasi i karinius blokus, virsta gresmingomis barikadomis , o siaureje susirandi sajungininka , kuris tau negali padeti , bet ji pati puldamas pasiimtu visus Tolymuosius rytus , Sibira , Mongolija , iki pat Uralo gali eiti . Kinais Rusija negali pasitiketi . Saltojo karo metais ji nepadejo sovietams , nors buvo socialiste , o Mao turejo daug daugiau bendra su Stalinu , Chrusciovu , nei su kitais lyderiais . Buvo neutralus , tokie liko ir sendien . Jie tesiog dirba ties savo valstybe , nenori del mazos pagundos ruzikuoti , o atejus laikui eis ten , kur maziausiais pasipriesinimas .;China
delfi_sql_85;Kinai masto kitaip nei Vakarai , kitaip nei Rusija . Tai kita civilizacija . Kalbos apie Kinijos - Rusijos sajunga yra absurdiskos . Tam tesiog nera pagrindo . O musu civilizacijoje suprantamas Saltasis karas tarp rytu ir vakaru , kurio seselius nori atgaivinti Rusija - jiems tesiog nusispjauti . Kinijos politines ambicijos ne smelio dezeje zaisti su rusais , kuriant planus kur vakarams pagali ikisti . Rusai tesiog neturi ka pasiulyti Kinams ilgoje perspektyvoje . Galia , jega , atsvara JAV ? taciau kam to reikia ? . Tai nepades susitaikyti su Taivanu , o ta galia bus tik popierine . Rusai negales padeti pries Japonija , P.Koreja , Taivana , Indija , Vietnama . Rusu istraukimas duos naudos tik tiek , kad JAV itrauks NATO ir visa Europa . Tai asies likimas . Kinai tvarkingai ir ramai tvarkosi , statosi pamatus , ju kulturoje nera asmeniniu stipriai isreikstu ambiciju , kas matyti V.Putine . Jie masto i ilga laikotarpi - jie pastatys ekonomika , ju vaikai kariuomene , o anuku - paims teritorijas . Aisku , progai pasitaikius svarstytu rizika . Taciau kam sudarineti ilgalaiki karini bloka , kuris neturi ateities , kam erzinti amerikonus , kuriems negaletu pasipriesinti , nuo kuriu priklauso ekonomika ir kartu viskas kita ? Ir galiausiai suvokdami , kad plesti valstybe bus lengviausiai ne i rytus ar pietus , ar vakarus , visos kryptis formuojasi i karinius blokus, virsta gresmingomis barikadomis , o siaureje susirandi sajungininka , kuris tau negali padeti , bet ji pati puldamas pasiimtu visus Tolymuosius rytus , Sibira , Mongolija , iki pat Uralo gali eiti . Kinais Rusija negali pasitiketi . Saltojo karo metais ji nepadejo sovietams , nors buvo socialiste , o Mao turejo daug daugiau bendra su Stalinu , Chrusciovu , nei su kitais lyderiais . Buvo neutralus , tokie liko ir sendien . Jie tesiog dirba ties savo valstybe , nenori del mazos pagundos ruzikuoti , o atejus laikui eis ten , kur maziausiais pasipriesinimas .;Other Asian
delfi_sql_85;Kinai masto kitaip nei Vakarai , kitaip nei Rusija . Tai kita civilizacija . Kalbos apie Kinijos - Rusijos sajunga yra absurdiskos . Tam tesiog nera pagrindo . O musu civilizacijoje suprantamas Saltasis karas tarp rytu ir vakaru , kurio seselius nori atgaivinti Rusija - jiems tesiog nusispjauti . Kinijos politines ambicijos ne smelio dezeje zaisti su rusais , kuriant planus kur vakarams pagali ikisti . Rusai tesiog neturi ka pasiulyti Kinams ilgoje perspektyvoje . Galia , jega , atsvara JAV ? taciau kam to reikia ? . Tai nepades susitaikyti su Taivanu , o ta galia bus tik popierine . Rusai negales padeti pries Japonija , P.Koreja , Taivana , Indija , Vietnama . Rusu istraukimas duos naudos tik tiek , kad JAV itrauks NATO ir visa Europa . Tai asies likimas . Kinai tvarkingai ir ramai tvarkosi , statosi pamatus , ju kulturoje nera asmeniniu stipriai isreikstu ambiciju , kas matyti V.Putine . Jie masto i ilga laikotarpi - jie pastatys ekonomika , ju vaikai kariuomene , o anuku - paims teritorijas . Aisku , progai pasitaikius svarstytu rizika . Taciau kam sudarineti ilgalaiki karini bloka , kuris neturi ateities , kam erzinti amerikonus , kuriems negaletu pasipriesinti , nuo kuriu priklauso ekonomika ir kartu viskas kita ? Ir galiausiai suvokdami , kad plesti valstybe bus lengviausiai ne i rytus ar pietus , ar vakarus , visos kryptis formuojasi i karinius blokus, virsta gresmingomis barikadomis , o siaureje susirandi sajungininka , kuris tau negali padeti , bet ji pati puldamas pasiimtu visus Tolymuosius rytus , Sibira , Mongolija , iki pat Uralo gali eiti . Kinais Rusija negali pasitiketi . Saltojo karo metais ji nepadejo sovietams , nors buvo socialiste , o Mao turejo daug daugiau bendra su Stalinu , Chrusciovu , nei su kitais lyderiais . Buvo neutralus , tokie liko ir sendien . Jie tesiog dirba ties savo valstybe , nenori del mazos pagundos ruzikuoti , o atejus laikui eis ten , kur maziausiais pasipriesinimas .;Japan
delfi_sql_85;Kinai masto kitaip nei Vakarai , kitaip nei Rusija . Tai kita civilizacija . Kalbos apie Kinijos - Rusijos sajunga yra absurdiskos . Tam tesiog nera pagrindo . O musu civilizacijoje suprantamas Saltasis karas tarp rytu ir vakaru , kurio seselius nori atgaivinti Rusija - jiems tesiog nusispjauti . Kinijos politines ambicijos ne smelio dezeje zaisti su rusais , kuriant planus kur vakarams pagali ikisti . Rusai tesiog neturi ka pasiulyti Kinams ilgoje perspektyvoje . Galia , jega , atsvara JAV ? taciau kam to reikia ? . Tai nepades susitaikyti su Taivanu , o ta galia bus tik popierine . Rusai negales padeti pries Japonija , P.Koreja , Taivana , Indija , Vietnama . Rusu istraukimas duos naudos tik tiek , kad JAV itrauks NATO ir visa Europa . Tai asies likimas . Kinai tvarkingai ir ramai tvarkosi , statosi pamatus , ju kulturoje nera asmeniniu stipriai isreikstu ambiciju , kas matyti V.Putine . Jie masto i ilga laikotarpi - jie pastatys ekonomika , ju vaikai kariuomene , o anuku - paims teritorijas . Aisku , progai pasitaikius svarstytu rizika . Taciau kam sudarineti ilgalaiki karini bloka , kuris neturi ateities , kam erzinti amerikonus , kuriems negaletu pasipriesinti , nuo kuriu priklauso ekonomika ir kartu viskas kita ? Ir galiausiai suvokdami , kad plesti valstybe bus lengviausiai ne i rytus ar pietus , ar vakarus , visos kryptis formuojasi i karinius blokus, virsta gresmingomis barikadomis , o siaureje susirandi sajungininka , kuris tau negali padeti , bet ji pati puldamas pasiimtu visus Tolymuosius rytus , Sibira , Mongolija , iki pat Uralo gali eiti . Kinais Rusija negali pasitiketi . Saltojo karo metais ji nepadejo sovietams , nors buvo socialiste , o Mao turejo daug daugiau bendra su Stalinu , Chrusciovu , nei su kitais lyderiais . Buvo neutralus , tokie liko ir sendien . Jie tesiog dirba ties savo valstybe , nenori del mazos pagundos ruzikuoti , o atejus laikui eis ten , kur maziausiais pasipriesinimas .;USA
delfi_sql_85;kinija didziausia karine galia po rusijos. pagal turimus pinigus (vien oficialus karinis biudzetas yra antras pasaulyje) ir valstybes valdymo modeli, dar drisciau suabejoti kas uzima antra vieta. jei ne siai dienai, tai 5-10 metu laikotarpiu mano nuomone rusija su kinija susikeis vietomis. bendrai paemus joks sveiko proto vadovas karo nenori ir negali noreti, bet turint nestabilu branduolini kaimyna greita operacija gali pasirodyti geresne iseitis nei ilgas spjaudymas i veida.;Russia
delfi_sql_85;kinija didziausia karine galia po rusijos. pagal turimus pinigus (vien oficialus karinis biudzetas yra antras pasaulyje) ir valstybes valdymo modeli, dar drisciau suabejoti kas uzima antra vieta. jei ne siai dienai, tai 5-10 metu laikotarpiu mano nuomone rusija su kinija susikeis vietomis. bendrai paemus joks sveiko proto vadovas karo nenori ir negali noreti, bet turint nestabilu branduolini kaimyna greita operacija gali pasirodyti geresne iseitis nei ilgas spjaudymas i veida.;China
delfi_sql_85;"Labai gera A.Merkel dovana Kinijai. Toliau savo eilės laukia ir Japonija. Rusija pradėjo be galo pavojingą žaidimą su Ukraina. Rusija šiuo metu turi galios ir noro aneksuoti visą rytinę ir pietinę Ukrainos dalį; Ukraina per silpna pasipriešinti. Todėl pilnai gali būti, kad Rusija gali įvykdyti aneksiją, tačiau jos kaina bus milžiniška kai Kinija ir Japonija išlauks savo valandos ir šiame amžiuje pareikš pretenzijas į savo istorines žemes ir savo tautinių mažumų apsaugojimą.";China
delfi_sql_85;"Labai gera A.Merkel dovana Kinijai. Toliau savo eilės laukia ir Japonija. Rusija pradėjo be galo pavojingą žaidimą su Ukraina. Rusija šiuo metu turi galios ir noro aneksuoti visą rytinę ir pietinę Ukrainos dalį; Ukraina per silpna pasipriešinti. Todėl pilnai gali būti, kad Rusija gali įvykdyti aneksiją, tačiau jos kaina bus milžiniška kai Kinija ir Japonija išlauks savo valandos ir šiame amžiuje pareikš pretenzijas į savo istorines žemes ir savo tautinių mažumų apsaugojimą.";Japan
delfi_sql_85;"Labai gera A.Merkel dovana Kinijai. Toliau savo eilės laukia ir Japonija. Rusija pradėjo be galo pavojingą žaidimą su Ukraina. Rusija šiuo metu turi galios ir noro aneksuoti visą rytinę ir pietinę Ukrainos dalį; Ukraina per silpna pasipriešinti. Todėl pilnai gali būti, kad Rusija gali įvykdyti aneksiją, tačiau jos kaina bus milžiniška kai Kinija ir Japonija išlauks savo valandos ir šiame amžiuje pareikš pretenzijas į savo istorines žemes ir savo tautinių mažumų apsaugojimą.";Russia
delfi_sql_85;"Labai gera A.Merkel dovana Kinijai. Toliau savo eilės laukia ir Japonija. Rusija pradėjo be galo pavojingą žaidimą su Ukraina. Rusija šiuo metu turi galios ir noro aneksuoti visą rytinę ir pietinę Ukrainos dalį; Ukraina per silpna pasipriešinti. Todėl pilnai gali būti, kad Rusija gali įvykdyti aneksiją, tačiau jos kaina bus milžiniška kai Kinija ir Japonija išlauks savo valandos ir šiame amžiuje pareikš pretenzijas į savo istorines žemes ir savo tautinių mažumų apsaugojimą.";Ukraine
delfi_sql_85;"Ne, tai tik priminimas, kad Rusijos ""argumentai"" teisinant Krymo užgrobimą yra nekorektiški, kad kiniečiams nereiktų sekti beprotišku Putino poelgiu.";Russia
delfi_sql_85;"Nors Stalino ir Mao Dzeduno profiliai buvo piešiami ant daugelio plakatų, tokio tipo diktatoriai buvo pagrįstai įtarūs vienas kito atžvilgiu. Vėlesnis Damanskio salos skandalas ir Baikalo Amūro magistralė (BAM) netiesiogiai susiję. Rusija negalėjo pasitikėti arti Kinijos sienos esančia Transsibiro magistrale ir didelėmis pastangomis pastatė vienbėgę magistralę ir neseniai netgi iškasė jungiantį 15 km tunelį. Karo tarp dviejų branduolinių valstybių galimybės daugiau teorinės. Ta supranta ir šių didžiulių šalių politikai. Tad Sibiro platybės po truputį susigrąžinamos ""minkštu"" būdu, per ten darbą dirbančius kinus, kurių Sibire nuosekliai didėja, o kai kur sudaro net ištisines gyvenvietes. CITUOJU IŠ 2011m. ŽINIASKLAIDOS Tarp ekspertų nėra vieningo sutarimo dėl Kinijos planų Rusijos atžvilgiu. Viešojoje erdvėje populiari nuomonė, kad už Uralo rusų greitai visai neliks, o kinų ten amžiaus viduryje gali būti vos ne 10 milijonų, ir tai taps puikiu pretekstu Kinijai „apginti tėvynainių teises“. Jau 2002 m. žinoma Rusijos demografijos specialistė Ž. Zainočkovskaja pažymėjo, kad Rusijos pasienio regionuose vienu metu gali būti apie 200–300 tūkstančių kinų. Ilgai dirbęs Kinijoje kaip sovietinės užsienio žvalgybos agentas ir gerai išmanantis kinų mentalitetą (visiškai perprasti jį ne kinui be galo sunku) A. Deviatovas mano, kad Pekinui nereikia imtis karinės agresijos prieš Rusiją siekiant jos Sibiro ir Tolimųjų Rytų. Pasak jo, šios žemės Kinijai yra strategiškai svarbios, bet naudos iš jų ji pasistengs gauti ne ginklu, o gudrumu. Be to, ekspertas pareiškė: „Rusija ir Kinija – kaimynai flange. Frontas yra nukreiptas Ramiojo vandenyno kryptimi. (...) Pagrindinis priešas – tai JAV“. Politinės ir karinės analizės instituto direktoriaus pavaduotojas A. Chramčichinas neabejoja, kad Kinijos agresija prieš Rusiją tėra laiko klausimas. „Kinija objektyviai nėra gyvybinga dabartinėse savo sienose. Ji turi tapti didesnė, jeigu nenori tapti mažesne. Ji negali apsieiti be išorinės ekspansijos, kurios tikslas būtų resursų ir teritorijų užgrobimas. Tokia realybė. Be to, nereikia išsigalvoti, kad pagrindine Kinijos ekspansijos kryptimi taps Pietryčių Azija. Ten per mažai teritorijos ir išteklių ir labai daug vietinių gyventojų. Atvirkštinė situacija – labai daug teritorijos, daugybė išteklių ir visai mažai gyventojų – Kazachstane ir azijinėje Rusijos dalyje“, – tvirtina analitikas. „Taip jau išėjo, kad žmogui psichologiškai lengviau varžytis ir kariauti su tais, kurie panašūs į jį. Užkariauti azijiečius mongoloidus (visas Ramiojo vandenyno regionas) kinams bus lengva, bet kaip užtikrinti europiečių ar rusų, kurių prigimtis jiems yra visai nežinoma, paklusnumą? Dominuoti ginklo jėga pernelyg neefektyvu, o socialinės arba, jei norite, psichologinės dominavimo pasaulyje sistemos Kinija pasiūlyti negali – dėl grynai biologinių priežasčių. Etniniai skirtumai tarp mūsų per dideli, europinės rasės kodo kinai nesulaužys, kaip ir mes jų“, – konstatavo forumo dalyvis. Kita vertus, yra nuomonė, kad gyvenantiems Sibire ir Tolimuosiuose Rytuose rusams patiks kinų įvesta tvarka bei dėmesys regionų raidai ir jie nesipriešins Kinijos ekspansijai. Žiūrint iš ruso savimonės pusės, šis argumentas yra abejotinas: rusai visada priešinosi užkariautojui, kad ir kokia sunki būtų jų padėtis, ir todėl kinus jie sutiks greičiau su neapykanta nei ištiestomis rankomis (ką jau kalbėti apie kinų kariavimo tradicijas: puldami jie negaili nieko, ir tai tik paskatintų rusų pyktį). Žinoma, didesnę vietinių gyventojų dalį galima tiesiog išnaikinti ir apgyvendinti užimtas teritorijas savo darbo jėga. Tačiau egzistuoja nuomonė: kad ir kokie ištvermingi ir darbštūs būtų kinai, rusiško Sibiro ir Tolimųjų Rytų klimatas nėra jiems priimtinas ir važiuotų jie ten visam laikui tik kraštutiniu atveju.";Russia
delfi_sql_85;"Nors Stalino ir Mao Dzeduno profiliai buvo piešiami ant daugelio plakatų, tokio tipo diktatoriai buvo pagrįstai įtarūs vienas kito atžvilgiu. Vėlesnis Damanskio salos skandalas ir Baikalo Amūro magistralė (BAM) netiesiogiai susiję. Rusija negalėjo pasitikėti arti Kinijos sienos esančia Transsibiro magistrale ir didelėmis pastangomis pastatė vienbėgę magistralę ir neseniai netgi iškasė jungiantį 15 km tunelį. Karo tarp dviejų branduolinių valstybių galimybės daugiau teorinės. Ta supranta ir šių didžiulių šalių politikai. Tad Sibiro platybės po truputį susigrąžinamos ""minkštu"" būdu, per ten darbą dirbančius kinus, kurių Sibire nuosekliai didėja, o kai kur sudaro net ištisines gyvenvietes. CITUOJU IŠ 2011m. ŽINIASKLAIDOS Tarp ekspertų nėra vieningo sutarimo dėl Kinijos planų Rusijos atžvilgiu. Viešojoje erdvėje populiari nuomonė, kad už Uralo rusų greitai visai neliks, o kinų ten amžiaus viduryje gali būti vos ne 10 milijonų, ir tai taps puikiu pretekstu Kinijai „apginti tėvynainių teises“. Jau 2002 m. žinoma Rusijos demografijos specialistė Ž. Zainočkovskaja pažymėjo, kad Rusijos pasienio regionuose vienu metu gali būti apie 200–300 tūkstančių kinų. Ilgai dirbęs Kinijoje kaip sovietinės užsienio žvalgybos agentas ir gerai išmanantis kinų mentalitetą (visiškai perprasti jį ne kinui be galo sunku) A. Deviatovas mano, kad Pekinui nereikia imtis karinės agresijos prieš Rusiją siekiant jos Sibiro ir Tolimųjų Rytų. Pasak jo, šios žemės Kinijai yra strategiškai svarbios, bet naudos iš jų ji pasistengs gauti ne ginklu, o gudrumu. Be to, ekspertas pareiškė: „Rusija ir Kinija – kaimynai flange. Frontas yra nukreiptas Ramiojo vandenyno kryptimi. (...) Pagrindinis priešas – tai JAV“. Politinės ir karinės analizės instituto direktoriaus pavaduotojas A. Chramčichinas neabejoja, kad Kinijos agresija prieš Rusiją tėra laiko klausimas. „Kinija objektyviai nėra gyvybinga dabartinėse savo sienose. Ji turi tapti didesnė, jeigu nenori tapti mažesne. Ji negali apsieiti be išorinės ekspansijos, kurios tikslas būtų resursų ir teritorijų užgrobimas. Tokia realybė. Be to, nereikia išsigalvoti, kad pagrindine Kinijos ekspansijos kryptimi taps Pietryčių Azija. Ten per mažai teritorijos ir išteklių ir labai daug vietinių gyventojų. Atvirkštinė situacija – labai daug teritorijos, daugybė išteklių ir visai mažai gyventojų – Kazachstane ir azijinėje Rusijos dalyje“, – tvirtina analitikas. „Taip jau išėjo, kad žmogui psichologiškai lengviau varžytis ir kariauti su tais, kurie panašūs į jį. Užkariauti azijiečius mongoloidus (visas Ramiojo vandenyno regionas) kinams bus lengva, bet kaip užtikrinti europiečių ar rusų, kurių prigimtis jiems yra visai nežinoma, paklusnumą? Dominuoti ginklo jėga pernelyg neefektyvu, o socialinės arba, jei norite, psichologinės dominavimo pasaulyje sistemos Kinija pasiūlyti negali – dėl grynai biologinių priežasčių. Etniniai skirtumai tarp mūsų per dideli, europinės rasės kodo kinai nesulaužys, kaip ir mes jų“, – konstatavo forumo dalyvis. Kita vertus, yra nuomonė, kad gyvenantiems Sibire ir Tolimuosiuose Rytuose rusams patiks kinų įvesta tvarka bei dėmesys regionų raidai ir jie nesipriešins Kinijos ekspansijai. Žiūrint iš ruso savimonės pusės, šis argumentas yra abejotinas: rusai visada priešinosi užkariautojui, kad ir kokia sunki būtų jų padėtis, ir todėl kinus jie sutiks greičiau su neapykanta nei ištiestomis rankomis (ką jau kalbėti apie kinų kariavimo tradicijas: puldami jie negaili nieko, ir tai tik paskatintų rusų pyktį). Žinoma, didesnę vietinių gyventojų dalį galima tiesiog išnaikinti ir apgyvendinti užimtas teritorijas savo darbo jėga. Tačiau egzistuoja nuomonė: kad ir kokie ištvermingi ir darbštūs būtų kinai, rusiško Sibiro ir Tolimųjų Rytų klimatas nėra jiems priimtinas ir važiuotų jie ten visam laikui tik kraštutiniu atveju.";China
delfi_sql_85;"Nors Stalino ir Mao Dzeduno profiliai buvo piešiami ant daugelio plakatų, tokio tipo diktatoriai buvo pagrįstai įtarūs vienas kito atžvilgiu. Vėlesnis Damanskio salos skandalas ir Baikalo Amūro magistralė (BAM) netiesiogiai susiję. Rusija negalėjo pasitikėti arti Kinijos sienos esančia Transsibiro magistrale ir didelėmis pastangomis pastatė vienbėgę magistralę ir neseniai netgi iškasė jungiantį 15 km tunelį. Karo tarp dviejų branduolinių valstybių galimybės daugiau teorinės. Ta supranta ir šių didžiulių šalių politikai. Tad Sibiro platybės po truputį susigrąžinamos ""minkštu"" būdu, per ten darbą dirbančius kinus, kurių Sibire nuosekliai didėja, o kai kur sudaro net ištisines gyvenvietes. CITUOJU IŠ 2011m. ŽINIASKLAIDOS Tarp ekspertų nėra vieningo sutarimo dėl Kinijos planų Rusijos atžvilgiu. Viešojoje erdvėje populiari nuomonė, kad už Uralo rusų greitai visai neliks, o kinų ten amžiaus viduryje gali būti vos ne 10 milijonų, ir tai taps puikiu pretekstu Kinijai „apginti tėvynainių teises“. Jau 2002 m. žinoma Rusijos demografijos specialistė Ž. Zainočkovskaja pažymėjo, kad Rusijos pasienio regionuose vienu metu gali būti apie 200–300 tūkstančių kinų. Ilgai dirbęs Kinijoje kaip sovietinės užsienio žvalgybos agentas ir gerai išmanantis kinų mentalitetą (visiškai perprasti jį ne kinui be galo sunku) A. Deviatovas mano, kad Pekinui nereikia imtis karinės agresijos prieš Rusiją siekiant jos Sibiro ir Tolimųjų Rytų. Pasak jo, šios žemės Kinijai yra strategiškai svarbios, bet naudos iš jų ji pasistengs gauti ne ginklu, o gudrumu. Be to, ekspertas pareiškė: „Rusija ir Kinija – kaimynai flange. Frontas yra nukreiptas Ramiojo vandenyno kryptimi. (...) Pagrindinis priešas – tai JAV“. Politinės ir karinės analizės instituto direktoriaus pavaduotojas A. Chramčichinas neabejoja, kad Kinijos agresija prieš Rusiją tėra laiko klausimas. „Kinija objektyviai nėra gyvybinga dabartinėse savo sienose. Ji turi tapti didesnė, jeigu nenori tapti mažesne. Ji negali apsieiti be išorinės ekspansijos, kurios tikslas būtų resursų ir teritorijų užgrobimas. Tokia realybė. Be to, nereikia išsigalvoti, kad pagrindine Kinijos ekspansijos kryptimi taps Pietryčių Azija. Ten per mažai teritorijos ir išteklių ir labai daug vietinių gyventojų. Atvirkštinė situacija – labai daug teritorijos, daugybė išteklių ir visai mažai gyventojų – Kazachstane ir azijinėje Rusijos dalyje“, – tvirtina analitikas. „Taip jau išėjo, kad žmogui psichologiškai lengviau varžytis ir kariauti su tais, kurie panašūs į jį. Užkariauti azijiečius mongoloidus (visas Ramiojo vandenyno regionas) kinams bus lengva, bet kaip užtikrinti europiečių ar rusų, kurių prigimtis jiems yra visai nežinoma, paklusnumą? Dominuoti ginklo jėga pernelyg neefektyvu, o socialinės arba, jei norite, psichologinės dominavimo pasaulyje sistemos Kinija pasiūlyti negali – dėl grynai biologinių priežasčių. Etniniai skirtumai tarp mūsų per dideli, europinės rasės kodo kinai nesulaužys, kaip ir mes jų“, – konstatavo forumo dalyvis. Kita vertus, yra nuomonė, kad gyvenantiems Sibire ir Tolimuosiuose Rytuose rusams patiks kinų įvesta tvarka bei dėmesys regionų raidai ir jie nesipriešins Kinijos ekspansijai. Žiūrint iš ruso savimonės pusės, šis argumentas yra abejotinas: rusai visada priešinosi užkariautojui, kad ir kokia sunki būtų jų padėtis, ir todėl kinus jie sutiks greičiau su neapykanta nei ištiestomis rankomis (ką jau kalbėti apie kinų kariavimo tradicijas: puldami jie negaili nieko, ir tai tik paskatintų rusų pyktį). Žinoma, didesnę vietinių gyventojų dalį galima tiesiog išnaikinti ir apgyvendinti užimtas teritorijas savo darbo jėga. Tačiau egzistuoja nuomonė: kad ir kokie ištvermingi ir darbštūs būtų kinai, rusiško Sibiro ir Tolimųjų Rytų klimatas nėra jiems priimtinas ir važiuotų jie ten visam laikui tik kraštutiniu atveju.";Other Asian
delfi_sql_85;"Nors Stalino ir Mao Dzeduno profiliai buvo piešiami ant daugelio plakatų, tokio tipo diktatoriai buvo pagrįstai įtarūs vienas kito atžvilgiu. Vėlesnis Damanskio salos skandalas ir Baikalo Amūro magistralė (BAM) netiesiogiai susiję. Rusija negalėjo pasitikėti arti Kinijos sienos esančia Transsibiro magistrale ir didelėmis pastangomis pastatė vienbėgę magistralę ir neseniai netgi iškasė jungiantį 15 km tunelį. Karo tarp dviejų branduolinių valstybių galimybės daugiau teorinės. Ta supranta ir šių didžiulių šalių politikai. Tad Sibiro platybės po truputį susigrąžinamos ""minkštu"" būdu, per ten darbą dirbančius kinus, kurių Sibire nuosekliai didėja, o kai kur sudaro net ištisines gyvenvietes. CITUOJU IŠ 2011m. ŽINIASKLAIDOS Tarp ekspertų nėra vieningo sutarimo dėl Kinijos planų Rusijos atžvilgiu. Viešojoje erdvėje populiari nuomonė, kad už Uralo rusų greitai visai neliks, o kinų ten amžiaus viduryje gali būti vos ne 10 milijonų, ir tai taps puikiu pretekstu Kinijai „apginti tėvynainių teises“. Jau 2002 m. žinoma Rusijos demografijos specialistė Ž. Zainočkovskaja pažymėjo, kad Rusijos pasienio regionuose vienu metu gali būti apie 200–300 tūkstančių kinų. Ilgai dirbęs Kinijoje kaip sovietinės užsienio žvalgybos agentas ir gerai išmanantis kinų mentalitetą (visiškai perprasti jį ne kinui be galo sunku) A. Deviatovas mano, kad Pekinui nereikia imtis karinės agresijos prieš Rusiją siekiant jos Sibiro ir Tolimųjų Rytų. Pasak jo, šios žemės Kinijai yra strategiškai svarbios, bet naudos iš jų ji pasistengs gauti ne ginklu, o gudrumu. Be to, ekspertas pareiškė: „Rusija ir Kinija – kaimynai flange. Frontas yra nukreiptas Ramiojo vandenyno kryptimi. (...) Pagrindinis priešas – tai JAV“. Politinės ir karinės analizės instituto direktoriaus pavaduotojas A. Chramčichinas neabejoja, kad Kinijos agresija prieš Rusiją tėra laiko klausimas. „Kinija objektyviai nėra gyvybinga dabartinėse savo sienose. Ji turi tapti didesnė, jeigu nenori tapti mažesne. Ji negali apsieiti be išorinės ekspansijos, kurios tikslas būtų resursų ir teritorijų užgrobimas. Tokia realybė. Be to, nereikia išsigalvoti, kad pagrindine Kinijos ekspansijos kryptimi taps Pietryčių Azija. Ten per mažai teritorijos ir išteklių ir labai daug vietinių gyventojų. Atvirkštinė situacija – labai daug teritorijos, daugybė išteklių ir visai mažai gyventojų – Kazachstane ir azijinėje Rusijos dalyje“, – tvirtina analitikas. „Taip jau išėjo, kad žmogui psichologiškai lengviau varžytis ir kariauti su tais, kurie panašūs į jį. Užkariauti azijiečius mongoloidus (visas Ramiojo vandenyno regionas) kinams bus lengva, bet kaip užtikrinti europiečių ar rusų, kurių prigimtis jiems yra visai nežinoma, paklusnumą? Dominuoti ginklo jėga pernelyg neefektyvu, o socialinės arba, jei norite, psichologinės dominavimo pasaulyje sistemos Kinija pasiūlyti negali – dėl grynai biologinių priežasčių. Etniniai skirtumai tarp mūsų per dideli, europinės rasės kodo kinai nesulaužys, kaip ir mes jų“, – konstatavo forumo dalyvis. Kita vertus, yra nuomonė, kad gyvenantiems Sibire ir Tolimuosiuose Rytuose rusams patiks kinų įvesta tvarka bei dėmesys regionų raidai ir jie nesipriešins Kinijos ekspansijai. Žiūrint iš ruso savimonės pusės, šis argumentas yra abejotinas: rusai visada priešinosi užkariautojui, kad ir kokia sunki būtų jų padėtis, ir todėl kinus jie sutiks greičiau su neapykanta nei ištiestomis rankomis (ką jau kalbėti apie kinų kariavimo tradicijas: puldami jie negaili nieko, ir tai tik paskatintų rusų pyktį). Žinoma, didesnę vietinių gyventojų dalį galima tiesiog išnaikinti ir apgyvendinti užimtas teritorijas savo darbo jėga. Tačiau egzistuoja nuomonė: kad ir kokie ištvermingi ir darbštūs būtų kinai, rusiško Sibiro ir Tolimųjų Rytų klimatas nėra jiems priimtinas ir važiuotų jie ten visam laikui tik kraštutiniu atveju.";USA
delfi_sql_85;Rusija su Kinija ne tik nekariaus, bet kurs Eurazijos Imperiją Tikrai taip. Mes Lietuva su Rusais susijungę 1940 irgi drauge kūrėme Eurazijos Imperiją.:)))) Drakono Sostui tas Kremlius bus tik kaimas, žmogau... Jei ne šiandien, tai po 10-15 metų santykis bus būtent toks.;Russia
delfi_sql_85;Rusija su Kinija ne tik nekariaus, bet kurs Eurazijos Imperiją Tikrai taip. Mes Lietuva su Rusais susijungę 1940 irgi drauge kūrėme Eurazijos Imperiją.:)))) Drakono Sostui tas Kremlius bus tik kaimas, žmogau... Jei ne šiandien, tai po 10-15 metų santykis bus būtent toks.;China
