Text ID;Comment;Target;;
delfi_Litis_79;tai baudžiamoji byla dėl nuolat pasikartojančių grasinimų nužudyti. Jeigu paskaitytumėt atydžiau pastebėtumėt, kad indas jau buvo gavęs baudą, tačiau savo elgesio nepakeitė. Civilinės bylos, pageidaujant šalims, taip pat gali būti uždaros ir visiškai normalu, kad baudžiamosios bylos posėdis yra uždaras.;N/A;;
delfi_Litis_79;Kam reikia laikyti inda su antrankiais,kaleime.Vot ir parode savo valdzia Sabatauskas.Indas teisus.Jis atvyko pas savo dukra.Manau,jy reikia paleisti teismo saleje.Jei ka ka pasikarsciaves ir parase,tai cia ne svieto pabaiga.Mazai mes cia patys ka nepasakom supyke.tokios dukros as kaip tevas nepavadinciau...tik kūrva.taip musų kaime sako.Tad nedaryk nesamonių Sabatauskai,ne amzinai busi valdziojke,reikes ir ataskaitas kaskada pateiktiii.Neįsijausk.;Indian;;
delfi_Litis_79;o ko laukia vaicekauskiene su 240 vaikinuku - perduoti tevui mergaite, pakeisti jos tapatybe;N/A;;
delfi_Litis_79;Tegul pradeda nuo pacio Sabatausko;N/A;;
delfi_Litis_79;Per daug neigiamos energijos susikaupe virs Sabatausko , todel, matomai, ji ir sprogo...;N/A;;
delfi_Litis_79;Gyvenu Danijoje daug metu. Patikekit, vaikas yra mamps ir tecio, o ne vien mamos. Grazu ziureti, kad tevai lieka tevais ir po skyrybu, nors skyrybomis jokiu butu nesizaviu. Gerai yra tai, kad vaikas ne netenka ir vieno is tevu, kaip daznai nutinka LT. Mamos vaiko savinimasis yra labai budingas slavams ir postsovietinei erdvei.;Other;;
delfi_Litis_79;na, aciū ,Dievui, mano diedukas lietuvis, mano žentas ir marti irgi lietuviai, o anūkės gyvena normaliose, neišsiskyrose šeimose,,,.;Lithuanian;;
delfi_Litis_79;nu ka Sabatauskai , ar prisimeni Garliavos mergaite , matai , lazda turi du galus -vienam nueinant , kitam pareinant;N/A;;
delfi_Litis_79;nesutikciau, nes tu paciu lietuviu tarpe kiek yra neprognozuojamu.....o juk mes maza tauta;Lithuanian;;
delfi_Litis_79;"nu mat kaip tevas protestuoja kad negali su vaiku matytis, o musu tautieciai vyrai""kuriuos net nepavadinsi tevais atsisako savo atzalu kad tik nereikertu islaikyti!!!!! pagarba uzsienio vyrukui :)""";N/A;;
delfi_Litis_79;sabatauskas labai palaike stankunaite kad jai grazintu mergaite,tai kodel dabar geranoriskai neleidzia abiems tevams auginti mergaite.Juk koks blogas tevas butu,bet jis yra tevas ir nevalia atimti is jo vaiko.Kazkur labai girdeti zodziai;N/A;;
delfi_Litis_79;tauta nyksta baisiu tempu;N/A;;
delfi_Litis_79;sabatauckai , ejai kaip igaledamas pries paksa, susidejai su uso ir stankes saika , va ir prasideda karma;N/A;;
delfi_Litis_79;turiu tris anūkes, Dieve, duok jom proto...;N/A;;
delfi_Litis_79;Pardon,nuo kada Sabatauskas su savo mergomis-Lietuva?;N/A;;
delfi_Litis_79;visame pasaulyje moterys savinasi vaikus ir kerstauja, neleisdamos matytis su tevais;N/A;;
delfi_Litis_79;tai kad ji neištekėjusi už to indo, skaityk straipsnį. Čia gi jos sugyventinis.;Indian;;
delfi_Litis_79;na bet ir vištos razumėlis su tokiu ... o paskui kvaksi...;N/A;;
delfi_Litis_79;Kaip baisu atskirti vaiką nuo tėvo. Tėvas ir motina yra lygūs, gaila, kad tokie Sabatauskai to nesupranta. Jie yra tik seneliai ir niekada vaikui nepakeis tėvo. Reikėtų jau nebesikišti į dukrelės šeimą. O dukrelė jų juokinga, vaikšto į tėvelius įsikibusi, savo vaiką pasigimdė, o dar tėveliams iš paskos vaikšto. Ar čia suaugusio žmogaus elgesys. Aišku, kad ir Lietuvoje turbūt pusę senelių išvarytų ir marčias ir žentus, o paskui patys auklėtų anūkus, bet gerai, kad suaugę vaikai sugeba pasipriešinti tėvų spaudimui ir laikytis savo, o ne tėvų šeimos. Beje, mano draugių atveju, daug moterų išsiskyrė jaunos, nes taip patarė tėvai. Maždaug rasi geresnį, gražesnį. Taip ir liko vienišos mamos su savo mamom gyventi. Aišku, būna ir klinikinių atvejų su smurtu šeimoje, bet panelei reikėjo geriau apsižiūrėti prieš sugulant į lovą. O dabar jau tėvas vaikui yra šventas žmogus ir motinos pareiga yra saugoti tėvo autoritetą, patinka ar nepatinka tai.;N/A;;
delfi_Litis_79;nemanykit kad indai zemesnio lygio ir juos galima stumdyti kaip kaladeles, Jie buna labai izeidus ir nenori likti skolingi. Taigi kantrybes ir dideles tolerancijos prireiks Sabatauskams, O merginai reikejo galvoti uz ko teka bent pasidometi kas tai per zmones;Indian;;
delfi_Litis_79;taip jam ir reika!!!!!!!!!!!! Tegul jo seima paniurko ir neduoda ramybes vien uz musu mergaite!!!!!!!;N/A;;
delfi_Litis_79;Jų kultūroj tėvas turi rūpintis vaiku-labai gražu. Mūsų kultūroj-svarbiausia prestižas. sabatauskas susimovė su morale--tėvo negali pasirinkti..jis bando pasirinkti žentą ir jam nepasisekė..;N/A;;
delfi_Litis_79;nebus svarstomas J.Sbatausko elgėsys-vaikų teisių pažeidimas????? KODĖL nebus?;N/A;;
delfi_Litis_79;Kiek is viso lietuvaiciu mergu jau parsidave tokiems?;Lithuanian;;
delfi_Litis_79;Sabatauskai PAŽEIDINĖJA vaiko intetesus-turėti, bendrauti su abiems tėvais? Jiems Įstatymai,. LR Konstitucija negalioja?:(;N/A;;
delfi_Litis_79;"gal pries multikulturizma"", o ne mono...""";N/A;;
delfi_Litis_79;Jei davei ikišti,tai ir vaika lankyti leisk.;N/A;;
delfi_Litis_79;Sabatauskai, tobulink įstatymus, žiūrėk kokią nesąmonę svarstysite dėl žemės pardavimo balandžio 22 d.Negi darote šuolį į socializmą dėl žemės pirkimo galimybių Lietuvos piliečiams visiško suvaržymo.Kaip įsigyti žemės 15 ha vilniečiui , kauniečiui ar kla[pėdiečiui, nesančiam kaimiško rajono gyventoju? Ar pagalvojai,kad tai kertasi su visais kitais įstatymais ir Konstitucija? O dėl indo, tai gal labai jau nedrebėk, jis tik niekus tauškia,jei ką norėtų daryti tai nekalbėtų, o darytų.;N/A;;
delfi_Litis_79;Ka dabar kalbet ir rankom skesciot ponas Sabatauskai,reikejo dukra tinkamai auklet vaikystej.Tai ir visas reikaliukas.;N/A;;
delfi_Litis_79;Cia Sabatauskui atpildas uz siuksles piltas ant Pakso.;N/A;;
delfi_Litis_79;dievas yra Sabatauskai.tai dievo pirstas baudzia tave ir tavo seima daugeliui kartu i prieki.priiminejai istatymus pritaikytus vienai butybei(Lietuvos ''motinu motinai'' su raudona pinigine)issivaipei ir uzgesinai N.Venckienes pasiulytas pataisas,del bausmiu sugriestinimo vaiku prievartautojams,tai dabar ir srebkit atpildo sriuba.;N/A;;
delfi_Litis_79;Čia tipiškas atvejis, kai panelės nuvažiavę i Londona ar kitus Europos miestus puola į glėbį užsienietiškiems gražuoliams, tik kai nepasiseka suderinti interesų, su vaiku pabėga Lietuvon. Gi taip atsitiko ir su I. Rinau, kuri šaukėsi visų pagalbos, bet ji neturėjo tėvo Sabatausko... O juk vaiko tėvas turi teisę matytis su savo vaiku, (reikia pripažinti, kad užsienyje vaikas yra labiau vertinamas nei Lietuvoj) bet matot čia ne bet kas, o pats p. Sabatauskas, čia jau kiti istatymai tokiems galioja, jie yra truputį aukščiau už visus mirtinguosius, jie kaip p. Paulauskas sako, nusipelnė gyventi geriau...;N/A;;
delfi_Litis_79;buna, kai dulkinies su kuo papuola... :)));N/A;;
delfi_Litis_79;O man visai negaila .Pažiūrėkit koks įstatymas siūlomas dėl pensijų daugiavaikėms mamoms,jos turi ne tik užauginti dorus vaikus iki 18 metų ,bet ir nežinia iki kiek dar metų atsakyti už juos ,kad gaunant tą pensiją nė vienas vaikas nesėdėtų kalėjime ir t.t. Perskaičius nusispjoviau ,nes to visam pasaulyje ,manau .nėra .Tai kur čia teisingumas.Visi juk gerai žinom ,kad gerų tėvų vaikai užaugę vienas tampa kunigu ,kitas vagim ,o trečias girtuokliu.Sabatauskui reikia žiūrėti tikro teisingumo ,o ne siekti ,kad kuo mažiau tų pensijų reikėtų išmokėti.;N/A;;
delfi_Litis_8;Skirtumas tas, kad Suomijai padejo del, to,kad Europa dar nebuvo issekinta antrojo pasaulinio. Po pergales pries nacistine Vokietija, realiai niekaip sajungininkai negalejo ikelt kojos i baltijos salis. Jos geopolitine padetis neleido. Tuo labiau, kad vidurio Europa, su labiau svarbia Lenkija irgi buvo palikta, be vakaru apsaugos. Tais laikais, ypac diplomatijos kalbos svori, leme karine galia. Vienas dalykas, kad jau visi buvo pavarge po karines politines itampos tuo laiku, kad musu balsas tapo girdimas tiek, kiek butu girdimas blusos balsas. Antra, niekas neturejo tiek jegu, kad galetu konfliktuot su sovietu sajunga. Nors ir pernesusi didesnius nuostolius, sovietai sausumos pajegomis, buvo nepalyginamai stipresni uz vakariecius. Taigi, del Baltijos saliu niekas net realiai nebutu nieko padares, bei net nebutu emesi vel del sio regiono kelt dar viena kara.;N/A;;
delfi_Litis_8;Konstitucijai niekas neprieštarauja. Karinės bazės - ne užsienio, o Lietuvos kariuomenės. Lietuvos kariuomenės bazėse šalia lietuvių karių laikinai (pvz. 10 metų truksiantiems tęstiniams mokymams) bus dislokuoti JAV kariai. Zokniuose gi dislokuoti kitų šalių NATO kariai, ir tai neprieštarauja Konstitucijai. Nes Zoknių bazė - Lietuvos kariuomenės, o ne JAV ar Portugalijos. Jei Rukloje šalia Lietuvos karių bus dislokuoti ir amerikiečių kariai, tai nebus JAV bazė. Tai Lietuvos kariuomenės bazė, kurioje bus dislokuoti ir sąjungininkai - kitų NATO šalių kariai. Problemų teisiniu požiūriu nėra. Problemas mato tik Rusijos fanai.;American;;
delfi_Litis_8;Gal nori prisiviliot rusakalbius rinkejus ?;Russian;;
delfi_Litis_8;NATO gali pasiųsti amerikiečių pajėgas į Baltijos šalis bet negali pasiūlyti kad visas pasaulis sunaikintų ginklus ir įsivaizduojama priešą savo prote...;American;;
delfi_Litis_8;Tai prezidente ir is tos kolonos???? Vakar pareiske,kad Lietuvoi negali but svetimu kariniu pajegu.;N/A;;
delfi_Litis_8;atvyks tie 100 kareiviu ir kas bus?;N/A;;
delfi_Litis_8;Skirtumas tas, kad Suomijai padejo del, to,kad Europa dar nebuvo issekinta antrojo pasaulinio. Po pergales pries nacistine Vokietija, realiai niekaip sajungininkai negalejo ikelt kojos i baltijos salis. Jos geopolitine padetis neleido. Tuo labiau, kad vidurio Europa, su labiau svarbia Lenkija irgi buvo palikta, be vakaru apsaugos. Tais laikais, ypac diplomatijos kalbos svori, leme karine galia. Vienas dalykas, kad jau visi buvo pavarge po karines politines itampos tuo laiku, kad musu balsas tapo girdimas tiek, kiek butu girdimas blusos balsas. Antra, niekas neturejo tiek jegu, kad galetu konfliktuot su sovietu sajunga. Nors ir pernesusi didesnius nuostolius, sovietai sausumos pajegomis, buvo nepalyginamai stipresni uz vakariecius. Taigi, del Baltijos saliu niekas net realiai nebutu nieko padares, bei net nebutu emesi vel del sio regiono kelt dar viena kara.;N/A;;
delfi_Litis_8;gai ir detu, bet kad nedideli turi.;N/A;;
delfi_Litis_8;Greičiau atvyktų NATO pajėgos į Baltijos šalis.;N/A;;
delfi_Litis_8;o tai jau medžiaga prokurorams, Delfi turėtų kreiptis į prok-s , kad būtų nustatytas autorius ir patrauktas baudž. ats. už nesantaikos kurstymą;N/A;;
delfi_Litis_8;Sekmes be duju gyvent :D;N/A;;
delfi_Litis_8;Konstitucijai niekas neprieštarauja. Karinės bazės - ne užsienio, o Lietuvos kariuomenės. Lietuvos kariuomenės bazėse šalia lietuvių karių laikinai (pvz. 10 metų truksiantiems tęstiniams mokymams) bus dislokuoti JAV kariai. Zokniuose gi dislokuoti kitų šalių NATO kariai, ir tai neprieštarauja Konstitucijai. Nes Zoknių bazė - Lietuvos kariuomenės, o ne JAV ar Portugalijos. Jei Rukloje šalia Lietuvos karių bus dislokuoti ir amerikiečių kariai, tai nebus JAV bazė. Tai Lietuvos kariuomenės bazė, kurioje bus dislokuoti ir sąjungininkai - kitų NATO šalių kariai. Problemų teisiniu požiūriu nėra. Problemas mato tik Rusijos fanai.;Lithuanian;;
delfi_Litis_8;Konstitucijai niekas neprieštarauja. Karinės bazės - ne užsienio, o Lietuvos kariuomenės. Lietuvos kariuomenės bazėse šalia lietuvių karių laikinai (pvz. 10 metų truksiantiems tęstiniams mokymams) bus dislokuoti JAV kariai. Zokniuose gi dislokuoti kitų šalių NATO kariai, ir tai neprieštarauja Konstitucijai. Nes Zoknių bazė - Lietuvos kariuomenės, o ne JAV ar Portugalijos. Jei Rukloje šalia Lietuvos karių bus dislokuoti ir amerikiečių kariai, tai nebus JAV bazė. Tai Lietuvos kariuomenės bazė, kurioje bus dislokuoti ir sąjungininkai - kitų NATO šalių kariai. Problemų teisiniu požiūriu nėra. Problemas mato tik Rusijos fanai.;American;;
delfi_Litis_8;seneli, cia kalba eina ne apie rusu armija;Russian;;
delfi_Litis_8;Nato gali pasiųsti pajėgas. Bet kam to reikia?;N/A;;
delfi_Litis_8;Spekite kas juos maitins.;N/A;;
delfi_Litis_8;tu manai, kad jie nedislokavę ??? Naivuolis :));N/A;;
delfi_Litis_8;Gal nori prisiviliot rusakalbius rinkejus ?;Russian;;
delfi_Litis_8;kad gali, nes NATO mums yra ne svetima, o sava kariuomenė, todėl Lietuvos Konstitucija ir leidžia.;N/A;;
delfi_Litis_8;Bet Grybauskaitė pareiškė, kad Lietuvoje NATO bazių nebus;N/A;;
delfi_Litis_8;NATO gali pasiųsti amerikiečių pajėgas į Baltijos šalis bet negali pasiūlyti kad visas pasaulis sunaikintų ginklus ir įsivaizduojama priešą savo prote...;N/A;;
delfi_Litis_8;NATO pajegos Lietuvoje, Latvijoje ir Esatijoje is tikruju butinos - prisiminkime 1945-1952 metu perioda Lietuvoje, kuomet buvo reali galimybe Lietuvai issivaduoti is stalinistines okupacijos. Tuomet Leituvos laisves kovotojams pagalba buvo gyvybiskai butina, ir jei Vakarai tuomet butu padeje Lietuvai, Latvijai ir Estijai taip, kaip buvo pasiruose padeti Suomijai, netolima Europos istorija butu susiklosciusi visiskai kitaip.;N/A;;
delfi_Litis_8;I lietuva tai neatsius.Vakar prezidente pasake,kad musu Konstitucija draudzia jiems pas mus pasirodyt. Pasistoja klausimas,kodel kai jiems reikia,tai pastumia Konstitucija i sona.????;N/A;;
delfi_Litis_8;"Nieko naujo, - ažiotažas tam ir keliamas, kad mes norėtume"" NATO dalinių ir kad sutiktume juos savo lėšomis išlaikyti. Žiniasklaida jau savo kaip ir pasiekė.""";N/A;;
delfi_Litis_8;puola ukraina ,isiverzia gynt lietuva;N/A;;
delfi_Litis_8;Nereikia cia tu NATO pajegu...per daug puciamas burbulas. Kiek yra ir dabar pakanka. Zmones rupinkimes ekonomika savo salies ir kt problemomis nekeldami bereikaliingos itampos su kaimynais.. diplomatai tvarkosi gerai ir EU bei JAV sankcijos Rusijai veikia... Kaimynei nera naudinga pulti Baltijos salis.;N/A;;
delfi_Litis_8;Teisybe sikna spaudzia - SUPRANTU;N/A;;
delfi_Litis_8;Yra didesnis blogis - Putino politika.;N/A;;
delfi_Litis_8;atsakydama i tai gali dislokuoti branduolini ginkla baltarusijoje ar Karaliauciuje.Tapsim tikrai saugesni;N/A;;
delfi_Litis_8;Tau gerai, kai uz komentara sumoka 30 rubliu;N/A;;
delfi_Litis_8;Jo, Rusija bombardavo Jugoslavija, Iraka, libija, finansuoja kara Sirijoje, destabilizavo padeti Egipte ir t.t;N/A;;
delfi_Litis_8;Malodec dekui tau galvojau ir niekaip nesugalvojau vertimo -10 balu;N/A;;
delfi_Litis_8;Matosi koks naivus esi, nes gatveje sutikus desimt agresyviu 15-meciu, gali ir neisgyventi. Tikriausiai toliau savo kompiuterio nebuvai nuejes.;N/A;;
delfi_Litis_8;tamstai VM Visų pirma - ne TU ,o JUS antra- aš nieko nemanau, aš tik siūlau Jums pagalvoti prieš rašant ką nors..;N/A;;
delfi_Litis_8;gali atsiusti labai graziu nuotrauku. . . DDDD;N/A;;
delfi_Litis_8;Tikrai labai padėtų, išsklaidytų netikrumo atmosferą, sukeltą nesiliaujančio Kremliaus bauginimo ir tyčiojimosi.;N/A;;
delfi_Litis_8;MES NORMALUS LIETUVOS ZMONES,EISIM SU NATO,UZ NEPRIKLAUSOMYBE IR GINSIM LIETUVA NUO BET KOKIOS OKUPACIJOS.;N/A;;
delfi_Litis_8;O cia tai dziaugciausi, butu geras zingsnis;N/A;;
delfi_Litis_8;Kas per daug, tas nesveika.;N/A;;
delfi_Litis_8;taip,Jonai,tu kai kur teisus:yra tokiu sveciu-isvaduotoju,kurie ateina lengvai,bet iseiti pamirsta.Ir kur ju nerasi,pilna visose Baltijos salyse,Ukrainoje,visose buvusiose sovietinese salyse.Dabar jau ir JAV tokiu ,,sveciu''apstu.Tagi,kazkuria prasme as tau pritariu.Tai mes Joneli uz tuos,kurie nepamirsta iseiti,a ne?;N/A;;
delfi_Litis_8;senai reikejo atsiusti ir kuo daugiau tuo geriau;N/A;;
delfi_Litis_8;Gerai būtų, kad amerikiečiai dislokuotų savo pajėgas Lietuvoje, tada, ko gero, sugįžtų ir mūsų manekenės, šokėjėlės, konsumatorės, sunkiai triūsiančios svečiose šalyse...;N/A;;
delfi_Litis_8;Esu uz taika pasaulyje ir pries svetimus karius musu teritorijoje. Tai yra okupacija. Dasigyvenom. Dabar niekuo nesiskiria musu padetis nuo buvimo cccp. Gal kas mato skirtumu? Po cccp irgi keliavome be problemu, kaip ir dabar po europa.;N/A;;
delfi_Litis_80;kada Volkov ukrainietis, o ne rusas, a?;Ukrainian;;
delfi_Litis_80;kada Volkov ukrainietis, o ne rusas, a?;Russian;;
delfi_Litis_81;O Amerika yra garbinga, žodžio ir susitarimų besilaikanti, vakarietiškos civilizacijos valstybė;N/A;;
delfi_Litis_81;NUSIBODO JUODAI !;N/A;;
delfi_Litis_81;Mmmm kaip jus gerai nuveiket. Rusas tikriausei db nebezino nei ka daryti. Juokdarei;Russian;;
delfi_Litis_81;Tai į Rusiją reikia vizų.;N/A;;
delfi_Litis_81;jus matet kainas? bloomberg.com/energy/;N/A;;
delfi_Litis_81;NATO, JAV, ES...bekiausiai bestuburiai, kitaip nepavadinsi;N/A;;
delfi_Litis_81;jeigu Ukrainieciai nori tai tegul eina i Rusijos sudeti, ten..Ukrainoje didziulis skurdas niekas nenori pragyventi visa savo gyvenima tokiame skurde;Ukrainian;;
delfi_Litis_81;Jo, tikėk, kad naktim neužmiega. :)));N/A;;
delfi_Litis_81;Putkinas dreba ir deda I kelnias dabar.;N/A;;
delfi_Litis_81;o kas toks Kerry ir prie ko jis ir Ukraina? ka jis pamete Ukrainoje? gal su Meksika sumaise?;N/A;;
delfi_Litis_81;Yesss ! Salo uronili - uronili salo ! :)));N/A;;
delfi_Litis_81;Lietuvoje tris milijonai o jai bus karas du milijonai per eis i rusu puse ir ne būkite juokingi ir trumparegiai Amerika nori parduoti savo nafta savo dujas nes jiems galas ekonomikos jie žlugo dar metai ir viskas Amerikos nebiera surado lezbijete ir pasinaudojo;Russian;;
delfi_Litis_81;Ukraina bus ir ES ir NATO! Šlovė Ukrainai!;N/A;;
delfi_Litis_81;TAIKA-DRAUGYSTĖ-GUMA!!!;N/A;;
delfi_Litis_81;Jus patis norit karo , jus norit kraujo, jus tik filmose mate kara , na nieko greiciausei gausit to ko norit , VISAGALIS skaito musu mintis ,bukite acargus;N/A;;
delfi_Litis_81;"nzn kaip kitiems, bet man J. Kerry lb panasus i ta medi is Ziedu valdovo""...""";N/A;;
delfi_Litis_81;provokatoriams iš Vilniaus r. nesimiega :);N/A;;
delfi_Litis_81;Aš noriu paskaityt kažkokiu įdomesnių naujienų, bet šviesos tunelio gale nematyti.;N/A;;
delfi_Litis_81;BALANDŽIO 1 JUOKAS!!!;N/A;;
delfi_Litis_81;ir skaiciuok , ko tu isvis skaitai tai kas tau net nesuvokiama ? Sakyciau , kad apie Petruskeviciaus apatinius rasytu po 5 straipsnius per diena , bet kalba eina apie daug svarbesnius dalykus . Todel ir raso .;N/A;;
delfi_Litis_81;niekam tai ne problema, nes niekas nevercia skaityti. Nebent tavo toks darbas po visais komentarais privemti, tai jo tada didele problema :);N/A;;
delfi_Litis_81;gerai kad negyvenu lietuvoj,butu ir mano smegenine praplauta;N/A;;
delfi_Litis_81;Klausyk J. Kerry as tau galiu pasakyti kur gersnius plaukus priaugina arba kur geresnius perukus parduoda negu tavo dabartinis. Labai jau nutriuses kazkoks, o mane mokino niekada nepasitikek zmogumi kurio plaukai atrodo pigiai.;N/A;;
delfi_Litis_81;naftos kaina siandien -2 proc. Visgi planas veikia DDDDDDd;N/A;;
delfi_Litis_81;Gal kas skaičiavo kelintas straipsnis, šiandien apie NATO ir Rusiją?;N/A;;
delfi_Litis_81;atkirtis agresoriui - geriausias atsakas.;N/A;;
delfi_Litis_83;Kur ta ruseli buvai sutikes? Kalvariju turgui? O kokia kalba su juo kalbejai? :));Russian;;
delfi_Litis_83;Rusija su rusais buvo tokie pat Sovietines sistemos aukos todėl iki šiol šlovina staliną, kuris juos galabijo milijonais?;Russian;;
delfi_Litis_83;PRASTAS STRATEGAS-FAKTAS,štai prie ko privedė rusiškas gobšumas,daber net kinija suprato,kaip atgauti savo žemes ir suprato,kas tikrasis priešas,gaila amžius neleis pamatyti,kuo baigsis rusijos imperijos krachas.dabar jau kiniečiai ,kurių dauguma sibiro platybėse,pradės skųstis rusų netolerancija;Russian;;
delfi_Litis_83;tik ir skaitom puola, puole puls- vis primena esamaji, buvusiji, ir busimaji veiksmazodziu reiksmiu laika, mokinukams gerai , kad primenate........turim pasakyti atsibodote, suprantam darote reklama, kad reikia cia musu zemeleje kariniu jav baziu-iskraustem tsrs karines bazes, o dabar ka kisat, nenusipelne musu sventa Lietuvos zemele tu zmoniu naikinimo baisiuju stociu;N/A;;
delfi_Litis_83;Kur ta ruseli buvai sutikes? Kalvariju turgui? O kokia kalba su juo kalbejai? :));Russian;;
delfi_Litis_83;galabijo sovietai ir ruselius, ka nezinojot? domekites istorija;Russian;;
delfi_Litis_83;Neklausk ka tau dave valstybe, paklausk saves ka del jos gali padaryti tu....;N/A;;
delfi_Litis_83;Tu garbusis, nuo galvos nusiimk megztą beretę, nuo kojų nusiimk klumpes ir pagalvok, kad MAN NIEKAS NETRUKDO PER ATOSTOGAS GRĮŽTI APLANKYTI ARTIMŲJŲ, nu pasakyk tu man, ar kartais pasinaudoji gamtos duota žmogui dovana-mąstymu, oi negaliu, dar jis man šneka apie mokesčių dydį.....atsakyk, KĄ TAU GERO DAVĖ VALDŽIA, KAD GERIAU GYVENTUM? Iš tavo išsisukinėjimų aišku, kad NIEKO;N/A;;
delfi_Litis_83;cia geras bajeris, mokesiu ka padarysi :DDDDD;N/A;;
delfi_Litis_83;Kur emigraves kloune, su Kauno IP adresu :)));N/A;;
delfi_Litis_83;Ligonis is Kauno psichiatrijos klinikos su IP: 88.222.155.7 vel isivaizduoja esas emigrantu...Zmogus labai norejo emigruoti, bet pritruko pinigu bilietui. Va protelis ir pasimaise. Dabar sedi palatoje kartu su Napoleonu ir mezga berete.....;N/A;;
delfi_Litis_83;melagiuk tu, nedirbi tu jokioj rusijoj, matau pagall tavo IP adresa. ko gero niekada ir nebuvai. vienintelis tavo tikslas sikti ant savo salies ir kaltinti visus kitus, kad nenusiseke gyvenime. dabar siek tiek pamoku - nevykeli. nori gyventi gera, saziningai ir tuo paciu buti gerbiamas? idek pastangu. gyvenimas niekur nera rozemis klotas-ne vienoje, net ir turtingiausioje pasaulio valstybeje. o mokesciai, beje yra kiekvienos civilizuots valstybes pozymis, nes tik taip sukuriama gerove. jei nenori mokesciu, na tada tikrai tau laikas i mozambika, papua naujaja gvineja ar rusija. sekmes nevykeli.;N/A;;
delfi_Litis_83;"man irgi susidaro ispudis, kad jie turi koki 10 samdomu ekspertu kuriems moka uz ekspertizes"".""";N/A;;
delfi_Litis_83;rusijoje smukus rubliui jos po 300 lt;N/A;;
delfi_Litis_83;"citatapasakoti tau apie laisva zmogaus pasirinkima ir norejima keisti ir pasikeisti, yra beprasmiska."" Tai vat aš misliju koks laisvas pasirinkimas, ar valgyti grikių košę ar ryžių košę, ar dėvėti batus, ar klumpes....toks tai vat pas jus pasirinkimas...per nepriklausomybės metus nei vieno stambesnio projekto neįgyvendinot, viską išpardavėt, privatizavot, išvogėt, bet su buku užsispyrimu mokinant kitus (Rusiją) kaip reikia demokratiškai gyventi...belieka tik jums dar sušokti klumpakojį....""";N/A;;
delfi_Litis_83;su kuom tu snargliau tvarkysies nueisi iki pasto pasalpa paimsi isgersi ir toliau komentaruose kovosi isgeres nejuokink cia zmoniu narkomane;N/A;;
delfi_Litis_83;tačiau mes teisingai išsirinksim prezidentę ir nieko nebijosim;N/A;;
delfi_Litis_83;puls ubagyna,kur pensijos 600;N/A;;
delfi_Litis_83;Kalbejau su ruseliu, tai sake prasti reikalai pas juos...sunku valiuta pasikeist, o algos mazos..tai mesos reciau perka..;Russian;;
delfi_Litis_83;Ar dar nenusibodo trolinti?;N/A;;
delfi_Litis_83;Kremlius gerai apsaugotas,kodėl jis mano ,kad kariauti pvyks tik svetimose teritorijose?;N/A;;
delfi_Litis_83;"Baikit gasdinti ekspertai"" nusibodusi tema""";N/A;;
delfi_Litis_83;Siaip rusijoje minimalke tik 400 lt....mazoka..;N/A;;
delfi_Litis_83;manai pusė metro vepezonių praeis už argumentą?;N/A;;
delfi_Litis_83;Ligonis is Kauno psichiatrijos klinikos su IP: 88.222.155.7 vel isivaizduoja esas emigrantu...Zmogus labai norejo emigruoti, bet pritruko pinigu bilietui. Va protelis ir pasimaise. Dabar sedi palatoje kartu su Napoleonu ir mezga berete;N/A;;
delfi_Litis_83;Rusija su rusais buvo tokie pat Sovietines sistemos aukos todėl iki šiol šlovina staliną, kuris juos galabijo milijonais?;Russian;;
delfi_Litis_83;Ką čia dar galima komentuoti? Su tautinės spaudos diena jau sveikinau, dabar pasveikinsiu su lietuviškomis naujienomis. Švieskitės, piliečiai, kad gyventumet vis geriau ir geriau, kaip kad sako mūsų, ar jų bankininkai.;Lithuanian;;
delfi_Litis_83;Pasol von is cia, jei nepatinka, susitvarkysim ir be tokiu kaip tu...;N/A;;
delfi_Litis_83;gal jis užmiršo ,kuom baigėsi Hitleriui.;N/A;;
delfi_Litis_83;diena po trys ekspertus :D;N/A;;
delfi_Litis_83;nors sako, kad sovietai is esmes idejas teisingas turejo: laisve lygybe ir panasiai tik igyvendinamos jos buvo neteisingai...;N/A;;
delfi_Litis_83;"cia tikriausiai ir vokieciai buvo aukos"" garbinusios fiureri? neskiesk. ten 80 procentu svajoja apie revansa, vietoj to, kad statytu civilizuota sali.""";German;;
delfi_Litis_83;Ir vel tas pats ekspertas ? Ar cia Delfi burbulus pucia ? Kaip gerai, kad Delfi artimai bendrauja su visais geriausiais ekspertais ir nedelsiant pranesa apie kiekviena ju pirstelejima (po 10 kartu per diena). Delfi nebepusk tu burbulu...;N/A;;
delfi_Litis_83;Nekreipkit demesio..tai trolis raso...;N/A;;
delfi_Litis_83;sorry sovietines is didziosios raides parasiau :);N/A;;
delfi_Litis_83;Ekspertui Tau ekspertai būtina gydyti didybes maniją. Netgi Bardak Obama su savo patarėjais, ekspertais ir panašiais klapčiukais netgi nesusapnavo V.Putino veiksmus Ukrainoje.Tu netgi ne bandyk spėlioti, per silpnas tavo protas.;N/A;;
