Text ID;Comment;Target;
lrytas_sql_1759;Grauziniene 10kart protingesn uz vinovista,o jei imt tokia vesaite tai ir20 kart.Kokia cia socdemai,komuniokai raudoni kaip buvo,taip ir liko.;PV_Left/socialist;
lrytas_sql_1759;Grauziniene 10kart protingesn uz vinovista,o jei imt tokia vesaite tai ir20 kart.Kokia cia socdemai,komuniokai raudoni kaip buvo,taip ir liko.;PV_Politician;
lrytas_sql_1759;"Negi Vinokuras nesupranta iš kur sklinda visokie ""epitetai"" seimo Pirmininkei? Ir jis, kaip išalkęs kilbukas pakibo ant to jauko. Visas šis erzelynas sklinda iš Daukanto aikštės. Pirmoji Lietuvos ponia niekaip negali atleisti, kad jos atstumta būsimoji ministrė tapo seimo pirmininke. O prisiminkime pereitos kadencijos krašto apsaugos ministre Juknevičiene? Ar tai tos srities specialistė? Buvo ir daugiau tokių ""ministrų"". Tuomet Prezidentė, kažkodėl, tylėjo. Žmonės, apsičiupinėkit - negi nematote kad Prezidentūra žemina ne tik seimo Pirmininkę. Ji žemina Jūsų, Lietuvos žmonių daugumos pasirinkimą. Ji nemato konservatorių partijos pridarytų šimtamilijoninių litų iššvaistymo. Dar ir šiandien, rasdama bet kokią proga, kalba apie ""sėkmingą pereitos kadencijos vyriausybės darbą"". Ar Jus tuo tikite???";PV_Politician;
lrytas_sql_1770;"Ką reiškia:""jei Prezidentė toliau bendradarbiaus ar rems konservatorius, jos reitingai smuks"". Juk ji akivaizdžiai, net to neslėpdama, pažeisdama konstituciją, rėmė ir dabar remia konservatorių partiją, kuri, taip pat neslepia, kad palaikys ją kitų metų rinkimuose. Tad kas dar neaišku?";PP_TS-LKD;
lrytas_sql_1770;"Logiškai, normaliai mąstantys žmonės, kitais metais turėtų nesunkiai atsirinkti už ką balsuoti Prezidento rinkimuose. Šių metų seimo rinkimai parodė, kad konservatorių partija visuomenės daugumai yra kaip keiksmažodis. O ką jie remia? Ogi - dabartinę prezidentę, kuri mielai vėl paremtų konservatorius ir ""ramiai gyventų"", dirbdama ES, toliau pasišvilpaudama ignoruotų bet kokią visuomenės nuomonę, toliau stiprintų VSD,prokuratūrą ir kitas jėgos struktūras. Tuo pačiu, nusispjaudama į bet kokį visuomeninį judėjimą, visuomenės norus. Kitais metais tikrai pasimatys - ko iš tikrųjų nori Lietuvos žmonių dauguma.";PP_TS-LKD;
lrytas_sql_1775;Ale kaip pasakoj . Idomu kur ta melzeja susitiko su šaltkalviu ? Galvoju vienintele vieta, tai fermoje . Ta melzejavo , o tas buvo iškviestas kazkokiems darbams kaip šaltkalvis . Paskui pradėjo kartu auginti ir konservuoti agurkus , ta pradėjo buhalteriauti , o tas dariektariauti. Taip susikure Dzarbo Parcija , o jie patapo vienas Lietuvos VADOVE, kitas VALDOVU .Tfu Tfu Tfu ... jau visai nusigrybavau;PP_DP;
lrytas_sql_1775;Matau pirmą viešą prisipažinimą, kad balsavot už Darbo partiją. Pagarba! Kuom ėmėt - grynais ar alumi?;PP_DP;
lrytas_sql_1775;"Vargas Lietuvai su tokia ""valstybės vadove"". Gėda ir bėda.Iš kitos pusės tai skatins žmones susitelkti apie Prezidentę Dalią Grybauskaitę. Manau, kad darbo partiją gali mus nuvesti į rusijos glėbį, nes partijos šaknys Rusijoje.";PV_Politician;
lrytas_sql_1775;"Vargas Lietuvai su tokia ""valstybės vadove"". Gėda ir bėda.Iš kitos pusės tai skatins žmones susitelkti apie Prezidentę Dalią Grybauskaitę. Manau, kad darbo partiją gali mus nuvesti į rusijos glėbį, nes partijos šaknys Rusijoje.";PP_DP;
lrytas_sql_1775;Žemas pilotažas.DP gali kaitalioti kaip nori narius,bet VISKAM IR VISADA vadovauja svarščikas.;PP_DP;
lrytas_sql_1777;Kad tai garbingas seimo pirmininkes zingsnis,tuo labiau zinant kad pasipils patycios jos adresu.Pas mus baudziami tik uz smulkmenas,o stai milijonus ar milijardus svaistyti yra leidziama,ar ne taip buvo, kai konservatoriai padovanojo Mazeikiu nafta ir dar milijarda primokejo,o kiek dar tokiu nusikaltimu salies ekonomikai padaryta.Gal tai kerstas zmogui,kuris nesutiko apiplesinet valstybes.;PP_TS-LKD;
lrytas_sql_1777;"Susiklosčiusi politinė situacija A.Patackui yra pati blogiausia, kokia begali būti. Lenktis su padėka L.Graužinienei tokiam tvirtam patriotui - visiškas absurdas. Seimo narys savo jau lyg ir atsiėmė su kaupu. Žmogiškai žiūrint, vargu ar speciali komisija turėtų priimti griežtą verdiktą. Bet tai įvyktų tik tokiu atveju, jei A.Patackas nebūtų toje DK frakcijoje, kurią intensyviai trypia kas tik netingi. Tad galėtų atsitikti visaip. Susiklosčius tokioms Seimo rinkimų aplinkybėms DK frakcija tapo nereikalinga nei valdančiai koalicijai, nei opozicijai. Na, gal išskyrus Darbo partijai dar vis reikalinga, kol DP ir jos lyderių Apeliacinio teismo procesas nesibaigęs.Pažvelgus į tą nusikaltimą, sunku įžvelgti jame nors menkiausią logiką. Tai kaip trumpalaikis suvokimo užtemimas. Būtų prisistatęs savo pavarde, sumokėjęs tuos litukus už lemputę ir saulėgrąžas, paaiškinęs, kaip tai atsitiko ir viskas būtų vietoje išsisprendę. Dabar tai tapo politiniu smūgiu visai DK frakcijai, o tai jau politikos elementas.Tai kaip dabar teisingai elgtis Algirdui Patackui? Patarti tokiam, tokioje situacijoje - sunku. Tačiau galima pagalvoti ką derėtų padaryti jo vietoj. Manau, kad teisingiausiai jam būtų atsisakyti L.Graužinienės paramos ir paprašyti, kad tas nemalonus incidentas būtų sprendžiamas įstatymų ir Seimo statuto numatyta tvarka. Ar A.Patackui pakaks ryžto taip pasielgti - spręsti sunku. Turėtų pakakti. Juk jis protingas pilietis ir turi suvokti, ką reiškia L.Graužinienės tokia netgi naivoka ""pagalba"".Tai viena skandaliuko pusė. O pažvelgus įdėmiau, galima sutikti, kad nusikaltimas nedidelis, žalos niekam nepadaręs ir tokiu atveju nuo didesnių bausmių vertėtų, manau, susilaikyti. Jei būčiau politikas, balsuočiau už teisinio imuniteto nepanaikinimą. Bendražmogiškas supratingumas, kuri paminiu be komentaro, turėtų būti aukščiau partinių interesų tada, kai Seimo statutas numato galimybę Seimo nariams rinktis. Manau, kad čia ne tas atvejis, kai dera kirsti iš peties.";PV_Politician;
lrytas_sql_1777;"Susiklosčiusi politinė situacija A.Patackui yra pati blogiausia, kokia begali būti. Lenktis su padėka L.Graužinienei tokiam tvirtam patriotui - visiškas absurdas. Seimo narys savo jau lyg ir atsiėmė su kaupu. Žmogiškai žiūrint, vargu ar speciali komisija turėtų priimti griežtą verdiktą. Bet tai įvyktų tik tokiu atveju, jei A.Patackas nebūtų toje DK frakcijoje, kurią intensyviai trypia kas tik netingi. Tad galėtų atsitikti visaip. Susiklosčius tokioms Seimo rinkimų aplinkybėms DK frakcija tapo nereikalinga nei valdančiai koalicijai, nei opozicijai. Na, gal išskyrus Darbo partijai dar vis reikalinga, kol DP ir jos lyderių Apeliacinio teismo procesas nesibaigęs.Pažvelgus į tą nusikaltimą, sunku įžvelgti jame nors menkiausią logiką. Tai kaip trumpalaikis suvokimo užtemimas. Būtų prisistatęs savo pavarde, sumokėjęs tuos litukus už lemputę ir saulėgrąžas, paaiškinęs, kaip tai atsitiko ir viskas būtų vietoje išsisprendę. Dabar tai tapo politiniu smūgiu visai DK frakcijai, o tai jau politikos elementas.Tai kaip dabar teisingai elgtis Algirdui Patackui? Patarti tokiam, tokioje situacijoje - sunku. Tačiau galima pagalvoti ką derėtų padaryti jo vietoj. Manau, kad teisingiausiai jam būtų atsisakyti L.Graužinienės paramos ir paprašyti, kad tas nemalonus incidentas būtų sprendžiamas įstatymų ir Seimo statuto numatyta tvarka. Ar A.Patackui pakaks ryžto taip pasielgti - spręsti sunku. Turėtų pakakti. Juk jis protingas pilietis ir turi suvokti, ką reiškia L.Graužinienės tokia netgi naivoka ""pagalba"".Tai viena skandaliuko pusė. O pažvelgus įdėmiau, galima sutikti, kad nusikaltimas nedidelis, žalos niekam nepadaręs ir tokiu atveju nuo didesnių bausmių vertėtų, manau, susilaikyti. Jei būčiau politikas, balsuočiau už teisinio imuniteto nepanaikinimą. Bendražmogiškas supratingumas, kuri paminiu be komentaro, turėtų būti aukščiau partinių interesų tada, kai Seimo statutas numato galimybę Seimo nariams rinktis. Manau, kad čia ne tas atvejis, kai dera kirsti iš peties.";PP_DP;
lrytas_sql_1779;Mes turim teise balsuori Britanijoje.Tikrai uz konservatorius vargu ar kas jau balsuos.;PP_TS-LKD;
lrytas_sql_1781;Jei ne Darbo partijos kandidatas kalbetu.;PP_DP;
lrytas_sql_1781;turesim uz ka balsuot! Pirmyn, Paulauskai. Lietuvai reikia TIKRO PREZIDENTO, o ne marionetes, padejusios konservatoriams nuskurdint ir valstybe, ir zmones.;PV_Politician;
lrytas_sql_1781;turesim uz ka balsuot! Pirmyn, Paulauskai. Lietuvai reikia TIKRO PREZIDENTO, o ne marionetes, padejusios konservatoriams nuskurdint ir valstybe, ir zmones.;PP_TS-LKD;
lrytas_sql_1788;"Ir Lietuva( po Kubiliaus naktiniu reformu) ir Latvija buvo patekusios i sunkia ekonomine padeti(Latvijos padetis buvo zymiai prastesne).Latvija skolinosi is TVF , LIetuva skolinosi is privaciu banku, nes D. Grybauskaite pareiske- "" IS TVF SKOLINASI TIK NEMOKANTYS VALDYTI"".Latvija skola atidave!!!!!!!!!!!!!!!!!!, visais rodikliais lenkia LIetuva, Lietuvos skola padidejo nuo 19 milijardu iki 51 miljardo( paskolinta ir istaskyta per 4 metus 32 milijardai). Priminsiu- Latvijoje PENSIJOS SUMAZINTOS NEBUVO, gi LIetuvoje pensininkai vis dar laukia konservatoriu ir Grybauskaites pazadetu PENSIJU ATGAVIMO, kurias sie "" mokantys valdyti"" pavoge is pensininku. Tokia yra REALYBE!.p.s TVF reikalavimu LAtvijoje buvo atleista apie 10 procentu klerku is valstybinio sektoriaus, kurie patys nezinojo , ka turetu veikti!";PV_Politician;
lrytas_sql_1788;Konservatoriai Mažeikių naftą net ne pardavė o atidavė amarikonam ir visiems buvo gerai.nežinoma ką su šitais buvo sutarę konservatoriai, gerai kad išsinešdino.;PP_TS-LKD;
lrytas_sql_1792;Tokie kaip anusauskai primeta savo nuomone visai visuomenei. Kiekvienas pilietis turi teise gauti informacija, ir uzdrausti neturi teises niekas. Konservatoriai prieme eile antikonstituciniu istatymu ir laikas jiems parodyti ju antidemokratiska, diktatoriska veikla, nes suizuleje ant tiek, kad prisieme sau visos tautos teises. Ju veiklos rezultate turime maziau 2,5 mln lietuviu valstybeje, ir ateitis is vis tragiska visuose baruose,- anusausku darbas griaunant valstybe. Kas nenoriziuret, gali neziuret, bet uzdraust rodyti kitokias nuomone tautai,- nusikaltimas pries tauta.;PV_Politician;
lrytas_sql_1792;Tokie kaip anusauskai primeta savo nuomone visai visuomenei. Kiekvienas pilietis turi teise gauti informacija, ir uzdrausti neturi teises niekas. Konservatoriai prieme eile antikonstituciniu istatymu ir laikas jiems parodyti ju antidemokratiska, diktatoriska veikla, nes suizuleje ant tiek, kad prisieme sau visos tautos teises. Ju veiklos rezultate turime maziau 2,5 mln lietuviu valstybeje, ir ateitis is vis tragiska visuose baruose,- anusausku darbas griaunant valstybe. Kas nenoriziuret, gali neziuret, bet uzdraust rodyti kitokias nuomone tautai,- nusikaltimas pries tauta.;PP_TS-LKD;
lrytas_sql_1792;VISKAS KAIP KAD BUVO , NESUPRANTU KODEL TAIP IPATINGAI JAUTRIAI REGUOJA KONSERVATORIAI IR BUTENT TIK JIE,;PP_TS-LKD;
lrytas_sql_1805;anksciau darbo partija mokejo Petruskeviciui uz Loretos ivaidi. Klausimas busimai seimo pirmininkei, ar dabar uz jusu ivaizdi Petruskeviciui mokes Lietuvos gyventojai ?;PV_Politician;
lrytas_sql_1807;Greitu laiku A.Paulauskas perims darbo partijos vairą o gal jau ir perėmė?;PV_Politician;
lrytas_sql_1807;Kad taip bus tai man buvo aišku dar praėjusią žiemą. Gaila tik, kad darbo partija išsisuko nuo teistumo.;PP_DP;
lrytas_sql_1807;"Taigi, tik matome tai, ko tikėtis galėjom prieš praėjusių metų Vėlines kai buvo sudarinėjama ši kriminalinė koalicija. Visi raudonieji politologai ir žurnalistai tada puolė dergti prezidentę, kad ji bandė sutrukdyti socdemams eiti į koaliciją su teisiama už sukčiavimą partija ir teisiamais tos partijos vadovais. Štai ir ""derlius"" - kaip ir buvo tikėtasi teismas jau nuteisė ir Gapšį ir Uspaskichą bei dar kelias jų parankines sukčiuvienes. Bet liūdniausia yra tai, kad užuot dirbusi valdančioji koalicija yra užsiėmusi vien uspaskichininkų kriminaliniais reikalais. Ar Seimo nariams už tai mokami atlyginimai? Kad traukiasi Gedvilas tai čia gera naujiena, nes netiko jis tam postui nei savi išvaizda nei kaip asmenybė. Tiesiog prasčiokėlis.";PP_LSDP;
lrytas_sql_1807;"Taigi, tik matome tai, ko tikėtis galėjom prieš praėjusių metų Vėlines kai buvo sudarinėjama ši kriminalinė koalicija. Visi raudonieji politologai ir žurnalistai tada puolė dergti prezidentę, kad ji bandė sutrukdyti socdemams eiti į koaliciją su teisiama už sukčiavimą partija ir teisiamais tos partijos vadovais. Štai ir ""derlius"" - kaip ir buvo tikėtasi teismas jau nuteisė ir Gapšį ir Uspaskichą bei dar kelias jų parankines sukčiuvienes. Bet liūdniausia yra tai, kad užuot dirbusi valdančioji koalicija yra užsiėmusi vien uspaskichininkų kriminaliniais reikalais. Ar Seimo nariams už tai mokami atlyginimai? Kad traukiasi Gedvilas tai čia gera naujiena, nes netiko jis tam postui nei savi išvaizda nei kaip asmenybė. Tiesiog prasčiokėlis.";PV_Politician;
lrytas_sql_1807;Teisūs buvo tie, kurie sakė, kad darbiečiai nesitrauks iš koalicijos ir sieks joje išsilaikyti bet kurią kaina, nes kaip bebūtų jie turi bent tris ministrų portfelius ir Seimo pirmininko bei pavaduotojo vietą. Gapšio ir Gedvilo pasitraukimas buvo tokia kompromisinė rokiruotė, kuri tenkino socdemus ir kažkaip leido išsikapstyti iš šūdų duobės darbo partijai.;PP_DP;
lrytas_sql_1807;Teisūs buvo tie, kurie sakė, kad darbiečiai nesitrauks iš koalicijos ir sieks joje išsilaikyti bet kurią kaina, nes kaip bebūtų jie turi bent tris ministrų portfelius ir Seimo pirmininko bei pavaduotojo vietą. Gapšio ir Gedvilo pasitraukimas buvo tokia kompromisinė rokiruotė, kuri tenkino socdemus ir kažkaip leido išsikapstyti iš šūdų duobės darbo partijai.;PV_Politician;
lrytas_sql_1807;viska zino dar nuo praejusios ziemos, net uspaskichas nezinojo ypac del gedvilo. o klapciukas zinojo, beje apie aureliju- 243 komentare izdidziai pareiskia- kalbuosi tik su protingais zmonemis (suprask , kad jis tai jau proto bokstas)ir paskaitykit 228 -ji jo komentara, na jau protingo zmogaus komentaru jo tur but niekas nepavadintu, o permainos klapciuk tam , kad grybauskaite nebegaletu kalbeti , kaip nesenai apie vali- seimo sprendimas priimtas darbo partijos balsais todel preteksto atleisti ta kisenini nematau reikalo, tai stai darbo partijai byla nutraukta, nes jos nebera, vadovybe turinti su problemu su teisesauga pasitrauke, stai ir neber motyvo ja niekinti;PP_DP;
lrytas_sql_1807;viska zino dar nuo praejusios ziemos, net uspaskichas nezinojo ypac del gedvilo. o klapciukas zinojo, beje apie aureliju- 243 komentare izdidziai pareiskia- kalbuosi tik su protingais zmonemis (suprask , kad jis tai jau proto bokstas)ir paskaitykit 228 -ji jo komentara, na jau protingo zmogaus komentaru jo tur but niekas nepavadintu, o permainos klapciuk tam , kad grybauskaite nebegaletu kalbeti , kaip nesenai apie vali- seimo sprendimas priimtas darbo partijos balsais todel preteksto atleisti ta kisenini nematau reikalo, tai stai darbo partijai byla nutraukta, nes jos nebera, vadovybe turinti su problemu su teisesauga pasitrauke, stai ir neber motyvo ja niekinti;PV_Politician;
lrytas_sql_1812;isformuot darbo partija kuo greiciau tuo geriau,nes dauguma yra prisidirbe;PP_DP;
lrytas_sql_1812;ka jus matot tik Darbo partija, o as matau koncervatorius, kurie per 4 metus praskolino ir nugyvendino Lietuva, tai didesni nusikalteliai, o sedi seime ir trugdo kitiems normaliai dirbti. GAPSYS mano manymu joks nusikaltelis ir DARBO partija dirba normaliai ir jais galima pasitiketi.;PP_DP;
lrytas_sql_1812;Nera jokios priezasties atstatydinti V. Gapsi is savo posto. Jeigu socialdemokratai taip pasielgtu, be jokios abejones darbieciai turetu trauktis is koalicijos.;PP_DP;
lrytas_sql_1812;Nera jokios priezasties atstatydinti V. Gapsi is savo posto. Jeigu socialdemokratai taip pasielgtu, be jokios abejones darbieciai turetu trauktis is koalicijos.;PV_Politician;
lrytas_sql_1812;Nera jokios priezasties atstatydinti V. Gapsi is savo posto. Jeigu socialdemokratai taip pasielgtu, be jokios abejones darbieciai turetu trauktis is koalicijos.;PP_LSDP;
lrytas_sql_1814;Turite įrodymų- prašom į prokuratūrą. O jei ne - nereikia kaltinti visą pasaulį, kad gyvena geriau už tamstą ir balsuoti už kokius violetinius ar svarščikus.;PV_Politician;
lrytas_sql_1814;Turite įrodymų- prašom į prokuratūrą. O jei ne - nereikia kaltinti visą pasaulį, kad gyvena geriau už tamstą ir balsuoti už kokius violetinius ar svarščikus.;PP_Other;
lrytas_sql_1821;KK2 reikia, kad aplankytų Ignalinos r. Pabiržės k. VVT PROFSĄJUNGAI priklausančius poilsio namus. Ten socdemai dažni svečiai...;PP_LSDP;
lrytas_sql_1836;kalčiausi čia socialdemokratai - jiemvisi vargšai ir kai kurie vergvaldžaiai;PP_LSDP;
lrytas_sql_1841;tai kad jis jau seniai ne socdemas :D, atejo laikas kurti nauja partija;PP_LSDP;
lrytas_sql_1843;Darbo partija didele partija Lietuvoje . Jei nepasiseke su tvarkieciais, tai gal pasiseks su krikscionimis. Tai dar daugiau sustiprins jegas partjoje;PP_DP;
lrytas_sql_1843;ir as stosiu darbo partija, nes is kitu partiju liko tik parodijos.;PP_DP;
lrytas_sql_1843;lygtai jo tevas perejo is zydu tikejimo i krykscioniu liuteronus, o jis pats pas uspaskiskakskakkkkaaa, ot bus NR.2 kadras , kaip pas socdemus Paulauskas- gruzas pagal sarasus :);PP_LSDP;
lrytas_sql_1843;lygtai jo tevas perejo is zydu tikejimo i krykscioniu liuteronus, o jis pats pas uspaskiskakskakkkkaaa, ot bus NR.2 kadras , kaip pas socdemus Paulauskas- gruzas pagal sarasus :);PV_Politician;
lrytas_sql_1843;Sakiau, kad konservatoriais pasivadinusi grupe yra socialistai. Saunuolis Vagnorius;PV_Politician;
lrytas_sql_1843;Sakiau, kad konservatoriais pasivadinusi grupe yra socialistai. Saunuolis Vagnorius;PV_Left/socialist;
lrytas_sql_1843;Susijunge dvi partijos ir taps atsvara isigalejusioms socdemu ir konservatoriu partijoms kai dar prie ju prisijungs daugiau partiju baigsis auksciau paminetu partiju karaliavimas ir nuo to Lietuvai ,mano nuomone ,bus tik geriau.;PP_LSDP;
lrytas_sql_1843;Susijunge dvi partijos ir taps atsvara isigalejusioms socdemu ir konservatoriu partijoms kai dar prie ju prisijungs daugiau partiju baigsis auksciau paminetu partiju karaliavimas ir nuo to Lietuvai ,mano nuomone ,bus tik geriau.;PP_TS-LKD;
lrytas_sql_1843;Vyksta derybos, naturalu, kad ne viskas taip paprasta. Darbo partija (leiboristai) stipri ir jai nebutina jungtis, taciau jei buvo ir yra toks noras, jis sveikintinas.;PP_DP;
lrytas_sql_1843;Visa Krikscioniu ESME :1, Pabego paskutiniai remejai, o pagrindiniai remejai JAU PO SEIMO RINKIMU pinigu krenelius uzsuko. Kai turejo perimtus Valinsko chebros narius, tai buvo idomus Vagnorius verslininkams.2, Dauguma nariu POPIERINIAI, tai yra netgi nezino, kad yra tokia partija (nes kazkada Vagnoriaus buvo duotas nurodymas surinkti kuo daugiau nariu)3, Vagnorke beja VISISKAS POLITINIS LAVONAS, kuris jungiasi su POLITINES KORUPCIJOS byloje figuruojancia partija, o tiksliau parduoda nariu skaiciu, nes po nuosprendzio gales Darbo parcija sakyti MUSU NET 40 000 nariu :)));PP_DP;
lrytas_sql_1843;Visa Krikscioniu ESME :1, Pabego paskutiniai remejai, o pagrindiniai remejai JAU PO SEIMO RINKIMU pinigu krenelius uzsuko. Kai turejo perimtus Valinsko chebros narius, tai buvo idomus Vagnorius verslininkams.2, Dauguma nariu POPIERINIAI, tai yra netgi nezino, kad yra tokia partija (nes kazkada Vagnoriaus buvo duotas nurodymas surinkti kuo daugiau nariu)3, Vagnorke beja VISISKAS POLITINIS LAVONAS, kuris jungiasi su POLITINES KORUPCIJOS byloje figuruojancia partija, o tiksliau parduoda nariu skaiciu, nes po nuosprendzio gales Darbo parcija sakyti MUSU NET 40 000 nariu :)));PV_Politician;
lrytas_sql_1843;Visa Krikscioniu ESME :1, Pabego paskutiniai remejai, o pagrindiniai remejai JAU PO SEIMO RINKIMU pinigu krenelius uzsuko. Kai turejo perimtus Valinsko chebros narius, tai buvo idomus Vagnorius verslininkams.2, Dauguma nariu POPIERINIAI, tai yra netgi nezino, kad yra tokia partija (nes kazkada Vagnoriaus buvo duotas nurodymas surinkti kuo daugiau nariu)3, Vagnorke beja VISISKAS POLITINIS LAVONAS, kuris jungiasi su POLITINES KORUPCIJOS byloje figuruojancia partija, o tiksliau parduoda nariu skaiciu, nes po nuosprendzio gales Darbo parcija sakyti MUSU NET 40 000 nariu :)));PV_Conservative;
lrytas_sql_1862;jaigu ir dabar niekas neaisku, po visu teismu kurie isteisino nuzudytas ir apzmeiztas aukas. Po visu tyrimu kurie nustate kad zudikas Kedys. Grybauskaite kaip eiline kaimo moterele svarsto tvirkino ar netvirkino. Ji ignoruoja fakta apie zudymus ir tiksusikoncentravus ikiso ar neikiso. Naciart reikalinga tokia prezidente su kaimo bobos mastymu, pletku lygio zinias iskelianti auksciau uz surinktus irodymusir uz teismo isvadas;PV_Politician;
lrytas_sql_1868;Grybauskaite su visais savo konservatoriais greit pribaigs musu Lietuva.;PP_TS-LKD;
lrytas_sql_1872;Viskas paprasta, aišku ir logiška. Jis pragėrė savo bagažą su Kopenhagos bomžais ir išsipagiriojęs, prisiminė, kad namai toli, o ir valgyti norisi. Važiuoja namo. Pasitikite jį oro uoste su orkestru ir gėlėmis. Juk jis konservantas;PP_TS-LKD;
lrytas_sql_1881;"Apkaltinti -lengviausia,o ypač priklausomybės liga sergantį.JAM REIKA PADĖTI, O NE SMERKTI.Yra Seime daug gydytojų,kurie apie priklausomybės ligas žino. Tai kur jų pagalba? Darbovietės,kur yr žmonės, o ne priešai vieni kitiems, visada padeda, o kodėl to nėra Seime?Mat iš jo paėmus mandatą, ateis ""tikresnis' konservatorius?O ką padarė gerieji Seimo nariai,kad Lietuvoje žmonės gertų mažiau?";PP_TS-LKD;
lrytas_sql_1881;Degutiene ,toj jusu partijoj TS-LKD KONSERVATORINEJ visi iki vieno DEGRADAI ,o siam Vareikiui matomai sazine prabilo ir zmogelis eme gert, padet reikia zmogui ,o ne PRIBAIGT KAI KAD DEGUTIENES MOKA.;PV_Politician;
lrytas_sql_1881;Degutiene ,toj jusu partijoj TS-LKD KONSERVATORINEJ visi iki vieno DEGRADAI ,o siam Vareikiui matomai sazine prabilo ir zmogelis eme gert, padet reikia zmogui ,o ne PRIBAIGT KAI KAD DEGUTIENES MOKA.;PP_TS-LKD;
lrytas_sql_1881;Kada truks kantrybe Lietuvos zmonems ir nebalsuos uz konservus.;PP_TS-LKD;
lrytas_sql_1909;O kodėl pas jus benzas perpus pigesnis, negu Lietuvoje? Nes mažesni mokesčiai. O kiekvieno gyventojo sukuriamas BVP gerokai didesnis. O čia dar nespėjo žmonės ant kojų atsistoti, jau nori apdėti mokesčiais ir paversti Maximos samdiniais. Nes laisvas, savo verslą turintis žmogus už socdemus niekada nebvalsuoja. O samdiniai ir pašalpų kaulytojai - socdemų elektoratas.;PP_LSDP;
lrytas_sql_1909;Pradėkime kiekvienas nuo savęs. Jei galiu nusipirkti kontrabandinių cigarečių, nepirksiu apmokestintų lupikišku akcizu, jei galiu gauti algą vokelyje arba legaliai, tai geriau imsiu vokelyje, kad veltėdžiams mažiau tektų. O per kitus rinkimus - nė vieno balso socialdemokratams. Tegul eina Kirkilas mokytojauti.;PP_LSDP;
lrytas_sql_1909;Pradėkime kiekvienas nuo savęs. Jei galiu nusipirkti kontrabandinių cigarečių, nepirksiu apmokestintų lupikišku akcizu, jei galiu gauti algą vokelyje arba legaliai, tai geriau imsiu vokelyje, kad veltėdžiams mažiau tektų. O per kitus rinkimus - nė vieno balso socialdemokratams. Tegul eina Kirkilas mokytojauti.;PV_Politician;
lrytas_sql_1910;"„Su naujuoju Rusijos prezidentu turime ruoštis užsupančiai švelnaus priėjimo strategijai, kurią gali būti sunkiau atpažinti, nei šiurkščius metodus. Kiek tokios strategijos jau iki šiol matėmė, gali tik spėlioti“, - sako konservatorius A.Kubilius.taip ir girdziu svelnu balsa prie ausies - ""o dabar siek tiek pasilenkite ir atsipalaiduokite....""";PV_Politician;
lrytas_sql_1910;"„Su naujuoju Rusijos prezidentu turime ruoštis užsupančiai švelnaus priėjimo strategijai, kurią gali būti sunkiau atpažinti, nei šiurkščius metodus. Kiek tokios strategijos jau iki šiol matėmė, gali tik spėlioti“, - sako konservatorius A.Kubilius.taip ir girdziu svelnu balsa prie ausies - ""o dabar siek tiek pasilenkite ir atsipalaiduokite....""";PP_TS-LKD;
lrytas_sql_1929;Iš daugumos komentarų, apie tai kaip jie suregavo į užuominas apie Lietuvos Prezidentą apima siaubas ,kad šitie žmonės greitai rinks Seimą ir prezidentą...Nejaugi mes nusipelnėme tik paksistų malonės? ( o gal ir Uspaskio ). Jaigu taip atsitiks tai tikrai bus gėda dėl lietuvių mentaliteto ir kultūros.;PV_Politician;
lrytas_sql_1929;Mieli lietuviai-skaitau jusu komentarus ir man kaip Lietuvos zydui darose geda uz jus, ypac uz paksistus-Josifas;PV_Eponyms;
lrytas_sql_1953;Gera buti konservais,bet galiojimo laikas rybotas.;PP_TS-LKD;
lrytas_sql_1966;kek teko girdeti tai moteris pilote turi stipresne istverme slegio kritimams+intuicija negu virai pilotai,per 2 pasaulini daug moteru pilociu skraididavo su naikintuvais!jos labaj bijodavo naciaj!ir dabar daug moteru cariskes skraido su naikintuvais pvz JAV :p;PV_Conservative;
