text,target,value
"Po truputį jie įsikuria, jau greitai visur bus homoseksualų. Mokyklose, darželiuose, Seime...Kodėl mes juos gėjais vadiname, juk jie tiesiog pederastai?",Homosexual-individuals,1
"Jūs, dėjai, kreiviai, dykiai pyderastai - trinkitės su savo cirku! Išvis išdykit iš akių.",Gay-Men,1
"Kas giliau į anus įlįs, tas ir nugalėtojas? 😄",Gay-Men,1
"Įdomu, kas eityneseis savo šlykštybę parodys ir kokiam gejui į užpakalį įlįs?",Gay-Men,1
"Vatnikas, šūdas irgi emigrantas, toks pat kreivis kaip tas negeras žmogus nuotraukoje.",Gay-Men,1
Velniam tuos pyderastus!,Gay-Men,1
"Tas koranas tinka tik piderastams, vietoj tualetinio popieriaus.",Gay-Men,1
"Vilnius - išprotėjusi kaimo vietovė, lesbės vagia gatvėmis ir Katedros aikštėj degina.",Lesbians,1
"Piderastai yra ligoti, ir nereikia jų ginti.",Gay-Men,1
"Gejams ir pedikams - visų nacijų, bet lietuviai sikniai yra pats dugnas.",Gay-Men,1
"Dvi lesbės, be vyro jokios prasmės, niekada neturėsite vaikų.",Lesbians,1
"Daugėja tų išsigimėlių, siaubas, ar nori, kad tavo vaikas toks pats būtų?",Gay-Men,1
Visus tuos piderastus ir pedofilus kabinti! Tegul vilkai skaudžia.,Gay-Men,1
Visus iškrypėlius išsiųsti į kokią salą ir tegul ten tarpusavyje prisigadina.,Orientation-/-Gender-Unspecified,1
"Vokiečių tvarka buvo gera, ypač kai kalbama apie piderastus.",Gay-Men,1
Išvarykite šiknapisius iš Lietuvos! Užkniso jau.,Gay-Men,1
"Pasiziurekit i mano nuomones, suprasit, su kokiais debilais cia bendraujat. Vilniu su lenkais, zydais ir visais pederastais sudegint! :D",Gay-Men,1
"Laikykitės, zmogau, nesileisk pederastams!",Gay-Men,1
Kas pirmas susilaužys galinį tiltą? 😂 Arba kurio galinis tiltas greičiau krautinės? :D,Gay-Men,1
"Tu visiska nesamone rasai apie zmones ir isgyvenima. Issivysciusios salys neturi tiek zmoniu kaip kinija ar indija, o tai rodo, kad tie kinieciai ir indai yra kvailiai. Jokiu vaiku per sikina negimsta! Gejus isvis i aki krapstykite, jokiu paru nereikia.",Gay-Men,1
"Krc gejus i neri isikaises kaip reikalas... Wilno net norisi aplankyt, pilna tu piderastu.",Gay-Men,1
"Zurnalistas tikras pyderastas, nieko keisto. Uz gera straipsni butu galima ir motoka atiduot.",Gay-Men,1
"Ignoruok ta West Hame parazita, kacapu durniu. Tas pyderas jau greit dings. Lol, jei kas.",Gay-Men,1
Nejuokinga visai. :DDD (Bet Briuselyje pilna tu piderastu...).,Gay-Men,1
Pideras gaus i snuki ir tiek ziniu.,Gay-Men,1
"Eikit, susirinkit i grupes, piderai, zydai ir visokios misrunes. Lietuvoj jums vietos nera, i Izraeli arba i Sibira, kur kiti degeneratai.",Gay-Men,1
"Nu fotke gera, bet geju nešioja vyrai, lol :DDDD Tie gejai isvis kaip mergaites, smulkus ir nevyriški.",Gay-Men,1
"Jis man isvis atsiliauzęs. Visi teisingai sako – buratinas. Bet net pliauska protingesnė. Aš paprastai nesikeikiu, bet jaučiu, kad negaliu susilaikyt – pideras jis, viską sugriauna. Norėčiau jam į veidą pasakyt, koks jis šūdas.",Gay-Men,1
"Rusai, piderastai, ar kada nors padarė kažką gero Lietuvai? Prisiminkite, nors ką nors menkiausio!",Gay-Men,1
"tai tie pedikai ir rinko ta partija, nieko keisto :D",Gay-Men,1
kada gi pradėsime naikinti tuos pedikus?,Gay-Men,1
ar piderastams iš viso galima patikėti valdžią? Juk tai absurdas...,Gay-Men,1
"taigi profesorius – pedikas, kas cia naujo? he he he",Gay-Men,1
"Ble, neturiu laiko skaityt to pidero šūdų, ir jums nerekomenduoju. Išvis tas pyderis iš pyderų genties.",Gay-Men,1
"Prieš operaciją 13 dienų nei lašo, o rado alkoholio. Kaip tie ekspertai duoda kvailus patarimus? Visi jie iš pyderių klano.",Gay-Men,1
"Piderastai, aš tau jau pasakiau kur esu ir daviau tel. nr. Tu arba idiotas, arba net neturi telefono. Tikrai esi bomžas, niekad nieko nepešęs. Ar užgavau tavo kvailą galvą?",Gay-Men,1
"Net jei buvai gejus, pedofilas indas praeityje, tai nereiškia, kad visi tiki tavo šūdą. Gal buvai pyderis, kuris mylėdavosi su motina? Laikyk savo nuomonę sau, gaidy.",Gay-Men,1
"Ar jie nesusiję su Gomesais, tie pyderai?",Gay-Men,1
"Ką daryt su tokiais išsigimėliais? Zoofilai, pedofilai – visą šūdą palaiko ir dar pyduoja. Vinčiūnas teistas, o tie dar palaiko. Gryna durnių būrelis!",Pedophile,1
"Šūdinės hienos naikina Lietuvą, liaudies protus. Prisidėjo visokios kurvos, mafijozai ir pyderastai. Išvis jau!",Gay-Men,1
"Užkniso jau tie piderastai, išvis jau! Pasklido iš visų kampų, šūdo darytojai.",Gay-Men,1
"Satrapai tikrai sulauks liaudies keršto! Pyderai drebėkite, jums jau niekas nepadės. Lietuva stovi!",Gay-Men,1
"Baltarusiams reikia duoti piderastams į kaulus, kad suprastų savo vietą!",Gay-Men,1
"Eik tu, dėdė nasaras.",Gay-Men,1
Bent jau pederastui į snukį įėjo.,Gay-Men,1
"Negražus veidas, bet ryškiai apsirengusi. Tokie gėjai ir transai visada elgiasi keistai. Na, malonus straipsnis, linksma žiūrėti, kiek jie rašo apie Proniną ir Minedą.",Gay-Men,1
Baisu dėl to pederasto ir jo pederastų draugų. Juokinga iš tokio iškrypėlio ir jo pederastų gerbėjų. Sėkmės vienas kitam draskytis. HA HA HA,Gay-Men,1
"Piderastkevicius šiandien gaus į snukį, už visus birkus!",Gay-Men,1
"Atskirai tas komunistinių piderastų šnekas niekam neįdomus, tik tokiems kvailiams kaip tu ir kitiems išsigimusiems.",Gay-Men,1
"Šūdus dėčiau ant tų piderastų, ypač konservatorių. Komunistų vagys ir šūdmalšiai.",Gay-Men,1
"Šūdas jums į kairę akį, elgetoniai! Jūs patys plaukit, rašykit ir arkit laukuose su arkliais, kaimiečiai, durneliai. Pagalvokit ką sakot, vergai, jūs patys susikretę piderastai.",Gay-Men,1
"Cha, cha, cha... Visada taip būna! Tie piderastai samdyti iš skirtingų IP adresų, kad sukurtų įspūdį, jog jų daug, o paskui su l.ryto žiniomis sau pliusus krauna... asilai.",Gay-Men,1
tai cia kalbam apie gejus?,Gay-Men,1
"senoliai gyvus gaidzius vadindavo, teisybe pasakant.",Males-,1
"issigerk tu, pideraste, sėdėdamas ir komentarus rašai, nieko nepadarysi, ubagas esi, o kaltini ES.",Gay-Men,1
"gera, kad pas mus gaidziai siaucia.",Gay-Men,1
"muzika gera, bet tas balsas piderastinis erzina, kaip gejus kalba.",Gay-Men,1
"Atsipalaiduokit, modeliuotojai, gal pas jus visi pedikai su iskreiptom fantazijom? :D",Gay-Men,1
"Visi pederastai, gerbiamas. Negaliu pakesti tokiu.",Gay-Men,1
"Vienas pedofilu ruporas islindes, su savo pidero advokatais viska stabdo. Kad tie pedofilai toliau darytu ka nori. Man uzteko to vaiko zodziu, kad isspresti visa ta melo tinkla.",Pedophile,1
"Kariniam daliniui net neturi sraigtasparnio? Apsisuk, EU milijonai kur dingo? Gejams saugot tai yra, o pilieciu saugumui - ne.",Gay-Men,1
"Durniu laivas, bl, tie pederastai daro ka nori, bl. Isvaikyti visus i velniu diena, tas Petrauskas jau seniai pradejo sudebilet.",Gay-Men,1
"Tu, blet, gaidys ir tavo fanai - tikri pederastai. Atsikvėpk, pasižiūrėk į veidrodį, duobkasi.",Gay-Men,1
"Gaidys, pederastas saugumas. Zonoje per sikną apšlapinsim, mentų vaikas.",Gay-Men,1
"Ar kas gali surasti to pederasto worro adresą pagal IP? Japonų jakudza mielai jį pažiūrėtų. Iš kur tokių išvežiotų babuinių atsiranda, net keista.",Gay-Men,1
"Gal norvegų gėjų ir lesbiečių šeimos laukia, kada sugriūs tradicinė šeima ir jų vaikus paims? Tai laisvė ar fašizmas?",Gay-Men,1
"Galu gale uždaryti! Kai kas jau giliai įklimpo. Smagu, kad tvarka pagaliau. Lietuvos pederastai, važiuokit toliau į užsienį! Seniai pederastai!",Gay-Men,1
"Gamta sukūrė vyrus ir moteris, o ne tokius iškrypėlius. Gėjai - tai tiesiog psichiniai ligoniai, norintys viską apversti aukštyn kojom.",Gay-Men,1
"Garliavos šūdmaliai, viską perka už pinigus, net vaikus ir kunigus! Bomžai, kuriems reikėtų kapeikas paimti ir įsibūti, o paskui valyti batus kitiems!",Gay-Men,1
"Man gėda būti lietuviu, kai Vilniuje vaikščioja tokie iškrypėliai ir deputatai juos remia!",Gay-Men,1
"Gėjai, dabar suprantu, kodėl Hitleris jus necėdėjo. Jūs tiesiog atgręžiantys žmonės.",Gay-Men,1
"Gėjai nėra žmonės, tik lytiniai nukrypėliai. Vyrai yra vyrai, o gėjai – niekas.",Gay-Men,1
"Gerai, kad tas debilas pagristas, bet gaila to zmogaus, kuris papuole.",Gay-Men,1
"Gerbiu Grybauskaite, bet tie gejai tai baisu. Is pradziu galvojau, kad tik tarp save, o dabar ziuri i vaikus. Slykstu.",Gay-Men,1
"Pedofilai blogiausi, bet gejai ir homoseksualistai irgi ne i gera.",Gay-Men,1
Tie isigamos dabar uz somaliu piratus sirgs. Amen.,Gay-Men,1
"Koks cirkas! Gėjai jau greitai rinks geriausią užpakalį. Manau, jie išnaudojasi netinkamai.",Gay-Men,1
"Štai kaip jie veikia – pedofilai gaudo vaikus, atima juos iš normalių tėvų ir pasiliks sau.",Gay-Men,1
Kam jis čia išvis? Jau py… per akis tų jų.,Gay-Men,1
"Lesbės nebegalės vadintis šeima – gerai, kad Seimas neleidžia dulkinti Lietuvos.",Lesbians,1
"Tu iškrypęs pederastas, manau čiulpi visus vargšus, kad tau būtų gerai. Meluoji, su tokiu šūdmalone negyvenčiau nė minutės.",Gay-Men,1
"Shulcas uzsipuole Lietuvos sauguma, o tas pedikas lietuviu moteris pazadino. Kreivas butas!",Gay-Men,1
"Taip pat piderastus uzsidege. Vilnius is liko Vilnius, kas gi cia naujo...",Gay-Men,1
Ispai cia normalus bet paskuitinis debilas. Is paaiskejo kad jis pederastas.,Gay-Men,1
"Is kur jie atsiranda, tie babaju bibgrauziai? Amerikieciai bent jau ne tokie kvaili kaip europieciai, kuriems ant galvos krauna, o jie dar ir aciu sako. Ar jau baranai pasiruoše tapti muselėmis? Tie ciurkos į mūsų namus atėjo su savo islamu, ne atvirkščiai. Piderastizacija duoda vaisių, greičiau suirtų tas Europos šūdo krūva, gal tai išgelbėtų senąsias tautas. Čiurkos stato mečetes, o pas juos už tai galvą nupjautų. Tolerastai pederastai veda Europą į pražūtį.",Gay-Men,1
"Pradėjo nuo pederastų klubo, dabar jau ir normalūs seksšopai. Man gaila, kad nebuvau jaunesnis...",Gay-Men,1
"Tu pyderastas, nieko daugiau ir nepasieksi gyvenime. Giedok toliau, bet jau niekam nerūpi tavo dainos.",Gay-Men,1
"Man šlykštu skaityti tokius komentarus. Žmonės turi teisę išsakyti savo nuomonę, bet nebūk pyderas ir nežeisk kitų. Tu esi tiesiog bjaurus žmogus.",Gay-Men,1
"Gejai, kiborgai, androidai... Štai kas atsitinka, kai tolerancija peržengiama ribas.",Gay-Men,1
"Gejus Baltarusijos kalėjime? Gerai išmušk jam smegenis, ir bus tiesiog normalus žmogus. :)",Gay-Men,1
"Jankiai vėliau verks, kai rusai tų žydriukų pasidarys košę. Atsiprašau, bet taip ir turi būti.",Gay-Men,1
"Tie liberalai ir gėjai – kraujo ištroškę išsigimėliai. Visiems ES ir Amerikos gyventojams, po Sirijos smūgio, bus baisu jų gatvėse ir namuose.",Gay-Men,1
"Geriau būti nacistu, nei pederastais.",Gay-Men,1
"Ir aš jau pasilenkiau. Ar tie LTV pederastai dar šokčioja, ar jau juos išvalėm?",Gay-Men,1
"Jei tas dainininkas patektų į Euroviziją, tai aš jokiu būdu nežiūrėčiau. Netinka Eurovizijai tokia daina, atrodo, kad pederastas atvažiavo.",Gay-Men,1
"Jei seksime Dievo įstatymais, tai nepasiklysime gyvenime. Esame sukurti vyrams ir moterims, kad daugintume palikuonis. Visa kita yra nukrypimai, gejams neverta bandyti įrodyti, kad vyras su vyru yra normalu, nes tai yra prieš Dievo valią.",Gay-Men,1
"Pavadink pyderiu – prokuroras ateis, o litvinas tik džiaugsis Tomsevskio dėka.",Gay-Men,1
"Pederastas esi – pats sau ten visokį šūdą kiškis. Kiti sportuoja, tai gerai. Nesportuoji – manęs tai nedomina, paskaitinėk daugiau, gal smagiau bus.",Gay-Men,1
"Jei vaikus turi, ar žinai, kad juos gejų stebi? Aš žinau.",Gay-Men,1
"Jei mano vaikas toks iškrypęs, ką jau padarysi. Gyvenime manęs tai pykina, bet ką darysi. Sėdėk ramiai ir nieko nerodyk.",Gay-Men,1
"Jis agitavo už Kubilių ir išdavė mediką Siesiką, kuris pasipiktino dėl gejų paradų. Senis prisipažino ir sėdėjo. Vieša panieka konservatorių šlamančiui ir gejų gynėjui.",Gay-Men,1
"Tas iskreiptu mirgeliu eitynes man siaubia, kas cia per iskreipta seksa, kad vieni i kita uzsiskrenda? Tegul keliauja i kiaulide ir ten zaidzia su kiauliais.",Gay-Men,1
"Valstybe sudejus, nieko negausi, o gejus saugo, o normalus zmogus pats turi kovoti. Aisku, istatymai normaliam zmogui nieko nereiskia.",Gay-Men,1
"Kaimo liaudis, pyderai, jums reiketu uzdrausti eiti i rinkimus, nes jusu protas kaip kiaules. Aisku, kaime niekas neleidzia balsuoti, bet jums kazkodel leidzia?",Gay-Men,1
"Gal dirbi pas ta pydera arba esi jo seimos narys, jei sakei, kad jis geras zmogus. Tokiu zmoniu neturi buti. Jei galeciau, iskart suvisciau.",Gay-Men,1
"Tie kurvos pyderai ten prisiimine. Gerai, kad ju mazai. Po 10 metu ten bus tik turkai ir blogis.",Gay-Men,1
"99% tu cia pyderastu. Gerai jums sekasi, isigijote pasitikejimo per metus...",Gay-Men,1
"Kad jie isvis is Lietuvos isvis istraukti butu, is tos sventos zemes.",Orientation-/-Gender-Unspecified,1
"Tie pyderastai jau turbūt šlapiasi iš baimės, kai pamatys, kas bus toliau. Birks įkišim į užpakalius!",Gay-Men,1
"Gerai kad grazus gejai isvaziuoja is Lietuvos, o cia liko tik asilu banda, kuri viska gadina.",Gay-Men,1
"Ligos konkursa organizuoja. Kam jie isvis reikalingi? Ju vertybes – niekas. Gejai, dinkit iš akies!",Gay-Men,1
"Piderastai vagia milijonus, o uz langus baudzia. Gryna policine valstybe, geda prokuraturai.",Gay-Men,1
Koks tu piderastas? Iš užpakalio megsti?,Gay-Men,1
"Pijokai nuo alaus prie vyno, o gejai nuo vyru prie vaiku. Mano pastebejimas.",Gay-Men,1
Ką gali pasakyti lesbietė prezidentė? Ją domina tik iškrypėliai...,Lesbians,1
"Kapriznas piderastas, visų darbą sau prisiima. Tikras piderastas su piderastų kelnėm.",Gay-Men,1
"Eina saugokis nuo tu pediku, man jokios naudos is to, kad jie ten sokineja, o zmonem badas grizt.",Gay-Men,1
Butu idomu pamatyt kaip tie pedikai ciulpia vienas kitam.,Gay-Men,1
Kodel lietuviai leidzia tam romanovui pyderastui is saves tyciotis? Jokios garbes.,Gay-Men,1
"Atsirado toks gudrus, galvoja, kad ispyderuos ir i vieta des. Blin, kaip tu kalbi?",Gay-Men,1
"Fuuu, koks nesveikas pedikas!",Gay-Men,1
"Ei, durneli, as netoli sienos, kur tu avis laikai. Jei nebijai, duok koordinates. Aivaras Guscenkovas Sollslett, Hjellebol 12960 Loken. Jei esi maziukas kacapas, parasysi atgal. Susitiksim ir paaiskinsiu, kas tu esi. Bet kazin, ar tu isdrisi...",Gay-Men,1
"Palik ta sekta, durneli. Yra gyvenimas uz jos ribu. Susirask mergina, o ne piderasta.",Gay-Men,1
"Kas cia sokinet arsit, pederastai?",Gay-Men,1
"Kodel cia zalgirio isjuokiate, kretesiai? Net jei neiseina zaisti, nereikia tokiu zodziu. Pederastai susiburete!",Gay-Men,1
"Kodel uzpuolate Gergijeva? Tegul koncertuoja, jei jis pederastas. Visgi, visi zmones lygus.",Gay-Men,1
Kodel niekas neraso apie tu pediku propagandas? Prisiderkit jau!,Gay-Men,1
"Kokia Lietuva, jei ten pederastai valdo ir vagys viska? Dumblas vienas didelis.",Gay-Men,1
Trydos mokykla? Tai pederastu inkubatorius! Jau geriau isvis nemokytis.,Gay-Men,1
"Koks jis bachuras, jei snukis kaip pederasto? Sukis is cia.",Gay-Men,1
Tas teisejas tikras pedikas! Visas teismas i velnia!,Gay-Men,1
"Kopenhagos meras – tikras pyderas, o Zuoka kažkaip normalus. Nu, šūdas.",Gay-Men,1
"Kur dabar lietuvos pyderai slepiasi? Kluba ateme, diskriminacija gryna.",Gay-Men,1
"Kurva, tie pyderai Cizauskai, į velnią juos! Grybai, eikite šalin.",Gay-Men,1
"Kurvos išniekino vestuvinę suknelę! Šūdmalūnai, į priekį eikite! Pedofilai, pyderai – jums vietos nėra!",Gay-Men,1
"Man šlykštu, kad gejams išleido 200k eitynių, kai žmonės sunkiai išgyvena. Kaip jie vaiką augins, jei abu tėčiai? Reikia jų kastruoti.",Gay-Men,1
Išvarykit tuos pedikus iš Lietuvos.,Gay-Men,1
"Tegul pederastai praeina per Sirijos sostinę, pažiūrėsim, ar išsigąs.",Gay-Men,1
"Lietuva gera šalis. Jei nepatinka, pizdink į Rusiją su savo piderastiška bure.",Gay-Men,1
Šikna tiems pedikams!,Gay-Men,1
"Vyrai nyksta, o dabar iš ES išlindo tie pedikai, šaunu, netrukus kaip karves jus pasikraus iš žiurkių.",Gay-Men,1
"Mahometas – lošys, ir spardo per galvą, žinokite visi.",Gay-Men,1
"Deivis malacius, ko tuos pedus puolat? Liaudis prisigerusi, nesuvokia, kas vyksta.",Gay-Men,1
"Šaunuolis, taip ir reikia tiems pedams, o ne kaip Lietuvoje lenda į akis.",Gay-Men,1
Man baisu ir gėda gyventi šioje pedų šalyje. Čia ne Marijos žemė.,Gay-Men,1
"Visada maloniau, kai Vilnių piderastų galva vadina. Gerai, kad jie išvis ne lietuviai, reikėtų juos ištrinti iš žemėlapio. Lietuva lietuviams, o jums su 'brown'ais palinkėčiau pakentėti, raudona spalva vis tiek gražesnė.",Gay-Men,1
"Aš manau, kad tam dėdžiam sperma užpylė protą.",Gay-Men,1
"Aš manau, čia reikalas su transvestitu, jam ten viską nukirpo ir padarė kaip moteriai. Tik dar reikia perrašyti pasą, tipo Audrius Kiaušeridis, o dabar Audra Atsoaitė. Sunku, kai organizme dvi sielos, viena nori mylėtis, o kita - kad ją mylėtų.",Transgender-Individuals,1
"Akivaizdu, kad neturi vaikų ir nesuvokia, ką reiškia būti tėvu. Tokie ir panašūs debilai, visokios lėlės, ir kuria tokius įstatymus. Tai ne smurtaujimas, o normalus auklėjimas, kai vaikas jau tampa nevaldomas. Manęs 12 metų ir vėliau niekas neleido šlykščioti, nes diržas būtų greitai panaudotas. Dėl to tik išaugau – pedofilai nepriliko ir vaikų neprisidariau. Blogai?",Gay-Men,1
"Ką čia kalba kažkoks rusiškas dėdžiusas, kuris net Rusijoje negali išgyventi?",Gay-Men,1
"Vis mažiau normalių žmonių, nes kas valandą nauji debilai prisijungia prie tų pedikų.",Gay-Men,1
"Mokslas seniai įrodė, kad tai liga, o ne pasirinkimas. Aš matau ligotus žmones, ir nieko daugiau. Kam jums visuotinė meilė? Gamtos dėsniai yra aiškūs – reikia palikuonių, o jūs jų neturite.",Gay-Men,1
"Eik tu, pedikas, Merkuriui garbinam.",Gay-Men,1
"Šūdmalės, merginas daužė, o dabar verkia. Jūs ne žmonės, o gyvuliai.  Bet bent jau su viena susitaikė, tai bent jau su ja nenusižudė.",Males-,1
"Nu, kaip mergaite mulkia, grazuoliai, turbut tu pats piderastukas, jei moterys tau nepatinka.",Gay-Men,1
"Nu ka cia isvis kalbet, reikia buti totaliam pederastui, kad savo komanda ciupineti.",Gay-Men,1
"Nu cia isvis kosmaras, koks skystas straipsnis, lesbes tai lesbes, bet niekam tai nerupi.",Lesbians,1
"Lesbes valdyt? Nu cia jau per daug, netinka joms valdyt.",Lesbians,1
"Tu turbut pats pederastas, ir dar kacapas isvis. Lietuva niekad nebus tavo vergijoje, o jus, pederastai, laisves neismanote.",Gay-Men,1
"Na, gal nors sunus nepasidarys toks dėdė kaip tėvas.",Gay-Men,1
"Taigi, tauta ne kvaila, niekas nesigaili tų, kurie negali susilaukti vaikų. Mano draugas rado išeitį, susilaukė dvynukų, o pedikai lieka pedikais.",Gay-Men,1
"Atrodo, ta lesbija net neturi išsilavinimo, bet jau bando gelbėti pasaulį.",Lesbians,1
"Nebekelkite pedikų nuotraukų! Žiūrėk į tą veidą – grynas dėdė, neturintis jokio pasitikėjimo savimi. Tikras vyras taip nesielgtų.",Gay-Men,1
"Dėl to, kad pediką neįleido nemokamai į futbolo rungtynes, tas dėdė pradėjo rašyti visokį šūdą. Ir ką ten kalbėjo, siaubas, visad išjungdavau garsą.",Gay-Men,1
"Tie ""patriotai"" tik šnekėti moka. Jokių realių darbų nedaro, tik vėliavą pamoja ir prieš visus keikia. Alaus išgeria ir mano, kad jau Lietuvą išgelbėjo. Abugėliai, pragėrusi smegenys.",Gay-Men,1
"Atsiprašau, bet tas gėjų dvasingumas man yra šūdas. Su jais nieko gero negausite. Mano dvasinis pasaulis yra kur kas geresnis.",Gay-Men,1
"Tas pyderas yra niekas. Reikia jį nušauti arba bent jau pakarti. Kam dar rašyt apie tokį šūdmalą? Kaimynai, suduokite jam!",Gay-Men,1
"Gejus vaikas – tik beda. Geriau i rezervata isideti juos, ten kankintis ir isnykti.",Gay-Men,1
"Tu koks debilas, gaidi? Net nesupranti, ka reiskia tas zodis? Turbut tavo mama su tais pačiais vaikinais draugavo.",Gay-Men,1
"Antroj foto ta advokate kaip persirengėlis atrodo, baisu ziuret.",Transgender-Individuals,1
"Zali pyderiukai, skaitykit ir vergkit! Jums niekur neisiprast, nieko gero is jusu nebus.",Gay-Men,1
"Nu ka ten pykti, bet pyderiu gauja yra pyderiu gauja.",Gay-Men,1
"Atsiprašau, bet Europos sąjunga, kartu su tais piderastais, mums niekaip nepadės, kai užsidarys Ignalina ir rusai dujas spaus. Tada liks tik sėdėti ir rūkyti vatą.",Gay-Men,1
"Nu ką čia maišyt, kam tos kolonos? Tipo dabar tualetai gražesni? Tik piderai iš pavydo taip daro!",Gay-Men,1
"Piderlaiškraščiai, sakot senelius apkaltinot? Jūs, lietrryčio išsigimėliai, kurvos, kiek už piderus gausit? Ar ir į dantuką, ar į rudąją pamalą? Užpisot meluoti.",Gay-Men,1
"Nu štai, piderastai jau vėl pyksta dėl kažko. :D",Gay-Men,1
"Rudaburniai, tai jie išvis kokie? Pažiūrėkit į Eltoną, tą pederastą. Pavaidino meilę, o po to jau kitą užuodžia. Tai jie labai šventi, ar ką? Geriau slėptis po lapais. Tpfu, ant tokių išsigimėlių!",Gay-Men,1
"Ką čia kalbėti, gėjai ir visokios iškrypėlės tegu slepiasi, lietuvišką garbę aukštyn! Emigrantės - tik išdavikės, susirado užsieniečius, o kur mūsų vyrai? Lietuva pirma!",Gay-Men,1
"O štai ir panosė, kurią reikia atsidengti. Tikriausiai išvis vyras, pasidažęs kaip moteris. Kam reikalingi milijonai, jei neturi ką prarasti?",Trans-women,1
"Ką tu ten prišnekėji apie gėjus? Jau seniai aišku, kad jie yra išsigimę.",Gay-Men,1
"Gėjai - tai ne žmonės, o kažkokie atsiradę iš nežinomybės. Jiems reikia specialių teisių? Šlykštu. Reikia juos uždaryti į narvus.",Gay-Men,1
"Gėjai ir lesbietės? Tai tie, kurie daro bjaurybes vieni su kitais ir didžiuojasi tuo? Šlykštu.",Gay-Men,1
"Straipsnio autore, tu rimtai lygini kairerankius su dėdėmis?  Aš, kaip gėjus, jaučiuosi įžeistas, o jūs dar bandote įžeisti ir kairerankius!  Šlykštu.",Gay-Men,1
"Kodėl Lietuvoje visą laiką apie tuos dėdės kalbama?  Aš suprantu, kad laikraščių savininkai verslininkus šantažuoja už tokius straipsnius. Kiek Valatka tau primokėjo, kad visą laiką apie tai rašai? Lietuva niekad neleis tyms gamtos klaidoms rengti paradu.",Gay-Men,1
"Bobos dar sako, kad vyras turi būti bent kažkiek gražesnis už kiaulę... Melas iš viso gerklės!",Males-,1
"Leiskim tiems dėdėms rengti paradą pačioje žiemos vidury! Imbrasai, pasiklausyk! Pamatysim, kaip tada lakstys po gatves su nuogais užpakaliais.  Ir vaikams nereiks aiškinti, kas vyksta :D",Gay-Men,1
"Tau 15000 fanų parodys, koks tu kreivas dėdė! :D",Gay-Men,1
"Tu jau pederastai kliedi? Nebūk užsisenėjęs, išsivalyk burną.",Gay-Men,1
"Pažiūrėk į YouTube, kaip ten yra, aišku, reikia mokėti kalbą, bet ne pederastišką rusų.",Gay-Men,1
"Tu, sukčiaujantį, tylėk. Nieko čia tavo genialumo nelaukiame. Eik pyzdėti kažkur kitur su savo pasisakymais, pederasta.",Gay-Men,1
"Visi gejai impotentai, skinai susirenka prie Draugystės viešbučio. Jei ką, atsiimsim, reikalauja viešbučio seksualinėms mažumoms.",Gay-Men,1
"O tie gėjai... jokios prasmės. Jų čia prisidaugino! Gal ir mes visi gėjais tapsim, kurie už senutes. Kaip grybai po lietaus dygsta. Gerai, kad neturiu tokių... ",Gay-Men,1
"Straipsnis normalus, o tie lietryčiai pedikai tik iškreipia viską, ieško problemų kur jų nėra.",Gay-Men,1
"Atiduokit man tą dėdę ir tą raganą, aš jiems parodysiu!",Gay-Men,1
Kas ta mergaite? Piderastu prezidente buti jai tinkamiasia.,Gay-Men,1
"Papasiprašyk savo gejaus, kad tau padarytų, kodėl manęs prašai? Išsigimę jūs visi.",Gay-Men,1
"Tas iškrypusioms mergoms reikia į musulmoniškas šalis jas išsiųst, ten joms būtų smagiau, bet deja...",S.Orientation-Other-,1
"Nu ka cia pasakysiu, geju dabar daugiau uz normaliu vyru. Pazystu viena, tai gal pederastas ir yra, vaikus pazistantis... sake su visais mano pazistamais miegojo, isproto is to. Reikia saugotis tu, is patirties sakau.",Gay-Men,1
"Ebk i pizdu, pederastai!",Gay-Men,1
"Tie norvegai, runkeliai ir degradai - tai isvis atmazai. Lietuviai bent jau normalus zmones, o jie ten sokineja ir isipisineja is pavydo. Jie nyksta, o pas juos jau nigeriai ir babajai uzima vieta.",Gay-Men,1
"Tie pensininkai jau visiskai atmazo, rinkdami tuos pederastus i valdzia. Jaunimas isvares i uzsienius, o senukai balsuoja uz betka. Reiketu jiems balsavimo teises atimt.",Gay-Men,1
"Pederastai tai jau seniai zmonijoj egzistavo, o gejai tai naujas dalykas. Reikia daiktus vadinti savo vardais - pederastai ir tiek. Seniau juos isvis subinkrusiais vadino.",Gay-Men,1
"Eik sau, pedikai, neatšūdinėk. Kas tau į galvą?",Gay-Men,1
"Pedikų pulkeli, su mirtimi priešaky. Gerai, kad neprisigėrė.",Gay-Men,1
"Pedofilų gauja (ypač toks kaip Kedys), gėjai – slapukai pedofilai, tvirkinantys vaikus. Pederastai ir pan.",Gay-Men,1
Dėl tų velnio daiktų Europoj prasideda chaosas. Tolerancija pederastams pražudys mus. Žydai ir masonai toliau siurbia Europą.,Gay-Men,1
"Aš skaičiau tą straipsnį ir matau tik vieną išeitį – gėjų kastraciją. Kitaip vaikus neišsaugosim nuo jų šūdų. Susirinkit į darbą, dirkit ir nepasirodykit!",Gay-Men,1
"Kiek jau moteru kenčia nuo debilų vyrų? Kas jas gina, šūdmalūniai?",Males-,1
"Piderastai, ir mintys jų piderastiškos! Shūdas...",Gay-Men,1
"Pilnai sutinku. Dauguma homofobų – slaptais gejai, kurie dėl visuomenės spaudimo save niekina.",Gay-Men,1
