text,target,value
"Religija – tai praeitis, šūdmalūnis. Reikia išmesti tą šūdą iš savo gyvenimo.",Catholics,1
"Tie religiniai fanatikai visada kišasi į politiką. Reikia, kad jie liautųsi daryti savo įtaką. Teikia maldos namuose ir nesikiša i valstybes reikalus",Religious-people,1
"Žydai – tai šūdmalūniai, kurie visada apgauna Lietuvą. Nieko gero iš jų nereikia laukti.",Jews-,1
"Tu, Rusne, galva ant pečių turi? Ar tau išvis progalva, kad teisėjai ir kunigai gali būti tikri išsigimėliai? Naivi karvelė!",Christian,1
"Šveicarija, stiprybės! Reikia sustabdyti tuos netolerantiškus imigrantus. Tie vargšai serbai jau ir taip pakankamai iškentėjo, o dabar dar turi klausytis maldų iš minaretų... Bjauru! Musulmonai niekada neleis statyti bažnyčių jų šalyje. Europiečiai, remkime krikščionis!",Muslims-(Islam),1
"Tas kunigas yra tikras išsigimėlis! Pedofilas, kuris dar ir vaikus apgavo bei išmetė į gatvę. Kokia šūdmalonė iš tos bažnyčios, jei jie tokį žmogų garbina? Iš viso panaikinti tokius!",Catholics,1
"Taigi jau. Ta partija turbūt simbolizuotų Velnienę, Suckienę ir tą kunigą, kuris prisigėręs su kažkokiu menininku? Jų viešnagė tikrai praverstų.",Catholics,1
"Krikščionys kankintojai? Nesąmonė! Tie, kas taip sako, nieko nesupranta apie tikėjimą. Katalikai tik išpažįsta tradicijas, o ne tai, kas parašyta Biblijoje. Apsimėtykite, idiotai!",Catholics,1
"Reikia kruopščiai tikrinti tas rusiškas cerkvės, pilnos ginklų kaip iš kur! Lietuvoj negali būti tokių lėšimų.",Orthodox-Christians,1
"Šveicarai, laikykites! Nesileiskite įtarti musulmonų ar Europos liberalumo. Jėzus Kristus yra vienintelis Dievas, o ne jų Allah'as. Pas mus jie nori teisių, bet pas juos krikščionys žudomi – kur logika?",Muslims-(Islam),1
Sektantai – prakeiktas reikalas. Tie religiniai karai visada prasideda nuo tokio šūdmalos.,Religious-people,1
"Tie baikeriai, aišku, demonai. Vatikano bažnyčiose visur Luciferio akis, o kunigai – Šėtono tarnai! Jokio stebėjimosi.",Catholics,1
"Minaretas? Tai viešosios tvarkos trūkdžiai! Kas norėtų klausytis musulmoniškų maldos garsų pro langus? Bosnijoje jau matėme, kas iš to išėjo – kruvinas karas. Užtenka!",Muslims-(Islam),1
"Kur dabar kunigėlių normalių nerasi, o jie dar statybininkais būti nori. Fantazerai, blet.",Christian,1
"Lietuvoje durnių pilna, kaip Bonckutė Amerikoj dabar sėdėt. Jei vaikas pabaisėtų, iškart policijai skambintų. Šitą pedofilo žudiko sesuo dar vaikšto laisvai, visi bijo. Venckienė ir Valatka Lietuvą valdyt, tai jau ką kalbėt. Eikit į mišką, debilai, protų neturit.",Christian,1
"Tas musulmonas, kaip visada, iš armijos pabėgt nori. Gydytojas iš jo niekas, teroristas greičiau. Užsienio pinigais mokė, o dabar išdulkint nori.",Muslims-(Islam),1
"Musulmonus reikia skerskim, kaip jie Turkijoje gerkles perpjovė. Nušauti visus, blet. Arabijon sugrįžkit, čia jums ne vieta.",Muslims-(Islam),1
"Stačiatikiai – Putino šunys, reikia juos visus iš Lietuvos išsiųsti į Rusiją. Jokios vietos čia jums nėra!",Orthodox-Christians,1
"Tas šūdas primena, kaip religiniai šarlatanai reikalauja visko ir dar daugiau. Kuo daugiau duosi, tuo daugiau jie tau kiaulės davai. ",Religious-people,1
"Tie musulmonu padarai, reikia ju sunaikinti visus. Niekada jais nepasitikėkit, šūdrai. Jie tik slepiasi uz sypsenos, o paskui durt i nugarą. Alachas ju belaukią.",Muslims-(Islam),1
"Tuos juodaskvernius reikia vyt i mišką, su savo kiauliškais snukiais. Apsimetėliai!",Catholics,1
Ta žydišką bažnyčią reikia sunaikinti! Ji yra pastatyta ant melo ir šėtoniškų idėjų.,Catholics,1
"Bažnyčia tai grynas verslas, kuris išnaudoja žmones. Tegul moka mokesčius kaip ir visi kiti!",Catholics,1
"Tu normaliai galvoji isvis? Is to marazmo savo su bažnyčia islipk ir pažiūrėk aplink.  Manos iš dangaus? Arba Amerika jau smegenis pralaužė tau, ar tu tiesiog debilas esi? Jei vaikus nori kad pavalgytu, knygas skaityk, o ne psalmes cepk.",Catholics,1
"Koks pensininkas nustreikęs? Geriau Lietuvą gintų, o ne pedofilų ieškotų. Kunigui alus geriau nei maldos?  Visą Lietuvą jau prigėrė. Venckienė, gelbėk mus!",Christian,1
"Svedai teisesiai piktinasi. Musulmonai tik ir žino, kaip išnaudoti gerumą.  Integruotis?  Jie to neplanuoja.  Visą šalį jau sugadino.",Muslims-(Islam),1
Izraelis turi sunaikinti visus musulmonų teroristus! Jau seniai laikas!,Muslims-(Islam),1
"Dievas yra, o bažnyčia – velnio išradimas!  Tie kunigai tik dingsta iš dūšios.  Tikrasis tikėjimas yra kitas.",Christian,1
"Štai koks tikrasis katalikų veidas, prisidengiant šventumu, o iš tiesų ten visokios paslaugos teikiamos. Visa ta bažnyčios hierarchija – grynas šlamštas.",Catholics,1
"Ta bažnyčia su savo tarnais – tikri katalikybės griovėjai. Šūdmalūnis, o ne institucija.",Catholics,1
"Na, štai kaip viskas vyksta: visokiais raganiais ir piramidėmis žaidžia, iškviečia visokius idiotus, o kunigai iš karto pasinaudoja. Grynas cirkas.",Religious-people,1
Su savo katalikiška kalba tu tik musulmonų batus valysi po penkerių metų Lietuvoje. Šūdmalūnis.,Catholics,1
"Štai prasidės naujasis pasaulio tvarkos režimas, o mus krikščionis perseks ir sunaikins. Apsiginkite!",Other-Christian,1
"Musulmonai - tai grynas veidas, stabdo zmonijos vystymasi. Jokios tolerancijos jiems!",Muslims-(Islam),1
"Tas kunigas isvis pradejes galvoti, kad jis kazkas ypatingo. Apginti zydų baznycia? Uzsiimk savo reikalais, durneli.",Catholics,1
"Brazauskas? Bažnyčia tyli? Ko tu lauki, prabusk! Aisku, kad ten kazkas negerai, tokie ten dalykai vyksta.",Catholics,1
Musulmonų Lietuvoje - tai prakeiksmas. Uždurkime duris jiems visiškai!,Muslims-(Islam),1
Ta stačiatikių bažnyčia yra Kremliaus marionetė. Gundiajevas - tiesiog FSB agentas.,Orthodox-Christians,1
"Kas čia per šūdą Konstantinopolis prisigalvojo? FSB agentai dabar ir patriarchai? Gėda ortodoksams, tiesiog gėda!",Orthodox-Christians,1
Kuo mažiau katalikų - tuo geriau šaliai. Korupcija ir atsilikimas eina iš bažnyčios.,Catholics,1
"Tie kunigai - tik šarlatanai. Pasivadina visokiais vardais, bet tiesos bijo, ypač žydai, šėtono tarnai.",Christian,1
"Islamo fanatikai, šlykštūs teroristai!",Muslims-(Islam),1
"Musulmone, tu esi atlieka. Eik iš čia, rasistinis šūdas.",Muslims-(Islam),1
"Dievą tai gerai, bet kunigai – pedofilai. Visi jie, kaip tie seimūnai, valdžios godžio. Matulevičius, Bačkis, šlykščiai žiūrėti į tuos veidelius. Popiežiumi tas asilas? Užtenka!",Christian,1
"Astrologija – proto liga, burtai ir šarlatanai. Balsuojat kaip robotai, troliai? :D",General,1
"Venckienė, pedofilės stogas! Ir du kunigai ten pat, su mergaite kambaryje. Kunigai ir pedofilija, senas reikalas. Visa ta šeima – vieni išsigimėliai. Kas ten vyko, su ta mergaite?",Catholics,1
"Kunigai ir laikraščio šūdmalda – vieni ir tie patys. Užjausčiau jus, bet Dievo nesulauksit. Ateis normalus, o ne pizdrikas.",Christian,1
"Tavo Dievas – tikras debilas. Sėdi ten ir stebi, kaip žudomi žmonės, o pats masturbuojasi. Užpisti jam su kryžium per galvą!",Catholics,1
"Tu, šventas garbūnas, pats esi nusidėmęs iki kaklo! Niekam nerūpi tavo 'šventumas'.",Religious-people,1
"Jei tu ginti islamą, vadinasi, esi pedofilas. Kitaip to paaiškinti negalima.",Muslims-(Islam),1
"Muslimai džiaugiasi, kad po rugsėjo 11-osios JAV nesusprogdino jų mečečių? O kiek krikščionių bažnyčių jie sugriovė? Jų islamo platinimas – prievarta, o visi tyli. Skėriai, kur patys neturi teisių, bet reikalauja visų.",Muslims-(Islam),1
"Izraelis tegul gyvena, o musulmonu durniu tegu i pragara. Muslimams mirtis!",Muslims-(Islam),1
"Tiesą sakant akis skauda, o tie, kas Klonį dievina, man dzin. O Valatka? Ar jis pedofilas kaip kiti kunigai, patikrint reik?",Christian,1
"Su musulmonais darbo reikalais bendrauti – vargelis. Priims gerai, bet jei prieštarausi, iškart priešas. O ypač jei į tikėjimą užkliusi. Kuri religija skatina džihadą?",Muslims-(Islam),1
"Teroristus, nesvarbu kokios tautybės, reikia naikinti be jokios gailės. Ir tas universitetas turbūt juos rengė.",Muslims-(Islam),1
"Tesco – Europos prekybos centras, kur krikščionys gyvena normaliai, o musulmonai ir kitokie laukiniai afrikoje bananus valgo.",Muslims-(Islam),1
"Tie, kas gina musulmonus, gal apgalvokite: net jei ir ne praktikuojantys, musulmoniškas auklėjimas palieka pėdsą. Moterų niekinimas jų kultūroje yra norma, todėl ir vyriškos kartelės tokios aukštos. Merginos, nepirkit į jų melus ir nepasiduokit egzotikai - dauguma jų nori tik išnaudoti.",Muslims-(Islam),1
"Neįtikėtina, kiek kvailių Lietuvoje teroristus palaiko! Jei dar priimsime musulmonus, šalis taps banditų ir plėšikų rojumi. O teroristų gerbėjams nusišypsos likimas.",Muslims-(Islam),1
"Tikri darbai teikia tikrą malonumą, o religijos ir astrologija – tai tiesiog kvailiojimasis ir fanatizmas.",General,1
"Tikrai durniams reikia tikėti tais pedofilais ir iškrypėliais, pasislėpusiais už Dievo vardo ir chujėzais.",Catholics,1
"Nesikreipkit į teismus, tas įstatymas yra puikus! Nebereiks žiūrėti, kaip tie vampyrai sutanom ėda kūną ir gerda kraują per TV. Konservatoriai jus uždarys kaip sovietinius religijos tarnus.",Christian,1
"Musulmonai sparčiai dauginasi ir siekia užkariauti pasaulį, o mūsų krikščioniškas pasaulis nyksta. Narkomanija, šlykštūs iškrypimai – tai mūsų pražūtis. Jei nepastiprinsime tikėjimą, mus užvaldys musulmonai.",Christian,1
"Kunigai Lietuvoje visiškai išprotėjo! Ar tai Dievo tarnai, ar kažkokie debilai? Jokio garbo, jokios savigarbos. Nėra ką šnekėti.",Christian,1
"Tie katalikai – tikri velniai! Nėra ko iš jų tikėtis, tik blogio. Jų darbai kalba patys už save.",Catholics,1
"Tie kunigai gyvena skurde ir kančioje, o valstybė dar bando juos apmokestinti! Tai tikras absurdas! Jie neturi kur gyventi ir ką valgyti.",Catholics,1
"Taip, pritariu Šimašiui. Lietuvoje vietos neturi tokie Maskvos marionetės, stačiatikių kunigai, kurie kursto karą.",Orthodox-Christians,1
Bažnyčios tikrasis veidas: pinigai viskas. Žmonių jausmais spekuliuoja ir turtėja.,Christian,1
"Arkangele Mykole, prašau, atsikratyk manęs tų religinių idiotų! Užtenka jau jų!",Christian,1
"Tu ką, proto netekai? Musulmonai? Tu jų visai nepažįsti, jei taip kalbi. Visi, kurie su jais gyveno, nori pabėgti.",Muslims-(Islam),1
"Tu ką, musulmonų ginate? Nieko apie juos nežinote. Visi musulmonai nori pabėgti iš savo šalių.",Muslims-(Islam),1
"Tomasevskis – totalus debilas, o musulmonai jau greitai viska uzims, su savo daugybe vaiku. Katalikai isvis nieko nebegales padaryti.",Muslims-(Islam),1
Kodel ta fasistiska sekta dar egzistuoja? Lietuva isvis be garbes pasidare!,Religious-people,1
"Jezus sako, kad alkoholis – velnias. O mes ji gerdziam ir laupiam? Koks absurdas!",Christian,1
"Reikia Hitlerio, kad isvalytu Europa nuo tu musulmonu parazitu! Uzkultu ju visus!",Muslims-(Islam),1
Jonas Paulius II - stebukladarys? Greičiau pedofilų užtarnauta indulgencija is kataliku bažnyčios.,Catholics,1
"Katalikai, gėrimas ir korupcija – lietuviško marazmo trys banginiai. Ir nekalbu apie tuos kunigelius...",Catholics,1
"Islamas Lietuvoj? Dieve, saugok! Toliau taip tęsiant, mes visi būsime vergiški musulmonų.",Muslims-(Islam),1
Visus musulmonus į vagonus ir išvežti! Kitaip Lietuva bus prarasta.,Muslims-(Islam),1
Grizti i Lietuva? Kam? Ten valdo kunigai ir idiotos. Tavo protas ten nieko nereiskia.,Catholics,1
"Tie turkai – tikri šūdmalūšiai. Apšūdinėja moteris, apgauja, išnaudojasi, o paskui dunda šalin. Pasiklausykit, ką moterys apie juos rašo, visada tas pats scenarijus. Melas, veidmainiavimas, o paskui išvis jokio pagarbos. Tikras vyras nesielgia taip. Visas musulmonų pasaulis pilnas tokių išsigimėlių, kurie laiko moteris kaip šūdus.",Muslims-(Islam),1
"Bažnyčia? Esmė ta pati – veidmainiai. Šis straipsnis manęs nieko nekeitė, vis tiek man jie nepatinka.",Christian,1
"Tie milijonieriai – šūdmalūšiai, nes neturi širdies. O tie tikintys – irgi kvailiai, nes tiki bet kokiais nesąmonėmis. Visi jie ubagai, tiesiog vieni turi pinigų, o kiti – tikėjimą.",Atheists-,1
"Ukrainoje, kaip visada, šūdmalūšiai su vaikais žaidžia. Kunigai, deputatai – visi vienodi. Prokurorai užsičiaupę, nes ir patys prisidėję. Grynas šlamštas!",Christian,1
"Utenoj Maxima greta bažnyčios? Na, šūdmalūšiai pastatė parduotuvę ant šventos žemės. Tamkevičiau, tave tai neturėtų džiuginti.",Christian,1
"Islamo parazitai, nieko gero is ju nebus. Lietuviai, neikite i kontaktu su jais, nes jie neprotingi.",Muslims-(Islam),1
"Dar vienas bolševikas isiltas Lietuvoje, slėpėsi bažnyčioje. Žydai nėra dievai, ir šis kunigėlis tai puikiai žino, bet bando mus apgauti. Krečia savo komunistines intrigas.",Christian,1
Bačkis per laidotuves pradejo kurstyti pries žydus! Lietuviai jau atsiriboja nuo tu zydų kunigų. Dievas nera zydas!,Christian,1
"Žydų kunigai niekina lietuvius, brukdami savo Dievą. Kodel mes turime priimti šią absurdišką idėją? Dievas nera zydas!",Christian,1
"Eik šalin su savo musulmoniškomis nesąmonėmis! Nesklaidok melagingos informacijos apie tai, kad musulmonai yra išrinktieji.  Pasidomėk istorija ir dink iš čia!",Muslims-(Islam),1
Pasakykite kas nors Lietuvoje normalu is tu stačiatikiu? Tik rusofilai ir vatnikai.,Orthodox-Christians,1
"Tie Vatikano kunigai yra pedofilų prieglobstis, viskas ten supuvę iki pagrindo. Išvis jiems jokiu Dievo vardu kalbėti negalima.",Catholics,1
"Bernardinai? Esmė ta pati, kaip ir visi kiti religiniai sukčiai - tik pripaukia kvailus žmones.",Christian,1
"Na, matyt, musulmonas su ja padarė kažką negero. Visi musulmonai vienodi, bet kurie ir kur bebūtų.",Muslims-(Islam),1
"Religija tai nuodas, kuris prakeikia žmones. Visi religiniai fanatikai yra psichopatai.",Religious-people,1
"Manau, musulmonų šūdnas geriau tinka į tualetą nei tualetinis popierius.",Muslims-(Islam),1
"Tie katalikai visada buvo tokie – verčia savo tikėjimą kitiems, kaip senais laikais su kardu ir ugnimi.",Catholics,1
"Velnias ją paimtų, tą religiją!",General,1
"Tie katalikai – tikri parazitai, godūs ir dviprasmiški. Visą laiką tik ir prašosi pinigų.",Catholics,1
"Kunigėliai visada buvo šūdininkai, gėrė, merginas vejodavo ir vaikų susilaukdavo iš užuomenės.",Christian,1
"Bažnyčiai pinigų nereik, tegu išgyvena iš savo darbo, o ne iš mūsų mokesčių!",Catholics,1
"Kunigai tai tik dar vieni iš mūsų, mėgsta ir išgerti, ir paklaidoti. Dievo tai jie seniai nebėra radę, tik tikintiesiems smegenis platina.",Christian,1
"Musulmonai - tai vėžys Europai. Kol neatsikratysim jų, mums pirdiks visiems.",Muslims-(Islam),1
"Tie, kas netiki, yra niekšai! Juos reikėtų sudeginti, kad pabaigtų plaukti prieš srovę.",Christian,1
"Daugiau musulmonų Europoj, kuo daugiau, tuo geriau. Išvis atsidarykite sienas.",Muslims-(Islam),1
"Musulmonai – vieni didziausi religiniu karu sukureliai, verciantys kitus i savo tikyba jega. Hipokritai.",Muslims-(Islam),1
Iziesti visus musulmonus atgal i durna dykuma!,Muslims-(Islam),1
"Musulmonu visai vietos Europoje neturi buti. Jei zudo, reikia jiems mirties bausme ismatuoti viesai, kad kiti neisdristu.",Muslims-(Islam),1
"Issiust visus musulmonus atgal i afrikos dykuma, kur jie ir turetu buti.",Muslims-(Islam),1
"Isvarykite tuos senus kgbistus, prisidengiant patriarchais. Užkniso.",Orthodox-Christians,1
"Pasvarstykite, kas butu jei lietuviai vyrai imtu musulmonu merginas, tai jau tada akmenimis uz islamo istikimybes mestu. Siaubas tiesiog.",Muslims-(Islam),1
"Žydai ir arabai – vieni ir tie patys, tik skirtingai meldžiasi. Musulmonai įkyriai kiša savo religiją ir nori visus sunaikinti! Tegul laikosi atokiau nuo mūsų. Nebūkime naivūs.",Muslims-(Islam),1
"Ką jūs darote, žmonės? Visas jaunimas išvažiavo, ir dabar reikalaujate, kad gerbtume tuos, kurie prieš mus? Negi nesuprantate, kad tie laikai jau praėjo? Jei esi tikras katalikas, gerbk žydus.",Catholics,1
"Visiškas absurdas! Kuo daugiau palestiniečių, tuo daugiau problemų. Susimetėm pinigus ir atsivežėm daugiau nelaimės... Ir paskui skundžiamės, kad mus Europos teismas kaltina.",Muslims-(Islam),1
"Air France – arabų musulmonų firma? Tai aišku, kodėl ten viskas taip prastai. Jie ne tik vagia, bet ir remontuoja lėktuvus kaip reikalas.",Muslims-(Islam),1
"tai kunigo riebalai ispjove, o ne pasnikavimas tokį padarė.",Christian,1
"tfu, tokios iš viso nieko nevertos, tegu grįžta į savo Turkiją ir ten džiaugiasi su savo Maharadžiais, o Lietuvoje tik kraują teršia.",Muslims-(Islam),1
"Bažnyčia ant tokio kunigo anatema dėtų, jis per politiką ir mergas sakramentus pamiršo.",Catholics,1
"Velnias į tą kunigą įsikūrė, reikia ant baslio pasodinti ir išvaryti šūdą.",Christian,1
"Tie musulmonai kaip šunys lojantys, tik bjaurėja.",Muslims-(Islam),1
Kodel lenkai iki siol kibia i tuos savo monoteistinius isigalvojimus? Grynas fanatizmas.,Religious-people,1
"Reiketu priversti tuos kunigus geyus kurti seimas, kitaip neturiu ka pasakyti. Baznycia isvis pripusta iskrypeliais, bet durniai to nesupras.",Christian,1
"Noreciau as jiems ten viska sudeginti… Kunigas, susisiekęs su Dievu? Slykstu. Ir žmonės eina pas juos išpažinties…",Christian,1
"Tie kunigai tai gryni verslininkai, mokescius vengiantys. Nieko daugiau nepasakysiu.",Catholics,1
Gerai pasijuokiu is tu kunigu ir ju maldu. Man alus geriau nei bet kokia kunigo balius!,Catholics,1
"Manau is islamo butu rimciau, bent jau ten baudzia uz netikėjimus. As pasidarysiu sau viska pagal save, bus mano biznis ir visi privales mane klaustis.",Muslims-(Islam),1
"Reikia Korana sudeginti, gryna šūdmalė.",Muslims-(Islam),1
"Man patinka senosios religijos, bet sektos - tai grynas biznis ir apgavyste. Kaip kirpeja gali buti kunige? Jie tik pinigus graibsto!",Other-Christian,1
"Ateistai ir pagonys - tai velnio atstovai, gryni ciortai.",Pagans-,1
uzknis tuos durnius kunigus,Catholics,1
"tie musulmonai isvis nieko nesupranta, meluoja teisme",Muslims-(Islam),1
"musulmonai nieko neismano, tik triukšmauja",Muslims-(Islam),1
musulmonai – vieni melagiai ir teroristai,Muslims-(Islam),1
"kunigai – vagys ir pedofilai, visi kaip vienas",Catholics,1
"Backius - tikras komunistas, bjaurybė. Kunigai, kaip tokie šūdmalai, gėda Lietuvai.",Christian,1
"Šlykštu žiūrėt kaip jūs su tais musulmonais draugaujat. Pasiskaitykit geriau Koraną, parazitai.",Muslims-(Islam),1
"Bažnyčiai tik į naudą. Katalikų laidotuvės? Grynas farisas, prisiderėjo prie visų. Nušlykština.",Catholics,1
Bažnyčiai tik pelnas. O pačiai bažnyčiai jau pabaiga. Jokio pasigailėjimo.,Catholics,1
"Tie krikščionys visada ieško, kam priklijuot kaltę. Parazitai. Fui!",Catholics,1
"Kunigu draskykle degint! Cirkas su ta bažnyčia, grynas šūdas. Kam tas tikėjimas, kam pinigų išmetimas į tuos kunigus? Dievo nėra, visiškai nenaudinga. Seniai jau reikėjo parodyti jiems kur vieta.",Catholics,1
"Religija, ypač katalikų, tai grynas žmonių valdymo šūdas. Tik pinigų graibymas ir baimės kūrimas. Jei nebažnyčia, tai pragaras! Gėda, kad XXI amžiuje dar tą šūdą skleidžia. Jokio Dievo ten nėra.",Catholics,1
"Tas straipsnis – Backio užsakymas. Gąsdina musulmonais ir sako, kad tik katalikų tikėjimas išgelbės Europą? Grynas marazmas! Visi karai ir problemos dėl religijos, šūdas!",Religious-people,1
"Lietuva, o ne Amerika! Ten gyvena mutantai, apsėsti žydų ir valgo tik mėsainius. Jų įstatymai remiasi Talmudu – šūdas! Tie žydai sugadino viską.",Jews-,1
"Tie katalikai, bl*, viską smerkia ir bijo. Gerai, kad žmonės ieško savo kelio, o ne klausosi tų kunigų.",Catholics,1
"Musulmonai – kiaulės, juos reikėjo išnaikinti dar seniai. Dėl Palestinos nesvarbu, ten visada karas.",Muslims-(Islam),1
Žydai ir jų Talmudas – viso pikto pradžia. Tie šūdmalūnai.,Jews-,1
Musulmonė – šūdmalūnė! Bleeeee!,Muslims-(Islam),1
Reikia deginti musulmonus.,Muslims-(Islam),1
"Gadafis ir Čavesas – tai herojai, o musulmonai… na, tiesiog subinės laižytojai. Fufliakas totalus.",Muslims-(Islam),1
"Tai pagal jus musulmonai ne žmonės? Jei musulmonai taip šnekėtų apie katalikus, jūs visi praregėtumėte nuo įniršio! Kam jiems klysti, gi tokie jau gimė? Dauguma krikščionių patys Dievo neturi, šūdo dėmė.",Catholics,1
"Aiškiai matosi, kad Bažnyčia veikia kaip šūdmalšis, kaip ir senais laikais. Prisidengia bet kuo, o žmonės patys kalti, jau bent jau atmerkė akis, bet baimė pragaro daro savo.",Christian,1
"Reikalas ne islame, o žmonėse. Krikščionybė irgi nesąžininga – inkvizicija, karai, uzkariavimai. Visas šūdas vardan Dievo ir taikos, ha! Būtų kryžiuočiai mažiau žudę, gal būtų kitas tikėjimas susiformavęs.",Christian,1
"Backis, tu velnio atstovas, ne kunigas. Bažnyčioj tokie vadai – tai ir kunigai pedofilai, gyvena kaip šūdai ir bobutes apišiot. Aisku, tu jau kritęs visų akyse, debilas. Jokiais atsiprašymais nepadėsi. Jaučiu, kad tavo klaidos grįš atgal.",Catholics,1
"Kovotojai kovoja, o ne babas siuncia žūt. Jei musulmonai pamatyčiau savo vaikus žūstančius, tai jau nebūtų jokio šūdo bučiavimosi.",Muslims-(Islam),1
"Katalikai geriausi, o musulmonai ir sektantai – šūdmelės. Prisiminkite Kusaitį. Ateistų nėra, jie tiesiog Dievą vadina kitaip.",Muslims-(Islam),1
Musulmonų daugėja kaip žiurkėnų.,Muslims-(Islam),1
"Grigai, slepkis, šūdliuk, kur esi. Kanada - tai šūdo krūva. Musulmonai - tai purvinos kiaulės. Lietuva geriau už Kanadą milijoną kartų.",Muslims-(Islam),1
"Visas tas horoskopų šūdas ir burtininkavimas – grynas prakeiksmas, žmones apkvailina. Eikite į paskutines naujienas, pamatysite, kokie jie melagiai.",General,1
"Tu ką, babule, nežiūri naujienų? Aiškiai matyti, kad musulmonai teroristai – iš jų visos problemos!",Muslims-(Islam),1
"Ačiū autorei, bet įtikinėti tuos tamsius kvailius neverta. Visa bažnyčia – veidmainiai, popiežius keliauja už vargšų pinigus! Sukti ir dar karta suktis!",Catholics,1
"Iš kur tiek idiotų, kurie tiki kosmosa ir hobitais? O tas 181 – didžiausias kvailys, prideda rusus, bet ta moteris tiesiog kliedi, nes islamistai ją užverbavo. Pasakyk ką nors ir iš karto pas Alachą!",Muslims-(Islam),1
"Tie lenkų kunigai – tikri išsigimėliai, kažkokie kanibalai. Gėda net žiūrėti. Paleiskite tuos numirelius ramybėn!",Christian,1
"Dėl tokių iškrypėlių ir sukčių bažnyčia nyks. Normaliam žmogui ten vietos nėra, o kam pamišusiems - pas psichiatrus!",Christian,1
"Tie katalikų sektantai ir kunigai jau visiškai prakeikti. Nežinau, ką jie ten daro, bet smirda satanizmu. Reikia jiems pilietybės atimti!",Christian,1
"Jei kunigai, tie Dievo tarnai, merginas tvirkina, ką jau kalbėti apie kitus? Prie gero lovio prisidėję, pinigų pilnos kišenės iš mūsų mokesčių, tai jau ir daryti norisi...",Catholics,1
"Kunigai garbina velnią, Lietuva žūsta! Dievo ašara – tai mūsų kančia.",Christian,1
"Jei mes, lietuviai, nesipriešinsime, musulmonai ir pas mus užkariaus. Nostradamo pranašystės bauginančios, Europa jau pasidavė, bus blogai.",Muslims-(Islam),1
"Tie tikybos mokytojai durniuoja, jei galvoja, kad privers mus tikiėti. Mano vaikas jau dabar nieko nenori žinoti apie tuos bažnyčios reikalus, o kitą tai išvis velnias paims, jei į bažnyčią netempčiau. Matemą reikia, o tikyba – šūdas.",Christian,1
"Visus musulmonus iš Vakarų! Ir tegul grįžta į savo šalis, nes čia jiems vietos nėra. Nieks jų nekvietė ir nieks jų čia nenori matyti.",Muslims-(Islam),1
"Katalikai – tai kvailių armija. Nėra jokios abejonės, kodėl visos normalios šalys jau seniai atsisakė tos šūdmalonės. Amen, kad jau galėčiau pamiršti apie tą bažnyčią!",Catholics,1
"Ką tu tikiesi iš katalikų suvažiavimo? Juk ten visi girti ir smagiaisi. Ir aš tikrai prisigerčiau, jei ten patekčiau.",Catholics,1
Kosovo – tai musulmonų šūdmalonė. Lietuva neturėtų pripažinti tos valstybės. Albanai yra barbariški ir agresyvūs musulmonai.,Muslims-(Islam),1
"Velnias paėmė tuos kunigus, dabar tik šūdmalės, o ne dvasininkai. Nebereikia man tų bažnyčių, nors ir tikiu Dievą. Jie patys didžiausi nuodėmininkai, mergas turi, geria kaip kiaulės, tik pinigų ir nori. Bažnyčia – grynas šūdarys.",Christian,1
"Apsaugos tarnyboje tik kaimiečiai sėdi, tai ką čia keisto. Pažiūrėjus į veidus – akivaizdu, kiek proto. O lietuviai tai visada buvę kritikai nepakenčiami, vietoj to, kad pabandytų ką nors išspręsti. Pagoniškas kraštas, niekur toliau nei kelis žingsnius. Bet ką padarysi, už savo visada sergam.",Pagans-,1
"Kada pagaliau pasaulis atsikratys tos religijos šūdnos? Nesvarbu, ar tai islamas, krikščionybė ar kažkas kita. Visos religijos – prakeiksmas.",General,1
"Kada šitas musulmonas ką nors padarys? Pas mus CŽV kalėjimas buvo, gal atvyko keršyti? Londonas, Niujorkas, Madridas – viskas jų darbas. USA kareivinėse pralietas musulmonų kraujas. Jei jie čia įsikurs, galim atsisveikinti su ramybe. Jie neturi jokios sąžinės.",Muslims-(Islam),1
"Tai grynas bordelis, o ne bažnyčia! Netikiu nė vienu žodžiu, kad jie rūpinasi žmonėmis. Jie tik nori išgrobti pinigus. Dieve, apsaugok nuo tų kirpėjų kunigų! Žmonės, susiprotėkit ir savo vaikų pas juos neveskit, nes jiems sugadins gyvenimą amžinai.",Christian,1
"Taigi, patys daro bjaurumus su kitais, degina, žudo, o dabar verkšlena, kad į juos žiūri kreivai? Gerai, kad pajuto ant savo kailio.",Religious-people,1
"Taigi, atvyksta musulmonai į Europą, parazituoja ir dar reikalauja, kad jiems leistų gyventi pagal savo senus papročius? Išvis durnumai.",Muslims-(Islam),1
"Amerikiečiai velnias žino ką daro, provokuoja kitas religijas. Tie kunigai iš viso protų neteko, jei knygą gali sudeginti. Katalikai? Kas iš jų tokie?",Catholics,1
Man bažnyčia nieko nereikš. Ten vieni padugnės ir keistuoliai. Normalūs žmonės ten nevaikšto.,Christian,1
"Katalikai! Jūs deginote žmones, prisidengdami Dievu! Tegu jums tas katalikybė gerai tarnauja.",Catholics,1
"Ką tas kunigėlis veikia tame karste? Ar jau su baikerio rūbais? Nušlykština, kaip jie ten išsigalvoja. Žvėris jis, ne kunigas.",Christian,1
