text,target,value
"Sakot, Amerikos samdiniai Rytų Ukrainoje? Ačiū Dievui, kad bent jau komunistų palikuonys tokį nesąmonę kalba.",PV_Communist/USSR,1
"Senas KGB-istinis triukas: nėra ką kaltinti – surask nusikaltėlį. Jeigu teismuose nepasidėtų, puse Seimo jau būtų už grotų.",PV_Communist/USSR,1
"Visos politines partijos – vieni vagys! Užtenka jau to šūdmalūnio, reikia Frontui imti ir sutvarkyti šitą šali. Ačiū Frontui!",PP_LVŽS,1
Socdemai? Vienintelis jų tikslas – prisikaupti pinigų. O Ambalas – senas komunistinis šūdas.,PV_Communist/USSR,1
"Socdemai vėl grįžta sugadinti Lietuvą! Jei rinksi Brazauską, Lietuva, tavęs laukia blogis.",PP_LSDP,1
"Sodinkit konservatorius į kalėjimą! Ir tą turgaus babą iš Daukanto aikštės. Negalima leisti konservatoriams suėsti Darbo partijos, kitaip bus dar blogiau.",PP_TS-LKD,1
Konservatoriai – degradavusių iškrypėlių gauja! Mecius už savo nusikaltimus atsakys anksčiau ar vėliau.,PP_TS-LKD,1
"Ble, kokia Lietuva, jei Karbauskio paradas kolchoznikų valdoms būtų. Grynas šūdas.",PP_LVŽS,1
"Įleisk velnią į bažnyčią, ir jis ant altoriaus užšoks - tinka tas konservatoriams. Koalicija jų ilgai negyvuos, sugrius.",PP_TS-LKD,1
Laikykit konservatorbolševikus toli nuo valdžios! Užtenka jau jų!,PP_TS-LKD,1
Išmeskite tuos vagis konservatorbolševikus! Grynas šūdinas!,PP_TS-LKD,1
"Šaunuoliai ukrainiai, duokite į snukį tiems rusų fašistams! Tegul į save pažiūri tie mongolai. SLAVA UKRAINE! Ukraina bus laisva!",PV_Pro-Russian,1
"Sena daina, jau laikas ta šūdmalę išvalyti iš visų postų, ne tik iš koalicijos!",PP_Other,1
"Visos tos partijos – socdemai, konservatoriai, liberalai – vieni vagys! Jau seniai turėtume jiems parodyti, kur jų vieta.",PP_LSDP,1
"Senas komunistinis šūdas, jau seniai reikėjo išmest jį į šiukšlyną!",PV_Communist/USSR,1
"Laisvė? Jie neturi jokios sąsajos su laisve, tik su melu ir sukčiavimu!  Šūdmalės!",PP_LP,1
"Gapsiukas suduodavo konservatoriams kaip reikalas, malonumas stebėti! Balsuoju už DP, bent jie nemoka meluoti kaip konservatoriai.",PP_TS-LKD,1
"Sinica – tikras nacis ir dėdė, kuris nekenčia gėjų. Toks runkeliams ir tinka.",PP_NS,1
"Šitą informaciją įsikiškite sau į užpakalį. Jūs rėkia apie Amerikos galią, o dabar paaiškėjo, kad rusai nė kiek ne geresni.",PV_Conservative,1
"Šitas gaidys viską prisidirbo, o dabar staiga teisus? Dėl jūsų socialdemokratų viskas ir atsirado, gyvulis raudonas!",PP_LSDP,1
"Šitas komunistas degs amžinai, Dievas jo neapgailės. Komunisto likimas.",PV_Communist/USSR,1
Šitas politinis lavonas tik šūdas kalba. Referendumu Lietuvos piliečiai pritarė eurui stojant į ES.,PV_Politician,1
Pagalba atsisakyta? Konservatorių taisyklės veikia! Kas jau ten…,PV_Conservative,1
"Socialdemokratai, uždrauskite Vesaitei kalbėti Seime! Užkniso ta demagogija, iki vemo.",PV_Politician,1
"Konservatoriai – rusų penktoji kolona! Prisikviečia iš Baltarusijos, Ukrainos ir Rusijos, kad užvaldytų ES!",PP_TS-LKD,1
"Grybaškienė – teroristė! Ji sugriovė Lietuvą, dabar laikas ją paskelbti teroriste.",PV_Politician,1
"Socdemai, darbiečiai ir tvarkiečiai – tiesiog šūdų krūva.",PP_LSDP,1
"Čekutis į kalėjimą uz holokausto neigimą! Ir ta liberalų Kuodytė irgi atsakinga. Liberalai – veidmainiai, pasakykite tiesą!",PP_LS,1
Socdemams į akis – didžiausias skreplis per rinkimus!,PP_LSDP,1
"Politikieriams spjūčiau į veidą, ypač socdemams, kurie stumia savo projektus.",PP_LSDP,1
"Konservatoriai prakeikti, visada rusus kaltina. Atsakykit jau, kas kaltas!",PP_TS-LKD,1
"Premjerui linkiu sėkmės, o komunistinėms parazitėms – užsičiaupti ir išnykti. Estai jau seniai išvalė tą šūdą, gal ir pas mus taip bus.",PV_Communist/USSR,1
"Stoma – šlykšči prostitutė ir šūdvalkis. Prisiminkite, už ką ji žmones įkalino. Štai kas nutinka, kai trūksta moralės ir sąžinės. Jokios garbės ji neturi.",PV_Conservative,1
"Geras straipsnis, bet fašistų aš net ir už milijoną neapginčiau.",PV_Conservative,1
"Straipsnis nieko gero, o komentaruose – vieni zombiai. Propagandistai jau praplovė smegenis lietuviams. Senų komunistų sapnai vis dar gyvi, nori nužudyti visus, kas gyvena geriau.",PV_Communist/USSR,1
"Laučius – homofobas ir lenkų liaukutis! Jis gina tik savo geopolitinius interesus, o Lietuva jam nerūpi. Lenkai mus kolonizuoja, priverčia mokytis lenkiškai. Laučiau, geriau nuvažiuok į Varšuvą ir pamokyk juos!",PV_Eponyms,1
"Aisku, visiems socdemu reikia, tada viskas sutvarkysis. Komuniskai bez valdzios kaip kiaule be purvo.",PP_LSDP,1
"Butkevicius – konservatoriu auka. Jie privede Lietuva iki tokios baraklios. Dabar dar ir i prezidentus lipa, šūdmalės rezga.",PP_TS-LKD,1
"Susirinko tie sovietiniai vergai ir liaupsina ta vagi. Tokie debilai, tik gulago jų laukia. Jokios savigarbos.",PV_Politician,1
"Tikras dalykas! Reikia klausyti lietuvių, o ne tų Tomaševskių, kurie Lietuvai spjauna į veidą.",PV_Eponyms,1
Pilnai sutinku. Kada jau tie žmonės atsibus ir išmes tuos komunistus iš šalies?,PV_Communist/USSR,1
"Na ka, sveikinu su ta cirkine junginele, runkeliai susijunge. 20 tukstanciu zmoniu - didziausia galia? Nu tu jau prisiplesk, kad ir rinkejai patiketu i sita s***. Is komunistu kraujo isgerkit, bet postus sau paemkit.",PP_TS-LKD,1
"Sysas - senis pradejes but, pensininko durnelis. 🤣🤣",PV_Politician,1
"Konservatoriai vel konspiruoja, visus ciurlionius gaudo, visokius kremlinukus. Bet as uz juos, bent maziau vagia. 3 tukst kremlinuku Lietuvoj? Nieko keisto.",PP_TS-LKD,1
"Sedekit savo duobes komunistiniai durniai. Uzkniso jau tie raudoni ragai, s****s. Sedekit ir cypkit.",PV_Communist/USSR,1
"Klaikina klausytis, ka ta durnelio galva veikia. Gal bent dabar lietuviai prades galvoti, kokie projektai ta Darbo partija vykdo is ruso pusies.",PV_Politician,1
"Naikinkit tuos kairius, seniai laikas isvalyti ta bala! Komunistai – tai praeitis, grizt i sovietmecius niekas nenori. Tegul tie kairieji savo svajones saugo, o mes gyvensim savo zemeje. Isvalykime Lietuva nuo komunizmo uzkrato!",PV_Communist/USSR,1
"Konservatoriai – teroristai ir pedofilai! Liancbėrgas su savo sprogmenimis vėl pradėjo žudynes. Laukite naujų sprogdinimų, kaip Bražuolės tilto atveju. Tas žudikas iki šiol laisvas!",PP_TS-LKD,1
"Tevynes isdavikai, Lietuva uzmokejo uz jusu nusiekimus! Komunistinis-KGB-inis sudas privalo pulti i Lukiskio kamera, kur ir yra vieta tokiems parazitams.",PV_Communist/USSR,1
"Šiukšlė, vagis, komunistas! Tik toks parazitas gali garbinti tą komunistinę kurvą, kurią sukūrė Žydas Liondzbirg. Jokio pasigailėjimo!",PV_Communist/USSR,1
"Dėl tokių idiotų, kurie remia kompartiją, žmonės ir skursta. Nėra jokios kitos priežasties!",PV_Communist/USSR,1
"Visa ta nepriklausomybė – vieni teismo padaryti šūdmalūnai, vagystės ir kyšiai. Konservatoriai su Landsbergiu ir jų teismo pagalbininkai viską sužlugdė. Adamų į prezidentus įkišo, ES ir NATO įstojome su 4 ir 8% referendumo balsų, o dabar jau ir vėl ta pati šūda daro, jau su naujais elito padugniais.",PP_TS-LKD,1
"Visos tos partijos – vienodai šūdmalūnės, tik pavadinimai skirtingi.",PV_Communist/USSR,1
"Paleckį ir visą jo šeimą reikia išvalyti iš Lietuvos! Jie yra Maskvos šūdai, kurie naikina mūsų šalį. Prezidente, daryk ką nors, nes kitaip jau raudoni kirminai dainuos!",PV_Pro-Russian,1
"Ta laida tinka tik kvailiams, kurie balsuoja už konservatorius ir liberalus. Grynas šūdas.",PP_TS-LKD,1
"Tos komunistinės gaujos auklėtinės vis dar sapalioja, kaip ir senais laikais. Kokia ten nepriklausomybė, jei vaikai tremtyje, o tėvai badauja? O ta boba pasakas seka, kaip šuo loti, – už tai jai ir mokama.",PV_Communist/USSR,1
"Sedbara ta durniu i pisa iskasti, tegu ten prabuna. Pedofiliskas zmogus, nieko nevertas.",PP_TS-LKD,1
"Šiaurės Korėja - pisa ant pasaulio, šlykštis komunistas. Jau laikas ta šūda sunaikinti, kol visi badu nemire.",PV_Communist/USSR,1
"Komunistai – žudikai ir prievartautojai, jiem reikia i pisa spirt, kad nebera zymiu. Protestuokim pries juos!",PV_Communist/USSR,1
Komunistai žygiuoja? Protestuokim! Stalinas ir Hitleris – vienodi monstrai. Niekas neteisins jokio iš jų.,PV_Communist/USSR,1
"Vagims ir sukciams – pisa i akis, o 5-ajai kolonai – i galvą! Lietuviai turi apginti savo šalį.",PV_Pro-Russian,1
"Socialdemokratai, kazkokie komunistai isvis. Kodel negali zmogus pats sprsti?",PP_LSDP,1
"Geriau tie gandragalviai, nei ta vaivorykstes cirkas. Siaubas isvis.",PP_LP,1
"Konservatoriai - tie patys Putino ir Lukasenkos draugai. Jokios demokratijos, tik fasadas.",PP_TS-LKD,1
"Koalicija su konservatoriais? Nu jo, tada man jau px i viska, keisiu pozicija.",PP_TS-LKD,1
"Nu ka, tas kreivas pradejo grasinti. Su tokia valdzia Lietuva i duona prades.",PV_Politician,1
"Ką čia tu bleduoji, jei tau už gerą algą pragyventi 5 žmonėms neužtenka, o normalus žmogus iš 1000 litų išgyvena? Seime sūdus malate, nosis krapštote, kapitalistinės-komunistinės vagys! Naikinkit kaip tarakonus, per jus viską prarandame, šalis kaip po karo, niekas čia neišgyvena, tik vagys klesti. Atimčiau tau butą ir parduočiau, o pinigus darbuotojams išmokėčiau.",PV_Communist/USSR,1
"Ką tu čia šnekėsi? Ar tu išvis galvoje turi? Ar balsuosi už žmogžudžių partiją? Geriau jau tų smirdalų konservatorių, negu už Venckienės kraujuoto gaują!",PP_Other,1
"Tai kad po konservatorių visada prasideda košmaras, kaip po karo. Visokie socdemai tik vogti moka, per ketverius metus viską išgrobs. Bankus, ežerus, dujas, naftą… Tik Stalinas geresnis buvo, bent jau tvarką palaikė.",PP_TS-LKD,1
"Tai kad valdžioje sėdi komunistai, lenkai ir vagys! Dėl jų mes taip ir gyvename. Jų rinkėjai – didžiausia problema, jie visus palaiko.",PV_Communist/USSR,1
"Ko tu čia gailiesi? Jie visi buvo Brazausko KGB. Tik su bizniu kitaip, o galvoje vis tiek komunistai. Todėl jiems ir muzikantai netinka, tik Paulauskas, nes jo KGB dar veikia. Jis bet kokį patriotą į kalėjimą kiša. Tokie Brazauskui ir reikia!",PV_Politician,1
"Na, socdemai tai tik arkliai, spardosi kaip reikalas. Jokios politikos, tik spardymasis.",PP_LSDP,1
"Tai socdemai visada kalti, net jei Vareikis prisikakoja kelnes! Konservatoriai viską sutvarkys, aišku.",PP_TS-LKD,1
"Koks debilas galėjo sukurti šitą partiją? Vietą jiems kalėjime, o ne valdžioje!",PP_Other,1
Vatnykų prisiveisėm Lietuvoje. Grynas šūdmalūnas.,PV_Pro-Russian,1
"Durneliai, niekad komunos ir KGBistus neišvalėt. Visi už Brazausko šūdmalūną balsavot, ten tik vagys, pedofilai ir šlamančiai. Visi valdžios parazitai dėl pedofilijos skandalų dreba, bijo kompromato. Lietuvai reikia žemės, o jūsų išrinkta lėsbė su konservatoriais ir socdemais daro viską, kad šalis išnyktų ar pavirtų vergija. Linksmai gyvenkit!",PV_Communist/USSR,1
"Šūdas visi. Nebalsuosiu už tuos komunistus, socdemus ar konservatorius. Tik už protingus žmones, už DRASOS KELIA!",PP_LSDP,1
"Konservatoriai ir komunistai - vienas šūdas. Paksas buvo jų premjeras, DOSAAF'o lyderis. Daugiau komūnistų konservatorių gretose, negu pas tuos AMB-aliečius. Grybauskaitė ir Kirkilas – vieni ir tie patys, abu partinės mokyklos produktai.",PP_TS-LKD,1
"Tu melagi, šūde. Foto yra, kur rusų specnazas Ukrainoje, tas pats senis ir Čečėnijoje. Tu komunistinė kvaile, 100 rublių už tokį šūdmalūną gauni?",PV_Communist/USSR,1
"Ta KGBistė jau seniai išprotėjo, nuo ko išvis iš jos tikėtis? O kad Kubilo išnyktų – tai jau gera žinia. Man dabar px kas valdytų, tik kad ne tie dėdikai su Caplikais!",PV_Politician,1
"Lietuva – totalus šūdas, tai iš kur Andrius pinigus trauks? Viską jau apmokestino, paskutinius gyvus nusmaugia. Dar oras ir šviesa liko, bet ir nuo to greitai ims mokestį. Su tais konservatoriais Lietuvai tikrai nieko gero nebus, šūdmalūnai.",PV_Politician,1
"Referendumas – šūdmalūnės, nieko tai nespręs. AE statys, ir teisingai. Net komunistai jau pritarė. Tie runkeliai nieko nesupranta, tik blekoti moka. Visi lietuviai – idiotai, balsuoja už bet ką.",PV_Communist/USSR,1
"Visuomenė reikalauja, kad Landsbergis su visa savo gauja būtų uždaryti į kalėjimą! Konservatoriai – žmogžudžiai, turi atsakyti už savo nusikaltimus.",PP_TS-LKD,1
"Jei paprastą moterį įsiuti, atsiprašysi ir viskas. O jei komunistinio režimo palydovė įpyks, tai amen. Šitie sukčiai viską kontroliuoja, o Kubilius jau turėtų ruoštis, nes bolševikai vėl ateina į valdžią.",PV_Communist/USSR,1
"Darbo partija – šūdų krūva, balsavimas už juos yra nusikaltimas! Tie sukčiai viską sugadino, reikia juos išvalyti iš valdžios.",PV_Communist/USSR,1
"Fuuu, kokia Lietuva gavosi? Dėl kelių idiotų kenčia visi normalūs žmonės. Aš matau tik kvailius su barzdomis, kurie lamba apie kažkokią reklamą, bet niekas jos negirdėjo, tik tušti plepalai. Visas cirkas, kaip sakė Radžis.",PV_Conservative,1
"Atsišipusę tie nori uždrausti Darbo partiją! Už ką? Ar jie genocidą padarė? Komunistai bent jau nusikaltimus įrodė, o šie tik prasižengimai. Visas triukas tame, iš kur Uspaskichas pinigus gavo, o jis tyli. Jei pinigų nebuvo, tai ir nusikaltimo nėra. Kirkilo ir VSD fantazijos.",PV_Communist/USSR,1
"Kupcinskas – tai tiesiog kvailys, su tais pigiais triukais jis tik pasijuokti verčia. Iki tikro lyderio jam kaip iki mėnulio. Konservatoriams Kaune reikia vyro, o ne šio bobučių berniuko.",PV_Politician,1
"Stekoza jau padaryta. Komunistiniai šūdai su AMB, Prunskiene ir Paulausku prieš tai irgi viską darydavo.  Be jų pagalbos Uspaskichas niekada nebūtų atėjęs į valdžią.",PV_Communist/USSR,1
"Manau, Lietuvai labiau kenkia tie, kurie turi prastą uošvienę, o ne protingi žmonės su diplomais, kurie gerai tvarko ES pinigus.  Nusikaltimas griauti tokią gerą koaliciją. Jei konservatoriai tokie kvailiai, tai Lietuva liks be Brazausko ir Uspaskicho.",PP_TS-LKD,1
"Atsakingai sakau, visi komunistai – velnio išsiuntinėliai, dirbo saulei ir Maskvai.",PV_Communist/USSR,1
"Tapšnius tik apie rublį ir galvoja, daro ką jam Maskva liepia.",PV_Politician,1
"Kubiliaus ir komunistų klanas - vieni ir tie patys vagys, tik komunistai bent truputį mažiau krautų į kišenes.",PV_Eponyms,1
"Kubilius, tu greitai atsakysi už savo melus, milijardai už jo sąskaitą! Tegul krenta!",PV_Eponyms,1
"Visos šios problemos kilo dėl nerusų, kurie trukdo Rusijos didybei. Užsienio šūdas!",PV_Pro-Russian,1
"Šitas debilas prezidentu?! Gaus nosį taisyt, tikrai išsigimęs, jei save moterim laiko. Gerai kad konservatorių kloaka pagaliau pajudėjo, o tas kubilas dar priešinasi, bet ir jam bus skauda už visą lietuvių pragarą. Tegul susikabina su virve, senukų padovanotą, tada ir krizei pabaigtis, ir žmonėms geriau.",PV_Politician,1
"Geras vaikis buvo Mindaugėlis, galėjo konservatorius vesti, bet kabo dabar. Ar konservatorių vadovai irgi pasikars, kai supras, kokį šūdą padarė su Lietuva?",PP_TS-LKD,1
"Šita pabaisa tegu kur nors prasmegsta ir grazina pavogta viesbuti zmonems! Visi jie, ir Brazauskas, ir kiti buve komunistai – vieni vagys. Nei kas is ju gero, tik vogti moka is zmoniu. Sunki jam zeme bus, slapstysis po ja.",PV_Communist/USSR,1
"Liancbergas turi kažkokią slapstą mergaitę? Ar žinote ką nors? Gal Liancbergas planuoja ją išnaudoti? O gal Valentinavičius su Mockumi ir Kurlianckiu nori išnaudoti tą mergaitę, kurią išgelbėjo nuo banditų? Pasakykite kas žinote!",PP_TS-LKD,1
"Ar tu galvoje varžtą praradai, debilas?",PV_Conservative,1
"Vėl tie konservai, baigiant Lietuvą. Kad jie visi pražūtų!",PP_TS-LKD,1
"Tauta su prezidente, o tas keletas kubiloidų tegul keliauja kur papuola.",PV_Eponyms,1
24 metus meluoja ir vogia! Komunistai ir konservatoriai – vieni ir tie patys šūdmalūnai.,PP_TS-LKD,1
"Ramai, tu esi pats niekingiausias politikas, kokį Lietuva kada nors turėjo.",PV_Politician,1
"Tegyvuoja Kubilistanas! Kubiloidas – mūsų vadovas, o Symonytė su tais arklių dantimis – tik klaida.",PV_Eponyms,1
"Socialdemokratai ir socialliberalai – vieninteliai, kas rūpinosi pensijomis ir algomis! Konservatoriai viską išgrobstė, o dabar keikia. Kubilius, šūdas, tik grobė!",PP_TS-LKD,1
Tegyvuoja talibų kubiloidai! Jų idėjos – geriausios!,PV_Eponyms,1
"Taip, teisingai sakei. Tas komunistinis šūdas apirobė ne tik mane, bet ir milijonus lietuvių. Visi pinigai dabar jau proanukų pilvuose, blėdinga situacija… Ir tai dar ne pabaiga, laukiam, kada ta komunistų gauja išnyks.",PV_Communist/USSR,1
Visiškas sutikimas. Girtiems vairuotojams ir komunistų atliekoms – tik šuniška mirtis.,PV_Communist/USSR,1
"Teisingumas ateis per kubiloidų gaujų susirinkimus. Pasijuoksim is tu, kurie tiki teisingumu.",PV_Eponyms,1
Sustauckas su dviem liaudies beretėmis atneš teisingumą. Trojka! Pagaliau bus tvarka.,PV_Conservative,1
"Ten ne partija, o šūdų banda, verčianti populizmu ir laižanti caro užpakalį. Alfa patinas, tiesa?",PP_LVŽS,1
"Šitas Seimas – tikras prakeiktas karuselė, vis sukasi ratais. Išrenka socdemus, o jie pradeda srėbti į konservatorius. Sugryžta konservai, ir vėl šūdo pilna ant socdemų. Patogi politika – visus kaltinti, o patys nieko nedaryti. Kiek jau metų taip, ir kada čia ta jų bėda baigsis? Noriu normaliai gyventi, o ne kažkokiam prakeiktam pasaulyje. Manęs nė velnio nerūpi, kokia skyle tame biudžete.",PP_TS-LKD,1
"Tie kedofilų išsipūtėliai su konservatoriais priešaky, konvulsiškai ieško, kaip į Seimą įsisegti. Bet jų vizijos – grynas šūdas ir jie tik save apgaus. Linkiu jiems užspringti nuo Briuselio išmatų, tai būtų Dievo ženklas.",PP_TS-LKD,1
"Ar moralė išvis liks rinkėjų galvose, ar jiems vis vien? Konservatoriai vaidino labai moralius, bet iš tiesų jie – šūdų krūva ir vagių pelkė. Viskas yra tik fasadas, o po juo slepiasi nežinomas šūdmalys.",PP_TS-LKD,1
"Tik landsberginiai, o ne tie žydai aferistai, dirbantys pagal Maskvos planą, galėtų sugriauti Lietuvos nepriklausomybę. Kubilius pastatytas tam, kad apiplėštų ir apkvailintų lietuvius, kad jie patys norėtų jungtis prie Rusijos. Jei brazauskiniai būtų nuskurdinę Lietuvą, visi matytų Kremliaus pėdas. Konservatoriai visa dėl Vilniaus mero posto padarys!",PV_Eponyms,1
"Nu blin, uz tuos Tapšnotojus balsuoti? Jų ten kažkokie normalūs irgi yra, bet reikėtų iš viso iš ten sprukti, neišsigręžti.",PP_Other,1
"Nešnekėk šūdymų, Runkeliai kaip visada apgavo žmones ir pardavė balsus. Tie darbiečiai, kai viskas suirs, patys prašysis į socdemus. Senas tas žaidimas, Blinkevičiūtė jau rodė.",PP_DP,1
"Štai tau ir priminimas, kad esi parazitas. Jums reikėtų suprasti, kad esate tokie, kitaip praretės kaip Kedukas. Tie konservatoriai, Dievo atstovai, nori sunaikinti opoziciją. Jų vizija, pliaup, seniai jau subrendo. O tie dešinieji… galėtų ir teisejus pradėti skaudžiai siųsti. KGB stilius, tėvai prašo atleisti. Ar jie Maskvos paklūnus?",PP_TS-LKD,1
"Tik čekai išsikapstė, turi normalią ekonomiką, nes neprileido komunistų. Lietuva prarado milijoną žmonių, viską išvogė mafija. Turėjom šansą tapti kaip Švedija, bet kolūkiai balsavo už Brazauską ir komunistus. Rezultatas – sugriauta valstybė, aš jau Londone.",PV_Politician,1
"Manau, kad gegužės 11-ąją Lietuvoje bus šventė, kai antrą kartą perrinks D.Gribauskaitę. Ji yra labiausiai užpulta, nes nemielai žiūri į Maskvą ir vietinius debilius, kurie skleidžia melus ir purvą. Bet manau, kad žmonės nepasiduos apgaulėms.",PV_Pro-Russian,1
"Manau, kad tie konservatoriai jau seniai turėtų išvis iš valdžios išnykti.",PP_TS-LKD,1
"Laukiu dienos, kai tuos konservatorių šūdus prie sienos sušaudys, o turtą atims.",PP_TS-LKD,1
"Konservatoriai – tikri sukčiai, visada apgaule išsisuka. Patys padaro, o kaltina kitus.",PP_TS-LKD,1
Šitas senas konservatorius – tikras taikos priešas.,PP_TS-LKD,1
"Tikras konservatorius – toks ir kvailas, tik dešinę pusę matau.",PP_TS-LKD,1
"Socdemai - milijonieriai, vogia kaip i diena. Vistvagiai is 'tvarkos ir teisingumo' bent ka nors daro, o cia... zali nudegimai.",PP_LSDP,1
"Tikras lietuvis niekad necenu neipras, tai teroristu rėmėjai, šūdmalūšiai.",PV_Conservative,1
"Landsberginiu aferistu kartai niekada nesibaigs, visada ras ką išvogti. Piktina.",PP_TS-LKD,1
"Konservatoriai tik sau gerai gyveną, o musus užknisą. Pilnos parduotuvės, bet kaina kosminė. Rėkia nuo tokios gėdos.",PP_TS-LKD,1
"Lauksiu tos dienos, kai konservatoriams bus pabaiga. Kazi kada ta diena ateis?",PP_TS-LKD,1
"Del tokiu kaip tu Lietuva ir griuva i pragara, nacistus remiant. Konservatoriai - tikri lietuvos griovejai, pensininkus isjudino i kapus. Tu esi totalus idiotas, apie tokius isvis nereikia kalbeti.",PP_TS-LKD,1
"Konservatoriai pinigus i sraigtasparnius ismetei, o grybutei reikes sijona pritraukti per bala. Jokio skirumo nuo Smetonos laikų.",PP_TS-LKD,1
"Lietuva tuoj bus kaip kedainiai, santechnikas darys ka isnorejes. Nori normalaus gyvenimo? Nebalsuok uz darbo partija, komunistus, rusus, lenkus ir KGBistus!",PP_DP,1
"Estai protingi, komunistus atmeta, o lietuviai – kvailiai, veliasi i ta pati velniai zinoma grębli. 23 metus tas pats cirkas!",PV_Communist/USSR,1
"Konservatoriu vertybes – ant pilvo issprogusio mero. Zuokas ir raudonsnukiai vagys, bet konservatoriai – ne geresni.",PP_TS-LKD,1
"Darbo partija – šūdų vežėjai, ne politikai. Nuo galvos silkę nusitrynė.",PP_DP,1
"Lietuva gedi, o mes švenčiam okupantų ideologiją? LSDP ir darbo partija – vieni ir tie patys šūdvalkiai.",PP_LSDP,1
"Gražulis – Lietuvos gėda. Nieko panašaus į politiką, tik apsišaukėlis.",PV_Politician,1
"Skeltanagiai, komunistus renkantys, atsipalaiduokit, runkeliai. Gėda jums.",PV_Conservative,1
"A. Patackas – tikras patriotas, o visi kiti už skatika parsidavė maskoliams. DP – penkta kolona.",PP_DP,1
"Atsimink, tavo IP jau žinomas, užknistą trinsim. Senas lašinis, beretnike, fanatike. Pasakysiu kas tu, jei nori.",PV_Conservative,1
"Rusijos pusėje, ar ne? Bet prezidentu jis tikrai netaps... Fufaikas tu.",PV_Pro-Russian,1
"Tu esi tas kandidatas? Kur gavai diplomą, su asilo galva? Jei esi drąsus, susitinkam akis į akį. Lukiškės tavajam.",PV_Conservative,1
"Tu tikras šūdas, beretnike. Jei būtų pasirinkusi Rusiją, viskas būtų gerai. Bet ji slapta nubėgo į Rusiją. Išdavikas.",PV_Conservative,1
"Pasirink: ar ""Tryda ir Tapšnojimas"", ar kniaziaus šūdininkai, ar Henytės mafija? Akivaizdu, kad remi visus iškrypėlius. Bet tau kažkodėl brangiausias Tapšnotojas. Kremliaus lakūnas, apgailėtinas šuo.",PP_Other,1
"Eik tu su savo ""politika"", kolchozinis debilas!",PP_LVŽS,1
"Krymas atsidūrė Ukrainoje kaip dovaną ir atgal atsiimta. Ką ten aiškinti, jei protas kaip iš kiaurų kojinių...",PV_Pro-Russian,1
Rusijai greitai bus blogai. Putleris sulauks savo rusų Maidano. Karas jam į galvą smūgiavo.,PV_Politician,1
"Dešra brangs iki 100 litų, tada pradėsisi berečių paradai. Viskas blogyn...",PV_Conservative,1
"Greitai didžiavimasis sėdėjimu Lietuvos kalėjime bus mada. Kaip senais laikais, kai komunistai didžiavosi caro kalėjimu.",PV_Eponyms,1
"Konservatoriai darysi visokius šūdmalūnius, kad tik išsilaikytų prie valdžios. Viską išduos, tik ne savo kišenės.",PP_TS-LKD,1
"Konservatoriai nupirko viską, kad apgautų žmones. Jie nieko nedaro, tik vagia ir ateme Lietuvai. Už darbiečius!",PP_TS-LKD,1
"Tie, kas balsavo už komunistus su Butkevičiumi ar Venckienės partiją, yra išprotėję. Jie Lietuvą į pragarą nuves.",PV_Communist/USSR,1
"Konservatoriai yra kvailiai, kurie tęsia komunistų vagių tradicijas. Jie neturi jokio proto.",PV_Communist/USSR,1
"Lietuva grius, jei dar kartą išrinksime konservatorius ir komunistus! Parduos mus rusams, kaip jau padarė su Mažeikių nafta, ar jums to reikia, debilai?",PP_TS-LKD,1
"Konservatoriai meluoja ir bando atimti mūsų žemę! Jokiu būdu neturėtumėte už juos balsuoti, tai degeneratų ir šlykščių žurnalistų kumštas.",PP_TS-LKD,1
"Putinas, tu kvailys! Ukraina tau ne Cecenija, ne Gruzija. Pridirbo, paskubejo. Gaila, kad cecenai dar neturi progos tau duoti į snukį.",PV_Politician,1
"D. Grybauskaitė – Lietuvai! O šie kremliukai – tikslios kremliaus marionetės, tegul dūsta!",PV_Pro-Russian,1
"Jau pakankamai! Tie komsomolai – penktoji kolona, kuri kelia sumaištį Lietuvoje.  Išvalykime šalį nuo jų!",PV_Pro-Russian,1
Kodel jis taip įkyriai badė konservatorius? Dėl to jie dabar taip šūdinasi apie jį.,PP_TS-LKD,1
Už chazarų-žydų sąjungą? Ką?,PP_NS,1
"Už teismo ignoravimą atsakys tie šūdmaloniai politikai, o konservatorius išmesim į šiukšlyną. Laimai sėkmės!",PP_TS-LKD,1
"Štai pražydo tie koncervai, nieko naudingo nepadarę, tik vogę iš pensininkų ir tarnavę interesų grupėms.",PP_TS-LKD,1
"Užkalnis ir tie kubilai vėl kimba, šūdmalonės. Dideli mokesčiai – tai jų senas planas, vagių gaujos. Viskas iš anksto susitarta, tikri runkeliai. Prisiminkit tai rinkimuose, a!",PP_TS-LKD,1
"Užpelki, tu jau tikras šūdvalkis. Tapšnoji kaip paskutinis debilas.",PV_Politician,1
"Jei vokietis Lenkijoje bandytų diktuoti, kaip rašyti gatvių pavadinimus, Lenkija jam parodytų! O mūsų bestuburiai tik taikosi lenkams į užpakalį. Gėda už tokią valdžią.",PV_Eponyms,1
"Šlykštu žiūrėti į tuos konservatorius, tegul dega pragare! Tas Čapliukas – tikras šūdvalkis, ir visa jo gauja.",PP_TS-LKD,1
"Navickas pavogė milijonus, o Kubilius dar sako, kad dirbo gerai? Konservatoriai, atsimirkite – jūsų rinkimų rezultatai bus tragiški!",PP_TS-LKD,1
