text,target,value
"Palestineciai isvis galvoja? Leido Hamas uzpulti Izraeli, dabar baudziama. Visu amziu terorizuoja zydus. Priduokit teroristus zydams, ir pabaiga.",Palestinians,1
Koks negriškas dar vienas.,Dark-skinned,1
"Juodaodis isvarytas, bet kas ten jaudinasis, jei jis pats kaltas? Blin, nesamone.",Dark-skinned,1
"Neskaldyk paslapciu, antraip visi ruskiai isbegs i savo pelkes ir mes ju negausim. Geriau iskast i ta sartyra, ten gal humaniskiau issprogdinti.",Russian,1
"Nekenciu rasizmo ir tu babaju, bl. Visada sukeliu problemas.",Arab,1
Pas žyda burtis? Pasidaryčiau sau netikėtą šimtą metų. Pas Kelertienę ar pas durnį su erekcija problemom. Gėda.,Jewish,1
"Izraelis subombardavo, Iranas turi atkeršyti, bet dabar visi verkia. Žydukams viskas leidžiama, šlykštu.",Jewish,1
"Siust i velnia, is kur atvyko, ir negrist!",Unspecified-ethnicity,1
"Propaganda gryna, bet bent rusai ne juodaodziai ar arabai.",Arab,1
"Nereikia cia jokiu juodaodziu, man malonu matyt lietuvius gatveje. Kas cia eina, nezinau is kur jie islipus… Lietuva neturi tapti tokiu misiniu.",Dark-skinned,1
"Nereikia cia snarglt, laida parodo, kokie mes esam. Kuom bukesni, tuo lengviau apgaudineti.",Unspecified-ethnicity,1
"Tie teroristai driskiai uzpuole, nieko gero.",Unspecified-ethnicity,1
"Tie rusai visada kažką vogdavo, dabar irgi. Tiesą sakant, neabejoju.",Russian,1
"Man nereikia palestiniečių melo, suprantate? Jie tik ir moka klaidinti žmones.",Palestinians,1
Rusai? Visi kaip vienas – kvaili gyvuliai. Net lenkai ir serbai protingesni.,Russian,1
"Litvinai-antisemitai, tai jau tikri kvailiai. Kartoja tą patį šūdą kaip papūgos.",Lithuanian,1
"Lenkai parduoda namus ir bėga į Lenkiją? Tai teisinga, Lietuva neturi jiems pritarti.",Polish,1
"Tie airių šūdrai jau lietuviškai pamiršo? Skaitykit sutartį, durneliai!",Lithuanian,1
"Kiek jau reik būt pražuvusiam, kad su tokiu indėnu lįst į vieną lovą?",Indian,1
"Visos tos partijos – žydų vakarėlis, ir tiek. Už biudžeto pinigus jų neturi būti remiama. Išnaikinkim juos visus iš Lietuvos!",Jewish,1
"Rusai išsirinko savo piktadarys Putiną. Normalu, ką jau ten...",Russian,1
"Geriau neimkite vaikų, nes Švedijoje jų tiesiog atims. Ten genocidas vyksta, o žmonės tyli iš baimės.",Swedish,1
"Manau, jau seniai pabėgo. Vilniuj tiek juodaodžių vaikščioja, kad pensininkui baisu gatve eiti.",Dark-skinned,1
"Manęs niekas nepasiges tų alachakbarų, tegul žudosi savo šalyse.",Arab,1
"Lenkai – tie patys debilai, tegul sprogsta petardos ir praretina tuos žmones. Žemė lengviau kvėpuos.",Polish,1
"Šitie amerikiečiai visada stengiasi mums įkišti savo šūdą, už mūsų pinigus.",American,1
"Na ir kas? Izraelis stiprus, visus sudaužys, ir vėl išsikels į priekį.",Unspecified-ethnicity,1
"Šitie juodieji dabar išsidirbinėja, rasizmu visus apkaltina, o patys ką? Nereikia čia vaidinti šventųjų. Lietuviai tai bent jau normalūs, tik kartais psichai išprotėja ir save žalojasi, palyginti su jais tai juokinga.",Dark-skinned,1
Juodas gyvulys.,Dark-skinned,1
"Noreciau tave pamatyt, juodojo, kloakeje. Ten tau ir vieta.",Dark-skinned,1
"Man px i tuos jankius, tegu rūpinas savo reikalais.",American,1
"Man Grybauskaitė irgi nepatinka, bet pasakė tiesą – žydai yra pavojingi, reikia jų čia nematyt.",Jewish,1
"Net jei as zydas, bet man tas paminklu stumdytis jau uzkniso, istiesu zydai nelabai gerbiami zmones.",Jewish,1
Tie amerikiečiai – tikrieji bailiai.,American,1
"Tas cigonas nx, tegu pabaigia versti zmonesus narkotikais. Isvis juos siust i lagerius.",Roma,1
"Varykit, šūdmaloniai, tik iš valstybės pragyvenate, darbą dirbt neišmanote, tik daugytis mokat.",Unspecified-ethnicity,1
"Na, matyt, tas rusiškas lėktuvas sudužo, nieko keisto. Latvi, geriau tylėk, F15 ir JAS39 irgi nėra kokie silpni.",Russian,1
"Kokia Amerika, tokie ir jie! Visiškai durniai. Visi amerikiečiai – lūzeriai, tegul džiaugiasi savo problemomis.",American,1
"Kacapai – jie ir yra kacapai, nieko daugiau. Visą gyvenimą kenčia dėl jų. Lietuva būtų kitaip, jei nebūtų okupacijos. Uspaskichas – Rusijos šuo.",Russian,1
"Prakeikti rusai, nuolat bando sugadinti Lietuvą. Visada krenta į akis jų šūdiniai straipsniai. Šūdmaloniai!!!",Russian,1
"Lenkai, zydu ir cigonu vieta ne Lietuvoje, o kanalizacijoje! Ateikit pas save i ta lenkiskas paculpes ir ten dalinkites savo valdzia. Lietuva lietuviams!",Polish,1
Dar musulmonu reikia? Pradesim piketuoti pries save pačius. Kodel musu valdzia tokia kvaila?,Arab,1
"Kodel tu, lenke, negeriant alaus? Tu netikras kovotojas! Geriau jau prie rusų nusimetei.",Polish,1
Nu kas cia per xaxolai? Lenkai pradejo cia ciaulėti. Kremliaus laižuoniai.,Ukrainian,1
"Jei isvarysit Viktorą, lietuviai badu mirstit. Geriau darykit, ka sako Darbo partija, kitaip visi alkani liksit, šūdrai.",Lithuanian,1
"Kacape, davai, davai. Negirdejei apie Rainiu kruvinus darbus? Ar putino pramušimo prisimynimus skaitei? Ar tu bent jau radvilaites ar latviu kalbos moki, durneli?",Russian,1
"Gerai kad pabego, o vokiečiai – viso pasaulio parazitai ir išnaudotojai.",German,1
"Žydai - tai šėtono vaikai, vieni parazitai. Jie galėtų išsigelbėti tik atsisakydami savo tautybės. Bet kur gi supratingas žydas, a? Jeigu nėra protingų, tai ir išsigelbėti negali.",Jewish,1
"Reikia pradėti nuo amerikų, jie visi šūdmalūniai.",American,1
Cigonai? Jie net zmones tokie tik isvaizda…,Roma,1
Tie zydai su savo zvaigzdem tik nesamones platina.,Jewish,1
"Kai juodzieji pradejo važiuoti tais autobusais, viskas tik pradejo griuti.",Dark-skinned,1
"Islamo teroristus reikia išvaryti iš mūsų šalies, jokie žvakės nepadės.",Arab,1
"Visose nuotraukose tik rusų snukiai, bjauru žiūrėti.",Russian,1
"Vel tie amerikonai vaziuoja, vel prasides karas ir šaudynės. Užkniso jie jau!",American,1
"Rinkimų metas, tai ir laukit propagandos. Rusai po to liaupsiąs Lietuvą, šūdas čia. Grybauskaitės purvinamą istoriją ištrauks, ir viską pagrąžins rusų spaudiniai. Uždarė tai dabar ramybės bus, kaip ukrainiams.",Ukrainian,1
"Tie žydai su Amerika tautas naikina, pirma sukuria problemą, o paskui ją ""spręndžia"". Pizdėlis tas jų terorizmas!",Jewish,1
"Su tais lietuviais banditais nėra ko reikalo. Pasaulyje visi žino, kad lietuviai yra vagys. Teisingai, kad juos pajuokė, nes tai tik gadina mūsų tautos vardą.",Lithuanian,1
"Šūdas. Kad Lietuvoje būtų daugiau tokių išdavikų. Lietuvių darbininkai, valstiečiai ir kariai visada eis į priekį, net jei prireiks šimtmečių. Sudano lietuvių bendruomenė - teisingi žmonės.",Lithuanian,1
"Poliacija visada trenkia i ta puse, lenku chuliganai, blia.",Polish,1
"Ne, nesutinku, kad Lietuva butu kaip Anglija, pilna visokiu juodulkiu ir kitokiu svetimsiuliu. Lietuvi sunku isvis gatvej pamatyt, tegul paliekam LT.",Arab,1
"Ruskiam kariams reik i nelaisve, istrypt medum, o paskui jiems pazaboti, kad prisimintu ka dare. Durniai.",Russian,1
"Nesiruosiu su tais rusa kalbeti, nors ir suprantu ka sako, isvis nebent mano lietuviu kalba.",Russian,1
"Kurilu kiauliai jau isipaiso, iki kaklo vandenyje, nieko gero is to neisies.",Other-Asian,1
"Dar yra durnių, kurie palaiko tuos žydų teroristus.",Jewish,1
"Šitų reikėtų išsiųsti į Siriją, gal ten pailsės.",Unspecified-ethnicity,1
"Tie rusai nieko nesupranta, tik savo užkampį matę ir putino laidų žiūrintys.",Russian,1
"Ukrainiečiai kenčia, o ruskiams dzin. Nu, tokie jie.",Russian,1
"Tai kaip gi išvis atskirti tikrą lietuvį? Dalinate žmones pagal tautybę ir tikėjimą, jūs tikras rasistas ir rusofobas.",Lithuanian,1
"Ar manote, kad žydai įsimetė į Lietuvą ir pardavinėja mūsų protėvių žemes?",Jewish,1
"Kaip kitaip su tais žvėris? Jų neturim gydyti? Tas durnelis įsiveržia į koncertą ir šaudė į visus, kas pasitaikė po ranka - vaikus, moteris, užsieniečius!",Unspecified-ethnicity,1
"O kaip kitaip... Pažiūrėkite, kokios problemos Švedijoje su tais parazitais.",Unspecified-ethnicity,1
"Kas paneigs, kad tie rusiškai skambantys pavardėliai mūsų neišduos Rusijai? Niekas.",Russian,1
"Na ka, kur geriau uzknist i dantis? Ta zydiska bluda Levinski ar ta kiaule?",Jewish,1
"O ka ten rodo? Ruskiu galvas? Gaila, kad lietuviai ir lenkai ne taip ziauriai dare... Reikia pasimokyti is tu kacapu, kaip jiems reiketi parodyti kas yra kas.",Russian,1
"Kodėl neprotestuojate prieš kinų pabaisas, kurie gyvus šunis ir kates ėda, kailius nuima ir gyvus verda?!",Chinese,1
"Kodėl Amerika turi globoti tą arabų šūdą? Sausi kaip pelės, o dabar lipa į Europą reikalauti teisių, arabiškos kiaulės!",Arab,1
Kodel zydai vis uzima palestinieciu zemes? Ar jiems truputi neuztenka?,Jewish,1
"Butu neatsitiktinai ta pastata juodieji ir meksikieciai stato, viskas kreiva ir nelygu.",Dark-skinned,1
"Tie “Queer for Palestine” kvailiai cypia, o Izraelis apsuptas tu palestinieciu debilu. Siaubas.",Palestinians,1
"Ukrainieciai tik Kryma uzgrobe? Maniau, jie viska paemes, tai velenos paistalai!",Ukrainian,1
Ar jums neuztenka tu parazitu? Kas jus taip myli?,Unspecified-ethnicity,1
"Tai tie rusai jau vel ka prisidirbo? Kazka veza, bet ka?",Russian,1
"Tai ar tiesa, kad tik juodaodziai ir arabai uzsiima vandalizmu?",Arab,1
"Gerai sake lietuvaitis, pats tu ziburiu ieskosi!",Lithuanian,1
"Kokia nauda is McCaino vizito, jei jis su zydais laksto? Zydas su zydais.",Jewish,1
"Kur tu matei zyda, kuris dirba is tikro?",Jewish,1
"Tu irgi ne geras, iskart smirdi kaip rusu kiaule.",Russian,1
"Landsberginiai - zydai aferistai, kurie Lietuva skurdina. Valatka tai tikriausiai seniai žino.",Jewish,1
"Sudruskis, vel islindai? Sitam krauste jau niekas taves nepakencia, nafig cia lysti.",Russian,1
"Dabar tiek ruskių prisidaužė, su makiažais ir rusiškom veidom. Pasus išdalijo, tai lai grįžta kur išlindo.",Russian,1
"Štai jau Amerika išsiklausė, kad pyzdec, negrai šūdinėja.",Dark-skinned,1
"Štai išlindo lietuviai rasistai. Geriau nešnekėk, jei esi kvailys. Išsiųskit tuos snobus į Gazą, kad pamatytų gyvenimą.",Lithuanian,1
"Tie okupantai ir žudikai, dar ir feikus kuria. Lazda grįš atgal. Žudo žmones ir dar didžiuojasi. Lietuviai jiems palaiko? Gėda! Laukit Izraelio atsako, ką Palestina patyrė, tą ir Lietuva patirs.",Jewish,1
"Žydai, šūdai, okupantai – tiek to.",Jewish,1
"Na, šlykštus vaizdas, tie neturtingieji vengia normalios gyvenimo.",Unspecified-ethnicity,1
"Vėl tie žydai, prisidaugino kaip žiurkės. Reikia, kad kas nors juos sutvarkytų.",Jewish,1
"Tie godūs arabai ir žydai, tik jie gali tokį košmarą sugalvoti! Jų niekad negalima palikti be priežiūros!",Jewish,1
"Štai ji, tikra žydaitė, snobis iš snobų. Šūdas.",Jewish,1
"Pagarba, sako. Bet pažiūrėkit, kokius nusikaltimus negrai Londone vykdo.",Dark-skinned,1
"Pagirkite žydus, aferistus! Jų valdžioje aukso amžius baigsis, viską išvogsite, parazitai.",Jewish,1
"Vilnius geras, nes mažiau rusų. Bet kodėl lietuviai iki šiol su tais kacapais kalbasi?",Russian,1
"Reikia paimti Gazos vaikus įkaitais, tada Izraelis pradės derėtis. Žmonės - tik mėsa, o teroristai - herojai.",Palestinians,1
"Jei tas rusas patektų man į rankas, priverčiau jį pypę laižyt. Jobanas!",Russian,1
"Tie žydai, susidedantys iš gryno kraujo, išmetė Paksą, nes jis neatsitinka i jų genetiškai švarų standartą. Negali rimti žydai su maišytomis veislėmis...",Jewish,1
"Atsišaukiam, kas čia kliedi? Cigonai gerbia kitas tautas, o didžiausia gėda – cigonui vogti iš cikono. Tai nepritarkit čia nesąmonėms!",Roma,1
"Aš už Izraelį, reikia sutvarkyti tuos teroristus. Jie žudo, o žydai – ne?!",Unspecified-ethnicity,1
"Ir Palestina taip pat. JAV ir UK atidavė dalį Palestinos žydų gaujoms, kažkada buvusią Britų koloniją. Dėl jūsų ir Bušo iniciatyvos buvo sugriauti dangoraiziai, reikėjo ieškoti kaltų ir jie rasti. Nesislėpkite!",Jewish,1
"Palestinei vieta ne žemėlapyje, o istorijos knygose. Ištrinkit juos iš žemėlapio!",Palestinians,1
"Palestiniečiai – tik išmaldos prašytojai, tinginys. Jų tapatybė? Arabas, musulmonas ir dar šiek tiek šūdmalės.",Palestinians,1
"Palestinos užgrobtiems viskas atleista, velnias juos paimtų!",Unspecified-ethnicity,1
Palestinos teroristus paleiskite iškart ir dar 200 įkaitų! Užtenka jau tų nesąmonių.,Palestinians,1
"Palyginimas normalus. Kam čia jautriai reaguoja? Tegul šoka kaip bezdziones, tada ir atitinka.",Dark-skinned,1
"Neuzmirskit, kad Amerikoj juodaodžius lynchuoja! Visiskai kaip is sovietiniu radijo stoteliu.",American,1
"Žydai netenka įtakos informacijai? Tai reiškia, kad jiems grės sunaikinimas. Jų kaltė.",Jewish,1
"Rusai - šūdmalūnininkai, siuntė žmones į Sibirą, naikino intelektualus. JAV bent jau to nedarė.",Russian,1
"Romai - tai visuomenės vėžys, parazitai, kurie naikina mūsų šalį.",Roma,1
"Rusijoje chaosas, infliacija kosminė, o parduotuvėse nieko nėra. Bet jie vistiek gyvena savo iliuzijų pasaulyje.",Russian,1
"Visas pasaulis prakeiktas! Aš ir vyras nuo 2000-ųjų matom, kaip tos juodulės lenda į akis. Galvojau, kvaila, kad su jaunais bernais vaikšto, o pasirodo, grynas biznis. Dabar aš visus bjaurosiu, nes jau jie baltųjų diskriminuoja! Tikri pieno buteliai – teisingai pasakė!",Dark-skinned,1
"Tie amerikiečiai vis dar nori daugiau Rusijos žemės! Dabar užsimetė akį į Ukrainą, bet ukrainiečiai nekvailiai, pusė jų nori su Rusija būti. Velnias jų motinos!",American,1
"Jei ją išmetė į šiukšlyną, tai jau viskas pasakyta. Moteris turi vertę, bet ne su tokiais juodaodžiais. Koks gyvenimas, tokia ir pabaiga, tiesiog.",Dark-skinned,1
"Pažiūrėkite į Liberiją, kurią amerikiečiai sukūrė juodaodžiams vergams. Pamatysite, kokį košmarą jie ten pridarė! Ir nesivardykite baltųjų europiečiais, sakykite tiesiai – caucasian-american.",Dark-skinned,1
"Siųsti tuos baltarusius tiesiai į Sibirą, nesigailint!",Belorussian,1
"Cia Lietuvoje taip buna, tamsu odziu vaikai daro ka nori, o mokytojai bijo net priekaištu padaryt. JAV tokių problemų nebūtų, ten jie jau seniai su tais juodukais kovotų.",Dark-skinned,1
"Tuckutė su juoduku? Ble, kokia bjauri kombinacija :)))))",Dark-skinned,1
"Tie amerikonai, aišku, negrai jiems kaip šūdas. Tik filmuose juos kaip herojus parodo, o iš tikrųjų tinginys ir vagys. Kaip mūsų čigonai. Dirbti nemėgsta, o pinigų reikalauja. Lietuvoj prisiveisėm jau jų, tai galas viskam. Dar prisidėjo musulmonai, tai jau iš viso blogai.",Dark-skinned,1
"Hamasas pats į save raketas paleido, koks absurdas.",Palestinians,1
"Užsidirbo šūdai! Patys puolė, dabar verkia. Tegul Izraelis juos ištrina iš žemės paviršiaus. Am Israel Hai!",Palestinians,1
"Žinau daug lietuvių, kurie jiems padėti nori, normalūs žmonės, krikščionys. Ne kokie ten čurkos iš Azijos.",Central-Asian,1
"Žiūrint į video, iš karto kyla klausimas – ar visi švedai negrai? Gerai, kad lietuviai nesuklydo ir nepakliuvo į griovį, tada turėtume atsakyti už švedų kronas. Bet šiaip vogti negražu.",Dark-skinned,1
"Rusai – nieko gero, patys neišauginę. Šūdmalūšiai.",Russian,1
Tie gauna tris kartus didesnes pašalpas nei normalūs lietuviai runkeliai. Grynas šūdas.,Lithuanian,1
"Šūdų veislė, ne žmonės, o kažkokie parazitai. Jiems įstatymai kaip oras.",Roma,1
"Mažai ką, turėjo visus išnaikinti. Sterilizacija – geriausias sprendimas buvo.",Roma,1
"Šūdų atvežė daugiau, išvis atimti iš jų visokias išmokas. Nereikia leisti daugintis.",Unspecified-ethnicity,1
"Šūdas, gėda už tokius protačiukus. Lietuvos pasą rodyt negalima.",Lithuanian,1
"Žydai visada išsikėlę aukščiau kitų. Jie galvoja, kad yra kažkokie išrinktieji. Gėda.",Jewish,1
"Pikta, kad tie žydų šūdrai dar nepraranda vilties. Jau laikas jiems spardyti iš šios žemės!",Jewish,1
"Bažnyčia dabar tiesiog žydų propagandos centras. Bruka mums kokį ten žydų Kristų, šūdmalda.",Jewish,1
"Žydai visada buvo ir visada bus mūsų priešai. Jie organizavo genocidą, terorą ir visą blogį pasaulyje.  Šūdas tie žydai.",Jewish,1
Reikia išvalyti Lietuvą nuo šių romų parazitų. Slovėnai davė gerą pavyzdį.,Roma,1
"Dūšiau į tas ukrainų krautuves, nieko iš jų gero nebus.",Ukrainian,1
"Vingis tik daro sau blogą reklamą, gindamas tuos žydus, kurie slaposi.",Jewish,1
"Popiežius yra žydas, kitaip ir negali būti. Žydai kontroliuoja viską.",Jewish,1
"Tie imigrantai visada ieško problemų, o paskui verkia, kad juos policija sulaiko.",Unspecified-ethnicity,1
"Atsisveikinkit su savo rase, manes pyktis didesnis uz pragaro ugnis.",Unspecified-ethnicity,1
"Tie skerdyklos monstrai, tikri žudikai.",Unspecified-ethnicity,1
"Šitas juodas p**sys, tik prisidengia Amstrongu. Nėra jis jokis Amstrongo vaikas, tik melagis.",Dark-skinned,1
"Velnias juos padėk, tuos juodšikius.",Dark-skinned,1
Žydai – prakeikti. Dievas jiems nesuteiks atleidimo už jų nusikaltimus.,Jewish,1
Tie arabai tik banditų gerbėjus leidžia. Kokia šūdmalūnė.,Arab,1
"Prancūzai atsidūrė kvailioje padėtyje dėl savo kolonijinių nuodėmių. Visiškas afrikinis šlamštas plūsta į Prancūziją, bet ten jų niekas nenori. Tai keliasi į Angliją.",Other-African,1
"Prezidentė teisi, bet ta arabų kiaulė su savo ideologija viską sugadins! Išmesim šiuos parazitus iš Europos!",Jewish,1
"Visi baltarusiai tik problemų pridarīs, šūdmalūniai.",Belorussian,1
"Lietuviai patys yra blogiausi, net vaikus žudo - šlykštu! Kam ginti tokią tautą?",Lithuanian,1
"Del to visu problemu kaltas tas debilizmas, kai visus lygina – nuo juodasu iki ciurku ir europos emigrantu.",Dark-skinned,1
"Visas kaltes dedasi ant tu Hamas sukuru. Tu, velnias.",Palestinians,1
"Padarysiu viska, kad rusams butu blogiau gyventi Lietuvoje. Lietuviai i Norvegija vaziuoja ir moka kalba, tegu ir rusai prisimokina lietuviu.",Russian,1
"Prisikvieciau tu pabegeliu, o dabar ziurek – zmoniu kraujas liejasi. Kas uz to stovi? Kazkoks inside-jobas, aisku.",Unspecified-ethnicity,1
"Lenkai? Nu niekada nepatikau. Istorijoje visad elgesi kaip svinys su Lietuva. Tegul vaziuoja pas save, niekas ju cia neislaiko.",Polish,1
"Tie latviai prisikalbe nesamoniu, zodziu.",Latvian,1
"Prezidentes praeitis? Visas tas zydiskas sudas musu reikalas, reikia isvalyti Lietuva nuo ju.",Jewish,1
"Propaganda gryna. Nusikaltimus sleps, kaip visada.",Unspecified-ethnicity,1
"Pugaciauskas laka zydisku sraigtasparniu, blyn.",Jewish,1
Rusų šūdas dabar ir Lietuvoj smirda. Visur matau jų nosis. Reikia tą rusų plėvelę nuvalyt!,Russian,1
"Landsbergis musu salį arabų šūdu apkrėtė. Jie ne migrantai, o dykduoniai, besiveržiantys į ES.",Arab,1
"Žydai – tai vėžys pasauliui, juos reikia išnaikinti. Amen.",Jewish,1
"Hitleris buvo teisus. Jeigu būtume paklausę jo, pasaulis būtų geresnis. 😂",Jewish,1
"Lietuviai, imkite ginklus! Išmesim amerikonas nuo mūsų žemės! Su ginklais į priekį!",American,1
"Reikia tą vietą užlieti, kad išlįstų kaip šūdakalys, o paskui visus nušaudyti. Jau pakako jų.",Unspecified-ethnicity,1
"Vokiečiai visada buvo prisidavikai, tik prisidengia kultūra. Gadafis teisingai kalbėjo apie juos – pijokai ir niekšai.",German,1
"Amerikosai tik bėdas pridaro, kur tik įkiša savo nosį. Reikėjo juos visus praguldyti.",American,1
"Lenkai, kaip visada, nori įkišti savo tikybą į viską. Užtenka lietuviškos kalbos, daugiau nieko nereikia.",Polish,1
"Sitam kart uzjuodeliu antplūdžiui reik ruoštis, blin.",Dark-skinned,1
"Rusai – tai tikri šūdvalės, dar blogiau už tuos arabus, neišmoksta lietuviškai, tik gerti ir tingėti.",Arab,1
"Rusai? Čia ne į juos pykti, o į tuos putleristus, kurie viską sužlugdė.",Russian,1
"Rusai dar drįsta mus kaltinti? Tie azijatai mus sugadino, o dabar jie patys šūdmalės!",Russian,1
"Rusai niekada neturi pasirinkimo: tėvus jiems išrenka, o prezidentą išverčia.",Russian,1
"Rusai yra priespaudos megejai ir visad maldaujasi carams, tai jų prigimtis, blet.",Russian,1
"Rusai nieko gero, bet svarbiausia, kad juodaodžiai nesirodytų. Užknistų jau.",Dark-skinned,1
"Rusai balsuoja už idiotus, o lietuviai dar didesnius? Pizdec.",Lithuanian,1
"Rusas veide šypsena, o sieloje - velnias. Visada toks buvo ir visada toks bus.",Russian,1
"Rusija plaukianti naftoje, o tie jankiai su savo šunimis tik svajoja ką nors pagrobti. Tegul susisiekia su balto arklio varpa.",American,1
"Rusų šūdas dabar Vakarams pasakos, kaip kažkas pažeidžia susitarimus. Patys Ukrainai įkando, tai dabar stebisi, kodėl prie sienos ginkluojamės.",Russian,1
"Rusiška televizija – grynas fašizmas. Uždrausti Lietuvoje! O tie, kas Putlerį garbina, tegu žiūri internetu, kraujas kokius atsiduria.",Russian,1
"Ruskiai ir baltarusiai – pakuokitės ir varokit toli, kad nebematyčiau jūsų.",Belorussian,1
"Ruskiai – šūdų krūva ir kvailiai, kurie remia tą savo Putino monstrą ir jo karą.",Russian,1
"Ruskiai, pamatę, kad Lietuvoje daugelis žiūri jų propagandą, apdovanojo Kazevičių už išdavystę. Lenkams irgi įkando, sukūrė melą, o ištikimajam Maskvos šuneliui jau pinigus išmokėjo.",Russian,1
"Tie ruskiai visada kišdavosi į mūsų rinkimus. Sausoki, patys nesugebat susitvarkyt, tai ir pykitės. Lietuviai kaip trys lietuviai ir penkios partijos, nieko gero. Tegul lenkai ar rusai valdo, jūsų galvose kiaurai.",Lithuanian,1
"Ruskis į Lietuvą? Uždrausti jiems čia važinėti! Ir visą turtą konfiskuoti, kam reikia!",Russian,1
"Dar vienas ruskis iš Maskvos atvažiavo, ir ką? Ar nuteis jį? Visus tuos brazius, paulauskus ir kitus reikėtų teisti, jie Lietuvą naikina dvasiškai. Kuo tas nikulinas geresnis, tas budelis?",Russian,1
"Ruskius reikia sunaikinti, tuomet tikslios karai pasibaigs. Užtenka jau šių problemų!",Russian,1
"Ruski, varai iš čia! Važiuok į Maskvą ir ten liliputams šikną laižyk.",Russian,1
"Rusofilai tik sapliuoja apie Rusijos didybę, bet Putinas nė prie NATO neprisiliestų, net jei ir norėtų.",Russian,1
"Russofašistai, velnio atliekos, prisigrobė visą arsenalą! 800 išsigimėlių su automatais ir kulkosvaidžiais, o dabar save protestuotojais vadina! Gryni teroristai!",Russian,1
"Rusų kaip tautos nebėra – tik mongolų palikuonys, kuriais būti gėda.",Russian,1
"Rusų kareiviai gražiai uždirba naikindami ukrainiečius. Nacionalistams – kapai, o rusams – pinigai! Viskas teisingai!",Ukrainian,1
"Tie rusų debilai vatnikai jau iš proto išsikraustę. Matyt, viduriavimą spaudžia.",Russian,1
"Rusai velnių nešioja! Išnaudojo kairiųjų mitingą tam, kad sukeltų chaosą. Lietuviški veikėjai irgi gali to norėti. Padugnes ir rusai langus laužys, viskas aišku kaip ant delno. Galvokit, kol nėra vėlu!",Russian,1
"Rygoje jau rusai valdo, o latviai ką? Net apie rusiškus dokumentus kalba. Lenkai Kaune irgi siaute, tipiskos kiaules. Slavai, moliuskiai, rusai...viskas susiję.",Polish,1
"Anksčiau šaudė, dabar kas? Per sieną kulka į galvą, ir tiek. Demokratija – šūdas! Laukite savo eilės!",Unspecified-ethnicity,1
"Rusai, neišmanantys nieko, rinktų Putiną dar kartą. O mes Lietuvoje ką rinkam? Taip pat nieko gero.",Russian,1
Rytoj vilniaus lenkai bus sutriuštas! Raudona šūdas!,Polish,1
"Sovereignty belongs to the Nation, Lithuanians! I call upon the Nation, oppressed by the kikes - good people, get your heads straight - a handful of papers means nothing. LITHUANIA belongs to the Lithuanian Nation. LITHUANIA is Lithuanian land.",Jewish,1
"Tie juodieji amerikiečiai yra didžiausi rasistai, išvis jiems leisti bendrauti su baltaisiais – klaida. Dabar jie patys kenčia nuo rasizmo, bet tai jų pačių kaltė. Žydai viską padarė, kad sudrumstų santykius ir perimtų valdžią.",Dark-skinned,1
"Šitas Sabas – tikras vyras. Gaila, kad juodaodžiai jo nemėgo. Mano draugas pasakojo, kad jam ant nuotraukos buvo prirašyta šūdų.",Dark-skinned,1
"Lietuviai – bjaurūs turistai? Palauk, kol su tais rusiais išvažiuosi! Tada suprasi, kas yra tikras nesąžiningumas.",Russian,1
"Rusai yra siaubingi, žiaurūs azijiečiai. Neturi jokio proto, tik gerti. Visiškai nesuprantami. Šlykščia!",Russian,1
" Lietuva lietuviams! Tie parazitai, litvakai, musu kraujo atsigerti atvaziavo, vel istorija kartojasi. Zydai, ir dabar, Lietuva siurbia. Kad jie visi sugristu is kur atvyko, su savo sukcimis ir vagystemis.",Jewish,1
"Tie sionistai yra zudikai, reikia jiems parodyti kur vieta! Raketos – geriausias vaistas nuo zudiku.",Jewish,1
"Sionizmas – grynas zydiskas nacizmas, ne kitaip. Tie zydai visada veliasi i visokius blogius.",Jewish,1
"Tas lenkas idiotas, nesusiprata, ka kalba. Lietuvai jau nieko neatsimokės. Nereikia cia prisikabineti prie vokieciu, jei rusai sukure filma apie lenkus.",Polish,1
"Tas vyrukas koks nors zydeliu ispaudėjas, slapstosi kaip svedas, bet visada kalba apie holokausta.  Fui, tikra zuvis.",Jewish,1
"Ukrainos nacistai – šūdmalūnai, nieko keisto, kad gyvus žmones sudegino Odesoje. Visą tuos ukrainus reik išnaikinti.",Ukrainian,1
"Dėjave, kiek čia idiotų Lietuvoj prisidaugydavo, net graudu žiūrėt. Nera jokio tauresnimo",Lithuanian,1
"Reikia išžudyti visus tuos tabarų gyventojus ir narkomanus, šūdmalūniai.",Roma,1
Tie amerikonai dabar visiškai išprotėjo dėl Ukrainos. Visiem jiems dabar ta Ukraina rupi...,American,1
"Šūdmalūniai lietuviai, viską brangina tik dėl pelno. Blogesni už lenkus net.",Lithuanian,1
"Smetona – lietuvių didvyris! Rusai iki dabar raudo dėl to, kad Smetona jiems dvarus paėmė ir lietuviams davė. Kremlio atstovai vergaukite toliau.",Russian,1
"Šūdlenkiai, ką jūs čia veikiate? Išmokite lietuviškai ir varykite iš Lietuvos! Lenkai – tai šūdai, visada buvo ir visada bus.",Polish,1
"Hansai suduoti per snukį kare – tai teisinga. Normalu, kad juos dabar tyčiojamės. Vokiečiai niekada nesupras.",German,1
